; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",67312713728,"PlanFlags","FFTW_MEASURE","FftwTimeLimit [s]","None"
; "Time_ContextCreate [ms]", 0.000391
; "Time_ContextDestroy [ms]", 0.000317
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","Time_Device [ms]","Time_Allocation [ms]","Time_PlanInit [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","ID"
"Fftw","Inplace","Real","float",2,"oddshape",5,25,0,2,"Success",0.044943,0.000374,66.6394,0.000338,0.020853,0.022556,0.000313,0.014312,66.6997,520,0,520,48
"Fftw","Inplace","Real","float",2,"oddshape",5,25,0,3,"Success",0.04388,0.00025,66.5885,0.00035,0.020963,0.0206,0.000308,0.013445,66.6469,520,0,520,48
"Fftw","Inplace","Real","float",2,"oddshape",5,25,0,4,"Success",0.040664,0.000284,66.6439,0.000324,0.019432,0.019083,0.000307,0.016094,66.7017,520,0,520,48
"Fftw","Inplace","Real","float",2,"oddshape",7,49,0,0,"Success",0.045081,0.000334,64.1047,0.000408,0.023184,0.020111,0.000687,0.064865,64.2156,1400,0,1400,60
"Fftw","Inplace","Real","float",2,"oddshape",7,49,0,1,"Success",0.047251,0.000391,63.9107,0.000621,0.024695,0.020584,0.00044,0.064574,64.0235,1400,0,1400,60
"Fftw","Inplace","Real","float",2,"oddshape",7,49,0,2,"Success",0.04523,0.000404,64.0612,0.000523,0.023392,0.020005,0.000698,0.063006,64.1704,1400,0,1400,60
"Fftw","Inplace","Real","float",2,"oddshape",7,49,0,3,"Success",0.047004,0.000388,64.3376,0.000527,0.024503,0.020335,0.000701,0.058832,64.4444,1400,0,1400,60
"Fftw","Inplace","Real","float",2,"oddshape",7,49,0,4,"Success",0.044253,0.000308,64.1477,0.000467,0.024577,0.018165,0.000442,0.059824,64.2527,1400,0,1400,60
"Fftw","Inplace","Real","float",2,"oddshape",19,19,0,0,"Success",0.04811,0.000396,13.7917,0.00066,0.023669,0.022089,0.000484,0.013212,13.8542,1520,0,1520,68
"Fftw","Inplace","Real","float",2,"oddshape",19,19,0,1,"Success",0.048843,0.000345,13.8545,0.001354,0.024015,0.022399,0.000406,0.013712,13.918,1520,0,1520,68
"Fftw","Inplace","Real","float",2,"oddshape",19,19,0,2,"Success",0.04887,0.000345,13.7886,0.001646,0.025261,0.020237,0.000628,0.011568,13.8504,1520,0,1520,68
"Fftw","Inplace","Real","float",2,"oddshape",19,19,0,3,"Success",0.047927,0.000361,13.8503,0.00081,0.02364,0.022113,0.000516,0.014674,13.9141,1520,0,1520,68
"Fftw","Inplace","Real","float",2,"oddshape",19,19,0,4,"Success",0.04846,0.00036,13.8182,0.000874,0.021346,0.024698,0.000514,0.012922,13.8806,1520,0,1520,68
"Fftw","Inplace","Real","float",2,"oddshape",19,361,0,0,"Success",0.105325,0.000439,142.55,0.003895,0.05075,0.045645,0.004208,0.098433,142.755,27512,0,27512,69
"Fftw","Inplace","Real","float",2,"oddshape",19,361,0,1,"Success",0.094428,0.000295,145.609,0.005342,0.04565,0.038702,0.003748,0.088435,145.793,27512,0,27512,69
"Fftw","Inplace","Real","float",2,"oddshape",19,361,0,2,"Success",0.097095,0.000288,142.603,0.005027,0.047431,0.039407,0.004201,0.100112,142.802,27512,0,27512,69
"Fftw","Inplace","Real","float",2,"oddshape",19,361,0,3,"Success",0.096227,0.000319,145.762,0.004942,0.046552,0.039176,0.004272,0.085005,145.944,27512,0,27512,69
"Fftw","Inplace","Real","float",2,"oddshape",19,361,0,4,"Success",0.09545,0.000361,143.026,0.004951,0.048493,0.037045,0.003742,0.098538,143.221,27512,0,27512,69
"Fftw","Inplace","Real","float",2,"oddshape",361,361,0,0,"Success",0.754517,0.000524,780.749,0.078612,0.429815,0.176834,0.068452,0.150556,781.655,522728,0,522728,70
"Fftw","Inplace","Real","float",2,"oddshape",361,361,0,1,"Success",0.787355,0.000473,776.732,0.085391,0.417247,0.215898,0.068004,0.153865,777.674,522728,0,522728,70
"Fftw","Inplace","Real","float",2,"oddshape",361,361,0,2,"Success",1.00624,0.000394,792.507,0.100656,0.506694,0.329394,0.068748,0.136951,793.651,522728,0,522728,70
"Fftw","Inplace","Real","float",2,"oddshape",361,361,0,3,"Success",0.729065,0.000502,794.857,0.080657,0.396871,0.182089,0.068799,0.146081,795.733,522728,0,522728,70
"Fftw","Inplace","Real","float",2,"oddshape",361,361,0,4,"Success",0.901654,0.000551,792.172,0.080473,0.422587,0.329687,0.068253,0.142948,793.218,522728,0,522728,70
"Fftw","Inplace","Real","float",2,"oddshape",361,6859,0,0,"Success",9.52441,0.000433,4411.75,0.994679,3.67638,3.78616,1.0663,0.197415,4421.48,9.90584e+06,0,9.90584e+06,71
"Fftw","Inplace","Real","float",2,"oddshape",361,6859,0,1,"Success",9.67398,0.000681,4379.79,1.058,3.81714,3.73676,1.06129,0.189136,4389.65,9.90584e+06,0,9.90584e+06,71
"Fftw","Inplace","Real","float",2,"oddshape",361,6859,0,2,"Success",9.47764,0.000617,4316.11,1.06213,3.67815,3.67196,1.06471,0.170179,4325.76,9.90584e+06,0,9.90584e+06,71
"Fftw","Inplace","Real","float",2,"oddshape",361,6859,0,3,"Success",9.40894,0.000579,4305.93,1.01987,3.66551,3.66107,1.06162,0.164426,4315.51,9.90584e+06,0,9.90584e+06,71
"Fftw","Inplace","Real","float",2,"oddshape",361,6859,0,4,"Success",10.1213,0.0007,4384.45,1.18,3.8264,3.99474,1.11933,0.172683,4394.75,9.90584e+06,0,9.90584e+06,71
"Fftw","Inplace","Real","float",2,"oddshape",6859,6859,0,0,"Success",281.081,0.003511,49917.6,33.0329,111.579,103.531,32.9366,8.18031,50206.8,1.88211e+08,0,1.88211e+08,72
"Fftw","Inplace","Real","float",2,"oddshape",6859,6859,0,1,"Success",299.728,0.003741,50187.2,33.0937,115.44,118.257,32.9359,8.36525,50495.3,1.88211e+08,0,1.88211e+08,72
"Fftw","Inplace","Real","float",2,"oddshape",6859,6859,0,2,"Success",286.81,0.003372,50198.3,33.1206,109.29,111.462,32.9346,8.15332,50493.3,1.88211e+08,0,1.88211e+08,72
"Fftw","Inplace","Real","float",2,"oddshape",6859,6859,0,3,"Success",323.663,0.003628,51468,47.5938,123.405,107.286,45.3765,10.4532,51802.1,1.88211e+08,0,1.88211e+08,72
"Fftw","Inplace","Real","float",2,"oddshape",6859,6859,0,4,"Success",297.184,0.003836,50188.3,37.6026,109.418,111.709,38.4508,7.11074,50492.6,1.88211e+08,0,1.88211e+08,72
"Fftw","Inplace","Real","float",2,"powerof2",2,2,0,0,"Success",0.024729,0.000286,19.4929,0.000203,0.010879,0.012034,0.0002,0.003794,19.5223,32,0,32,0
"Fftw","Inplace","Real","float",2,"powerof2",2,2,0,1,"Success",0.026595,0.000372,18.5974,0.000202,0.013279,0.012066,0.000193,0.00279,18.628,32,0,32,0
"Fftw","Inplace","Real","float",2,"powerof2",2,2,0,2,"Success",0.027528,0.000245,18.1822,0.0002,0.014582,0.011932,0.000185,0.004111,18.2147,32,0,32,0
"Fftw","Inplace","Real","float",2,"powerof2",2,2,0,3,"Success",0.022394,0.0003,17.7435,0.000172,0.009896,0.011049,0.000182,0.00313,17.7699,32,0,32,0
"Fftw","Inplace","Real","float",2,"powerof2",2,2,0,4,"Success",0.022195,0.000249,17.2942,0.000214,0.010071,0.01062,0.000176,0.003471,17.3209,32,0,32,0
"Fftw","Inplace","Real","float",2,"powerof2",2,4,0,0,"Success",0.001304,0.000216,28.8731,0.000175,0.00031,0.000223,0.000132,0.000992,28.8763,48,0,48,1
"Fftw","Inplace","Real","float",2,"powerof2",2,4,0,1,"Success",0.001271,0.000286,28.7405,0.000183,0.000277,0.000235,0.000132,0.00092,28.7436,48,0,48,1
"Fftw","Inplace","Real","float",2,"powerof2",2,4,0,2,"Success",0.001311,0.000215,28.7706,0.000189,0.000301,0.000241,0.000131,0.00095,28.7737,48,0,48,1
"Fftw","Inplace","Real","float",2,"powerof2",2,4,0,3,"Success",0.001289,0.000255,28.68,0.00018,0.000294,0.000238,0.000128,0.000841,28.683,48,0,48,1
"Fftw","Inplace","Real","float",2,"powerof2",2,4,0,4,"Success",0.001332,0.000226,28.7048,0.000164,0.000332,0.000235,0.000141,0.000992,28.7079,48,0,48,1
"Fftw","Inplace","Real","float",2,"powerof2",4,4,0,0,"Success",0.019549,0.000233,18.8773,0.00017,0.010027,0.008272,0.000192,0.00489,18.9027,96,0,96,2
"Fftw","Inplace","Real","float",2,"powerof2",4,4,0,1,"Success",0.025677,0.000224,18.9288,0.000241,0.015415,0.008561,0.000192,0.003971,18.9594,96,0,96,2
"Fftw","Inplace","Real","float",2,"powerof2",4,4,0,2,"Success",0.01933,0.000245,18.9259,0.000227,0.009498,0.008623,0.000144,0.003961,18.9502,96,0,96,2
"Fftw","Inplace","Real","float",2,"powerof2",4,4,0,3,"Success",0.017475,0.000269,18.914,0.000215,0.008389,0.008162,0.000152,0.003967,18.9365,96,0,96,2
"Fftw","Inplace","Real","float",2,"powerof2",4,4,0,4,"Success",0.018363,0.000215,18.8824,0.00022,0.008662,0.008563,0.000179,0.004771,18.9064,96,0,96,2
"Fftw","Inplace","Real","float",2,"powerof2",4,8,0,0,"Success",0.040189,0.000205,28.009,0.000217,0.019436,0.019304,0.000219,0.00728,28.0573,160,0,160,3
"Fftw","Inplace","Real","float",2,"powerof2",4,8,0,1,"Success",0.037897,0.000237,27.9225,0.000176,0.018068,0.018608,0.000239,0.006549,27.9679,160,0,160,3
"Fftw","Inplace","Real","float",2,"powerof2",4,8,0,2,"Success",0.03765,0.000243,28.4748,0.000196,0.018324,0.017945,0.000181,0.007016,28.5205,160,0,160,3
"Fftw","Inplace","Real","float",2,"powerof2",4,8,0,3,"Success",0.038125,0.000249,27.9028,0.000182,0.019365,0.017444,0.000158,0.007663,27.9495,160,0,160,3
"Fftw","Inplace","Real","float",2,"powerof2",4,8,0,4,"Success",0.037263,0.00024,27.9207,0.000213,0.017946,0.017362,0.000202,0.00679,27.9658,160,0,160,3
"Fftw","Inplace","Real","float",2,"powerof2",8,8,0,0,"Success",0.039765,0.000268,21.1752,0.000331,0.018959,0.019568,0.000264,0.010772,21.2267,320,0,320,4
"Fftw","Inplace","Real","float",2,"powerof2",8,8,0,1,"Success",0.037345,0.000227,21.1281,0.00037,0.018549,0.017101,0.000533,0.006496,21.1727,320,0,320,4
"Fftw","Inplace","Real","float",2,"powerof2",8,8,0,2,"Success",0.038065,0.000231,20.6776,0.000366,0.017616,0.01889,0.000278,0.008006,20.7246,320,0,320,4
"Fftw","Inplace","Real","float",2,"powerof2",8,8,0,3,"Success",0.037153,0.000258,20.7539,0.000257,0.019072,0.016684,0.000244,0.010227,20.8021,320,0,320,4
"Fftw","Inplace","Real","float",2,"powerof2",8,8,0,4,"Success",0.037672,0.000207,21.0699,0.00036,0.018337,0.017911,0.000254,0.011069,21.1197,320,0,320,4
"Fftw","Inplace","Real","float",2,"powerof2",8,16,0,0,"Success",0.036879,0.000241,31.9422,0.000224,0.017483,0.018175,0.000321,0.009672,31.9898,576,0,576,5
"Fftw","Inplace","Real","float",2,"powerof2",8,16,0,1,"Success",0.043762,0.000251,32.1283,0.000203,0.020877,0.021393,0.000272,0.011723,32.1846,576,0,576,5
"Fftw","Inplace","Real","float",2,"powerof2",8,16,0,2,"Success",0.040892,0.000223,32.5432,0.000238,0.017465,0.022359,0.000281,0.011017,32.5959,576,0,576,5
"Fftw","Inplace","Real","float",2,"powerof2",8,16,0,3,"Success",0.046806,0.000238,32.1223,0.000221,0.023251,0.021212,0.000354,0.011286,32.1814,576,0,576,5
"Fftw","Inplace","Real","float",2,"powerof2",8,16,0,4,"Success",0.042376,0.000198,32.2215,0.000239,0.021176,0.019432,0.000356,0.010593,32.2753,576,0,576,5
"Fftw","Inplace","Real","float",2,"powerof2",16,16,0,0,"Success",0.04066,0.000386,28.1743,0.000455,0.020568,0.018234,0.000486,0.015897,28.2318,1152,0,1152,6
"Fftw","Inplace","Real","float",2,"powerof2",16,16,0,1,"Success",0.036833,0.000354,28.1029,0.000299,0.017897,0.017075,0.000337,0.015368,28.1562,1152,0,1152,6
"Fftw","Inplace","Real","float",2,"powerof2",16,16,0,2,"Success",0.040441,0.000391,28.1278,0.000864,0.018045,0.020247,0.000507,0.016576,28.1858,1152,0,1152,6
"Fftw","Inplace","Real","float",2,"powerof2",16,16,0,3,"Success",0.037398,0.000367,28.1316,0.000412,0.017431,0.018163,0.000513,0.016701,28.1867,1152,0,1152,6
"Fftw","Inplace","Real","float",2,"powerof2",16,16,0,4,"Success",0.040016,0.000349,28.0326,0.000562,0.019657,0.018392,0.000457,0.016809,28.0905,1152,0,1152,6
"Fftw","Inplace","Real","float",2,"powerof2",16,32,0,0,"Success",0.040182,0.000374,127.672,0.000353,0.018421,0.019877,0.000666,0.021093,127.735,2176,0,2176,7
"Fftw","Inplace","Real","float",2,"powerof2",16,32,0,1,"Success",0.046245,0.000446,127.364,0.000372,0.021194,0.023163,0.000643,0.020067,127.432,2176,0,2176,7
"Fftw","Inplace","Real","float",2,"powerof2",16,32,0,2,"Success",0.043842,0.000369,127.776,0.000355,0.020184,0.022098,0.000482,0.021227,127.842,2176,0,2176,7
"Fftw","Inplace","Real","float",2,"powerof2",16,32,0,3,"Success",0.043406,0.000404,127.382,0.000399,0.019113,0.022214,0.000541,0.02132,127.448,2176,0,2176,7
"Fftw","Inplace","Real","float",2,"powerof2",16,32,0,4,"Success",0.043987,0.000339,127.488,0.000408,0.022784,0.019059,0.000612,0.02386,127.557,2176,0,2176,7
"Fftw","Inplace","Real","float",2,"powerof2",32,32,0,0,"Success",0.052929,0.00035,223.698,0.000821,0.024924,0.025443,0.000889,0.023928,223.776,4352,0,4352,8
"Fftw","Inplace","Real","float",2,"powerof2",32,32,0,1,"Success",0.049963,0.000409,222.915,0.000669,0.02221,0.024369,0.000859,0.023905,222.99,4352,0,4352,8
"Fftw","Inplace","Real","float",2,"powerof2",32,32,0,2,"Success",0.053181,0.000371,222.222,0.000615,0.025436,0.024653,0.001669,0.024982,222.301,4352,0,4352,8
"Fftw","Inplace","Real","float",2,"powerof2",32,32,0,3,"Success",0.050302,0.000423,223.481,0.000639,0.024534,0.023407,0.000829,0.023282,223.555,4352,0,4352,8
"Fftw","Inplace","Real","float",2,"powerof2",32,32,0,4,"Success",0.048319,0.000479,222.261,0.000638,0.02322,0.022507,0.000815,0.025817,222.336,4352,0,4352,8
"Fftw","Inplace","Real","float",2,"powerof2",32,64,0,0,"Success",0.044539,0.000463,387.092,0.000836,0.018935,0.022327,0.001769,0.026664,387.164,8448,0,8448,9
"Fftw","Inplace","Real","float",2,"powerof2",32,64,0,1,"Success",0.050617,0.000559,389.24,0.001077,0.023083,0.023779,0.001836,0.027542,389.32,8448,0,8448,9
"Fftw","Inplace","Real","float",2,"powerof2",32,64,0,2,"Success",0.04446,0.000338,386.816,0.000805,0.021457,0.019627,0.001763,0.025512,386.887,8448,0,8448,9
"Fftw","Inplace","Real","float",2,"powerof2",32,64,0,3,"Success",0.046997,0.000458,391.637,0.000823,0.022855,0.020518,0.001953,0.027882,391.713,8448,0,8448,9
"Fftw","Inplace","Real","float",2,"powerof2",32,64,0,4,"Success",0.04222,0.000362,391.149,0.000918,0.019821,0.019556,0.001244,0.029224,391.221,8448,0,8448,9
"Fftw","Inplace","Real","float",2,"powerof2",64,64,0,0,"Success",0.057166,0.00042,641.959,0.004054,0.025178,0.024256,0.00246,0.035806,642.053,16896,0,16896,10
"Fftw","Inplace","Real","float",2,"powerof2",64,64,0,1,"Success",0.060755,0.000347,641.707,0.004192,0.027927,0.025542,0.002194,0.037981,641.806,16896,0,16896,10
"Fftw","Inplace","Real","float",2,"powerof2",64,64,0,2,"Success",0.057342,0.00037,641.659,0.004094,0.024966,0.024829,0.002503,0.03543,641.753,16896,0,16896,10
"Fftw","Inplace","Real","float",2,"powerof2",64,64,0,3,"Success",0.056428,0.0004,641.874,0.003929,0.024927,0.024464,0.002294,0.03436,641.965,16896,0,16896,10
"Fftw","Inplace","Real","float",2,"powerof2",64,64,0,4,"Success",0.057292,0.000407,642.517,0.004007,0.024834,0.025351,0.00216,0.035095,642.61,16896,0,16896,10
"Fftw","Inplace","Real","float",2,"powerof2",64,128,0,0,"Success",0.077655,0.000376,1150.78,0.003337,0.038079,0.030557,0.005077,0.133823,1150.99,33280,0,33280,11
"Fftw","Inplace","Real","float",2,"powerof2",64,128,0,1,"Success",0.075549,0.000413,1151.02,0.003267,0.034338,0.031244,0.005828,0.13606,1151.23,33280,0,33280,11
"Fftw","Inplace","Real","float",2,"powerof2",64,128,0,2,"Success",0.079778,0.000378,1149.4,0.003297,0.037723,0.033145,0.004965,0.132617,1149.61,33280,0,33280,11
"Fftw","Inplace","Real","float",2,"powerof2",64,128,0,3,"Success",0.081935,0.00033,1150.15,0.003257,0.035113,0.035016,0.008018,0.146227,1150.38,33280,0,33280,11
"Fftw","Inplace","Real","float",2,"powerof2",64,128,0,4,"Success",0.078547,0.00038,1147.54,0.003213,0.038986,0.030786,0.004873,0.140793,1147.76,33280,0,33280,11
"Fftw","Inplace","Real","float",2,"powerof2",128,128,0,0,"Success",0.110649,0.000547,928.678,0.011839,0.042666,0.04512,0.010197,0.189154,928.979,66560,0,66560,12
"Fftw","Inplace","Real","float",2,"powerof2",128,128,0,1,"Success",0.108068,0.000408,941.833,0.011534,0.045082,0.040491,0.010151,0.191076,942.133,66560,0,66560,12
"Fftw","Inplace","Real","float",2,"powerof2",128,128,0,2,"Success",0.108628,0.000504,927.111,0.011492,0.041834,0.043691,0.010914,0.183168,927.404,66560,0,66560,12
"Fftw","Inplace","Real","float",2,"powerof2",128,128,0,3,"Success",0.105921,0.000449,928.376,0.011663,0.041205,0.043059,0.009081,0.188545,928.671,66560,0,66560,12
"Fftw","Inplace","Real","float",2,"powerof2",128,128,0,4,"Success",0.105902,0.00038,925.521,0.011838,0.04194,0.041659,0.009837,0.188996,925.817,66560,0,66560,12
"Fftw","Inplace","Real","float",2,"powerof2",128,256,0,0,"Success",0.127063,0.00054,1625.39,0.019172,0.047237,0.041512,0.018454,0.159132,1625.68,132096,0,132096,13
"Fftw","Inplace","Real","float",2,"powerof2",128,256,0,1,"Success",0.129741,0.00045,1613.65,0.019149,0.048486,0.042033,0.018946,0.161858,1613.94,132096,0,132096,13
"Fftw","Inplace","Real","float",2,"powerof2",128,256,0,2,"Success",0.128899,0.000476,1612.3,0.019144,0.048856,0.041631,0.018391,0.163306,1612.59,132096,0,132096,13
"Fftw","Inplace","Real","float",2,"powerof2",128,256,0,3,"Success",0.130349,0.00059,1621.12,0.019013,0.051241,0.040715,0.018641,0.161442,1621.42,132096,0,132096,13
"Fftw","Inplace","Real","float",2,"powerof2",128,256,0,4,"Success",0.126362,0.000484,1626.32,0.01906,0.047438,0.041374,0.017504,0.157016,1626.61,132096,0,132096,13
"Fftw","Inplace","Real","float",2,"powerof2",256,256,0,0,"Success",0.216723,0.00045,1320.73,0.023119,0.08147,0.075265,0.036257,0.172812,1321.12,264192,0,264192,14
"Fftw","Inplace","Real","float",2,"powerof2",256,256,0,1,"Success",0.221789,0.003378,1321.58,0.023197,0.085328,0.076378,0.036208,0.17755,1321.98,264192,0,264192,14
"Fftw","Inplace","Real","float",2,"powerof2",256,256,0,2,"Success",0.219221,0.000515,1323.69,0.023159,0.086788,0.071983,0.036419,0.152991,1324.06,264192,0,264192,14
"Fftw","Inplace","Real","float",2,"powerof2",256,256,0,3,"Success",0.217767,0.003314,1323.51,0.023246,0.08288,0.074729,0.036159,0.168471,1323.9,264192,0,264192,14
"Fftw","Inplace","Real","float",2,"powerof2",256,256,0,4,"Success",0.222294,0.003224,1326.73,0.023156,0.08792,0.073729,0.036875,0.17614,1327.14,264192,0,264192,14
"Fftw","Inplace","Real","float",2,"powerof2",256,512,0,0,"Success",0.318503,0.003435,2162.79,0.1077,0.079812,0.064116,0.066267,0.160329,2163.27,526336,0,526336,15
"Fftw","Inplace","Real","float",2,"powerof2",256,512,0,1,"Success",0.322907,0.000448,2159.24,0.108351,0.080674,0.066855,0.066279,0.201714,2159.77,526336,0,526336,15
"Fftw","Inplace","Real","float",2,"powerof2",256,512,0,2,"Success",0.422682,0.003224,2157.24,0.130176,0.113114,0.101892,0.076695,0.196135,2157.87,526336,0,526336,15
"Fftw","Inplace","Real","float",2,"powerof2",256,512,0,3,"Success",0.4526,0.003367,2153.43,0.122986,0.111021,0.095795,0.122051,0.174198,2154.06,526336,0,526336,15
"Fftw","Inplace","Real","float",2,"powerof2",256,512,0,4,"Success",0.431995,0.003264,2192.01,0.115239,0.108198,0.091833,0.115975,0.238678,2192.68,526336,0,526336,15
"Fftw","Inplace","Real","float",2,"powerof2",512,512,0,0,"Success",0.520539,0.003465,2290.43,0.167073,0.123365,0.097398,0.131889,0.124368,2291.08,1.05267e+06,0,1.05267e+06,16
"Fftw","Inplace","Real","float",2,"powerof2",512,512,0,1,"Success",0.525692,0.000561,2273.21,0.17349,0.121446,0.09843,0.131673,0.141293,2273.87,1.05267e+06,0,1.05267e+06,16
"Fftw","Inplace","Real","float",2,"powerof2",512,512,0,2,"Success",0.535339,0.000508,2288.67,0.179471,0.124029,0.099828,0.131131,0.129104,2289.33,1.05267e+06,0,1.05267e+06,16
"Fftw","Inplace","Real","float",2,"powerof2",512,512,0,3,"Success",0.538468,0.000473,2281.81,0.177811,0.123797,0.104473,0.131701,0.126513,2282.48,1.05267e+06,0,1.05267e+06,16
"Fftw","Inplace","Real","float",2,"powerof2",512,512,0,4,"Success",0.522763,0.000483,2297.42,0.169619,0.121748,0.098541,0.132059,0.130822,2298.08,1.05267e+06,0,1.05267e+06,16
"Fftw","Inplace","Real","float",2,"powerof2",512,1024,0,0,"Success",0.772407,0.003797,3090.49,0.179685,0.197692,0.148071,0.246162,0.130804,3091.4,2.10125e+06,0,2.10125e+06,17
"Fftw","Inplace","Real","float",2,"powerof2",512,1024,0,1,"Success",0.783264,0.000576,3097.92,0.17987,0.20223,0.155138,0.245294,0.133828,3098.84,2.10125e+06,0,2.10125e+06,17
"Fftw","Inplace","Real","float",2,"powerof2",512,1024,0,2,"Success",0.747905,0.000571,3075.16,0.156163,0.197031,0.149326,0.244781,0.138498,3076.05,2.10125e+06,0,2.10125e+06,17
"Fftw","Inplace","Real","float",2,"powerof2",512,1024,0,3,"Success",0.770369,0.000574,3096.35,0.177816,0.198451,0.148853,0.244432,0.126934,3097.25,2.10125e+06,0,2.10125e+06,17
"Fftw","Inplace","Real","float",2,"powerof2",512,1024,0,4,"Success",0.789745,0.000567,3094.94,0.192868,0.20074,0.149686,0.245464,0.130617,3095.86,2.10125e+06,0,2.10125e+06,17
"Fftw","Inplace","Real","float",2,"powerof2",1024,1024,0,0,"Success",1.65489,0.003679,3006.03,0.327842,0.456591,0.385826,0.483815,0.136426,3007.83,4.2025e+06,0,4.2025e+06,18
"Fftw","Inplace","Real","float",2,"powerof2",1024,1024,0,1,"Success",1.64263,0.000467,3037.73,0.321715,0.455423,0.377764,0.486834,0.147954,3039.52,4.2025e+06,0,4.2025e+06,18
"Fftw","Inplace","Real","float",2,"powerof2",1024,1024,0,2,"Success",1.62586,0.000498,3034.7,0.315284,0.450417,0.373923,0.485399,0.138929,3036.47,4.2025e+06,0,4.2025e+06,18
"Fftw","Inplace","Real","float",2,"powerof2",1024,1024,0,3,"Success",1.62867,0.00055,3037.08,0.312901,0.448499,0.382023,0.484493,0.135886,3038.85,4.2025e+06,0,4.2025e+06,18
"Fftw","Inplace","Real","float",2,"powerof2",1024,1024,0,4,"Success",1.64424,0.000647,3012.36,0.3141,0.462981,0.380412,0.485962,0.1482,3014.15,4.2025e+06,0,4.2025e+06,18
"Fftw","Inplace","Real","float",2,"powerof2",1024,2048,0,0,"Success",4.05882,0.004277,4728.42,0.758361,1.06279,1.22001,1.01684,0.163994,4732.65,8.3968e+06,0,8.3968e+06,19
"Fftw","Inplace","Real","float",2,"powerof2",1024,2048,0,1,"Success",4.30913,0.000434,4711.46,0.74179,1.33249,1.20653,1.02669,0.148785,4715.92,8.3968e+06,0,8.3968e+06,19
"Fftw","Inplace","Real","float",2,"powerof2",1024,2048,0,2,"Success",4.31611,0.000521,4718.8,0.723752,1.34303,1.22633,1.02196,0.147347,4723.27,8.3968e+06,0,8.3968e+06,19
"Fftw","Inplace","Real","float",2,"powerof2",1024,2048,0,3,"Success",4.26276,0.000498,4722.38,0.713033,1.33218,1.21154,1.00485,0.150018,4726.79,8.3968e+06,0,8.3968e+06,19
"Fftw","Inplace","Real","float",2,"powerof2",1024,2048,0,4,"Success",4.16007,0.000491,4757.09,0.861393,1.06857,1.19089,1.03831,0.164981,4761.41,8.3968e+06,0,8.3968e+06,19
"Fftw","Inplace","Real","float",2,"powerof2",2048,2048,0,0,"Success",9.47745,0.004788,4274.45,2.28753,2.37142,2.06999,2.74748,0.243659,4284.17,1.67936e+07,0,1.67936e+07,20
"Fftw","Inplace","Real","float",2,"powerof2",2048,2048,0,1,"Success",9.66159,0.000758,4247.41,2.27712,2.41276,2.2628,2.70715,0.250128,4257.32,1.67936e+07,0,1.67936e+07,20
"Fftw","Inplace","Real","float",2,"powerof2",2048,2048,0,2,"Success",9.83319,0.001008,4261.73,2.25315,2.64002,2.22872,2.71031,0.249559,4271.82,1.67936e+07,0,1.67936e+07,20
"Fftw","Inplace","Real","float",2,"powerof2",2048,2048,0,3,"Success",9.40794,0.000901,4275.48,2.26213,2.44195,2.00671,2.69613,0.244524,4285.14,1.67936e+07,0,1.67936e+07,20
"Fftw","Inplace","Real","float",2,"powerof2",2048,2048,0,4,"Success",9.20592,0.000728,4260.13,2.23799,2.25769,2.03729,2.67217,0.234087,4269.57,1.67936e+07,0,1.67936e+07,20
"Fftw","Inplace","Real","float",2,"powerof2",2048,4096,0,0,"Success",24.1526,0.004566,9555.44,5.73288,7.0139,5.12895,6.27527,1.88159,9581.48,3.35708e+07,0,3.35708e+07,21
"Fftw","Inplace","Real","float",2,"powerof2",2048,4096,0,1,"Success",24.6953,0.004424,9557.33,5.76353,7.07593,5.29662,6.55733,2.05174,9584.09,3.35708e+07,0,3.35708e+07,21
"Fftw","Inplace","Real","float",2,"powerof2",2048,4096,0,2,"Success",26.0146,0.004535,9582.58,5.67693,7.05738,6.69398,6.58443,2.27085,9610.87,3.35708e+07,0,3.35708e+07,21
"Fftw","Inplace","Real","float",2,"powerof2",2048,4096,0,3,"Success",22.6763,0.004312,9631.55,5.74913,6.97997,3.6676,6.27807,1.91068,9656.14,3.35708e+07,0,3.35708e+07,21
"Fftw","Inplace","Real","float",2,"powerof2",2048,4096,0,4,"Success",25.9439,0.004246,9642.37,5.75638,6.994,6.6252,6.56646,2.25887,9670.57,3.35708e+07,0,3.35708e+07,21
"Fftw","Inplace","Real","float",2,"powerof2",4096,4096,0,0,"Success",43.8095,0.003181,11568,12.225,11.0187,8.01084,12.5531,3.45681,11615.3,6.71416e+07,0,6.71416e+07,22
"Fftw","Inplace","Real","float",2,"powerof2",4096,4096,0,1,"Success",42.6556,0.003254,11457.7,12.2244,9.86949,8.06821,12.4802,3.4873,11503.9,6.71416e+07,0,6.71416e+07,22
"Fftw","Inplace","Real","float",2,"powerof2",4096,4096,0,2,"Success",48.0192,0.003217,11468.9,12.4832,13.2534,8.63439,13.6457,3.56587,11520.5,6.71416e+07,0,6.71416e+07,22
