; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",67312713728,"PlanFlags","FFTW_ESTIMATE","FftwTimeLimit [s]","None"
; "Time_ContextCreate [ms]", 0.000361
; "Time_ContextDestroy [ms]", 0.000331
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","Time_Device [ms]","Time_Allocation [ms]","Time_PlanInit [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","ID"
"Fftw","Inplace","Complex","float",3,"radix357",625,625,625,2,"Success",2120.75,0.003199,14.8053,1003.96,460.683,456.763,199.334,60.5961,2196.15,1.95312e+09,0,1.95312e+09,54
"Fftw","Inplace","Complex","float",3,"radix357",625,625,625,3,"Success",2117.3,0.003154,14.8242,1004.19,457.327,454.005,201.78,60.5759,2192.71,1.95312e+09,0,1.95312e+09,54
"Fftw","Inplace","Complex","float",3,"radix357",625,625,625,4,"Success",2114.42,0.003069,14.8365,1003.68,454.804,456.187,199.745,60.6235,2189.88,1.95312e+09,0,1.95312e+09,54
"Fftw","Inplace","Complex","float",3,"radix357",343,343,2401,0,"Success",2608.4,0.003153,15.0517,1166.36,606.89,599.466,235.685,69.6379,2693.09,2.2598e+09,0,2.2598e+09,63
"Fftw","Inplace","Complex","float",3,"radix357",343,343,2401,1,"Success",2596.37,0.003344,15.059,1166.65,599.996,597.616,232.112,70.0677,2681.51,2.2598e+09,0,2.2598e+09,63
"Fftw","Inplace","Complex","float",3,"radix357",343,343,2401,2,"Success",2602.66,0.003177,15.0875,1165.26,604.373,599.662,233.357,71.7154,2689.47,2.2598e+09,0,2.2598e+09,63
"Fftw","Inplace","Complex","float",3,"radix357",343,343,2401,3,"Success",2602.36,0.003158,15.0059,1163.67,605.225,599.172,234.294,69.7393,2687.11,2.2598e+09,0,2.2598e+09,63
"Fftw","Inplace","Complex","float",3,"radix357",343,343,2401,4,"Success",2605.84,0.003172,15.696,1168.3,604.45,598.734,234.353,69.6418,2691.18,2.2598e+09,0,2.2598e+09,63
"Fftw","Inplace","Complex","float",3,"radix357",729,729,729,0,"Success",3473.01,0.003032,11.4949,1591.86,774.525,786.816,319.806,92.0348,3576.54,3.09936e+09,0,3.09936e+09,43
"Fftw","Inplace","Complex","float",3,"radix357",729,729,729,1,"Success",3478.57,0.006659,11.7846,1596.72,776.013,785.14,320.704,92.0896,3582.46,3.09936e+09,0,3.09936e+09,43
"Fftw","Inplace","Complex","float",3,"radix357",729,729,729,2,"Success",3472.03,0.003014,11.5198,1592.07,775.412,785.885,318.653,99.5205,3583.07,3.09936e+09,0,3.09936e+09,43
"Fftw","Inplace","Complex","float",3,"radix357",729,729,729,3,"Success",3482.26,0.003106,11.5261,1600.82,775.924,785.856,319.662,92.0219,3585.81,3.09936e+09,0,3.09936e+09,43
"Fftw","Inplace","Complex","float",3,"radix357",729,729,729,4,"Success",3480.47,0.003082,11.5096,1600.48,775.029,785.754,319.205,92.014,3584,3.09936e+09,0,3.09936e+09,43
"Fftw","Inplace","Complex","float",3,"radix357",729,729,2187,0,"Success",10711.6,0.003427,13.9151,4775.96,2473.48,2518.38,943.734,266.041,10991.5,9.29809e+09,0,9.29809e+09,44
"Fftw","Inplace","Complex","float",3,"radix357",729,729,2187,1,"Success",11655,0.00328,13.8972,4788.97,2602.95,2517.36,1745.74,270.651,11939.6,9.29809e+09,0,9.29809e+09,44
"Fftw","Inplace","Complex","float",3,"radix357",729,729,2187,2,"Success",11059.5,0.003649,14.0061,4939.67,2468.59,2507.71,1143.51,284.572,11358.1,9.29809e+09,0,9.29809e+09,44
"Fftw","Inplace","Complex","float",3,"radix357",729,729,2187,3,"Success",11105.1,0.003479,13.9904,4934.89,2508.61,2516.25,1145.31,285.501,11404.6,9.29809e+09,0,9.29809e+09,44
"Fftw","Inplace","Complex","float",3,"radix357",729,729,2187,4,"Success",11097.4,0.003653,14.0334,4937.63,2462.03,2550.22,1147.47,285.12,11396.5,9.29809e+09,0,9.29809e+09,44
"Fftw","Inplace","Complex","float",3,"radix357",625,625,3125,0,"Success",11074.1,0.003113,16.0556,4984.67,2506.71,2602.1,980.65,279.747,11369.9,9.76562e+09,0,9.76562e+09,55
"Fftw","Inplace","Complex","float",3,"radix357",625,625,3125,1,"Success",11224.8,0.003443,16.0182,5069.1,2558.89,2597.64,999.216,279.607,11520.5,9.76562e+09,0,9.76562e+09,55
"Fftw","Inplace","Complex","float",3,"radix357",625,625,3125,2,"Success",11061.9,0.003551,15.962,5049.94,2544.17,2485.18,982.603,286.425,11364.3,9.76562e+09,0,9.76562e+09,55
"Fftw","Inplace","Complex","float",3,"radix357",625,625,3125,3,"Success",11047.8,0.003234,16.0225,5078.44,2500.58,2479.61,989.197,279.469,11343.3,9.76562e+09,0,9.76562e+09,55
"Fftw","Inplace","Complex","float",3,"radix357",625,625,3125,4,"Success",11101.4,0.003193,16.4378,5054.68,2559.18,2481.56,1005.94,279.519,11397.3,9.76562e+09,0,9.76562e+09,55
"Fftw","Inplace","Real","float",3,"oddshape",3,3,3,0,"Success",0.035219,0.000246,0.431424,0.000305,0.018016,0.016062,0.000251,0.012371,0.47988,144,0,144,28
"Fftw","Inplace","Real","float",3,"oddshape",3,3,3,1,"Success",0.039521,0.000289,0.426673,0.00026,0.020385,0.017866,0.000233,0.012749,0.479835,144,0,144,28
"Fftw","Inplace","Real","float",3,"oddshape",3,3,3,2,"Success",0.040788,0.000289,0.426555,0.000241,0.022941,0.016712,0.000249,0.012909,0.481071,144,0,144,28
"Fftw","Inplace","Real","float",3,"oddshape",3,3,3,3,"Success",0.040365,0.000254,0.420771,0.000233,0.02119,0.018125,0.000236,0.012691,0.474698,144,0,144,28
"Fftw","Inplace","Real","float",3,"oddshape",3,3,3,4,"Success",0.03806,0.0003,0.420817,0.000231,0.019181,0.017842,0.000193,0.012537,0.472357,144,0,144,28
"Fftw","Inplace","Real","float",3,"oddshape",3,3,9,0,"Success",0.122866,0.00023,1.77538,0.000385,0.106048,0.015553,0.000309,0.023592,1.92262,360,0,360,29
"Fftw","Inplace","Real","float",3,"oddshape",3,3,9,1,"Success",0.093431,0.000233,1.76609,0.00037,0.073281,0.018882,0.000314,0.02852,1.88882,360,0,360,29
"Fftw","Inplace","Real","float",3,"oddshape",3,3,9,2,"Success",0.091272,0.000226,1.77023,0.000349,0.07356,0.016473,0.000336,0.022689,1.88506,360,0,360,29
"Fftw","Inplace","Real","float",3,"oddshape",3,3,9,3,"Success",0.09158,0.000222,1.77914,0.000352,0.073683,0.016692,0.000284,0.023407,1.89486,360,0,360,29
"Fftw","Inplace","Real","float",3,"oddshape",3,3,9,4,"Success",0.084002,0.000199,1.7701,0.000357,0.066451,0.016282,0.00033,0.024145,1.87897,360,0,360,29
"Fftw","Inplace","Real","float",3,"oddshape",5,5,5,0,"Success",0.049916,0.000336,0.848669,0.000337,0.026261,0.022258,0.000437,0.028175,0.927696,600,0,600,45
"Fftw","Inplace","Real","float",3,"oddshape",5,5,5,1,"Success",0.05369,0.000336,0.836111,0.000379,0.026452,0.025813,0.0004,0.033967,0.924653,600,0,600,45
"Fftw","Inplace","Real","float",3,"oddshape",5,5,5,2,"Success",0.051625,0.000373,0.840148,0.000339,0.026155,0.023997,0.00044,0.031223,0.923997,600,0,600,45
"Fftw","Inplace","Real","float",3,"oddshape",5,5,5,3,"Success",0.04879,0.000282,0.845032,0.000365,0.025165,0.022064,0.00046,0.029889,0.924627,600,0,600,45
"Fftw","Inplace","Real","float",3,"oddshape",5,5,5,4,"Success",0.051662,0.000329,0.838669,0.000344,0.026898,0.023053,0.000468,0.030282,0.92157,600,0,600,45
"Fftw","Inplace","Real","float",3,"oddshape",3,9,9,0,"Success",0.078262,0.000352,1.3141,0.000523,0.053821,0.022909,0.00044,0.044285,1.43757,1080,0,1080,30
"Fftw","Inplace","Real","float",3,"oddshape",3,9,9,1,"Success",0.076138,0.00036,1.30817,0.000522,0.052696,0.021801,0.000508,0.045611,1.43079,1080,0,1080,30
"Fftw","Inplace","Real","float",3,"oddshape",3,9,9,2,"Success",0.072432,0.000351,1.31055,0.000463,0.048696,0.022205,0.000458,0.041504,1.42551,1080,0,1080,30
"Fftw","Inplace","Real","float",3,"oddshape",3,9,9,3,"Success",0.081171,0.000425,1.35022,0.000455,0.05227,0.027362,0.000473,0.046385,1.47874,1080,0,1080,30
"Fftw","Inplace","Real","float",3,"oddshape",3,9,9,4,"Success",0.058418,0.000385,1.3095,0.000504,0.033,0.02379,0.000474,0.046247,1.41506,1080,0,1080,30
"Fftw","Inplace","Real","float",3,"oddshape",7,7,7,0,"Success",1.53706,0.000439,1.2633,0.000566,1.51476,0.019931,0.001126,0.045248,2.84655,1568,0,1568,56
"Fftw","Inplace","Real","float",3,"oddshape",7,7,7,1,"Success",0.073088,0.000406,1.25842,0.000477,0.050662,0.020633,0.000736,0.04341,1.37586,1568,0,1568,56
"Fftw","Inplace","Real","float",3,"oddshape",7,7,7,2,"Success",0.068109,0.000378,1.25159,0.000472,0.04594,0.020422,0.000591,0.052963,1.37359,1568,0,1568,56
"Fftw","Inplace","Real","float",3,"oddshape",7,7,7,3,"Success",0.068466,0.00036,1.25342,0.00046,0.046259,0.020257,0.000893,0.042758,1.3655,1568,0,1568,56
"Fftw","Inplace","Real","float",3,"oddshape",7,7,7,4,"Success",0.075429,0.000373,1.25519,0.000442,0.052968,0.020383,0.000882,0.044616,1.37617,1568,0,1568,56
"Fftw","Inplace","Real","float",3,"oddshape",5,5,25,0,"Success",0.100652,0.000347,2.71586,0.000588,0.0773,0.021597,0.000602,0.047858,2.86522,2600,0,2600,46
"Fftw","Inplace","Real","float",3,"oddshape",5,5,25,1,"Success",0.136106,0.000365,2.72132,0.000566,0.112474,0.021896,0.000617,0.048322,2.90664,2600,0,2600,46
"Fftw","Inplace","Real","float",3,"oddshape",5,5,25,2,"Success",0.121015,0.000366,2.72425,0.00056,0.088539,0.030619,0.000734,0.057769,2.90392,2600,0,2600,46
"Fftw","Inplace","Real","float",3,"oddshape",5,5,25,3,"Success",0.103,0.000378,2.85555,0.000534,0.077731,0.023518,0.000672,0.047558,3.007,2600,0,2600,46
"Fftw","Inplace","Real","float",3,"oddshape",5,5,25,4,"Success",0.118764,0.000399,2.87951,0.000605,0.091541,0.025337,0.000714,0.0472,3.0464,2600,0,2600,46
"Fftw","Inplace","Real","float",3,"oddshape",7,7,49,0,"Success",0.172107,0.000416,5.89907,0.001866,0.123968,0.04374,0.001966,0.162864,6.235,9800,0,9800,57
"Fftw","Inplace","Real","float",3,"oddshape",7,7,49,1,"Success",0.203459,0.000399,5.91716,0.003256,0.134326,0.063231,0.00204,0.163069,6.28475,9800,0,9800,57
"Fftw","Inplace","Real","float",3,"oddshape",7,7,49,2,"Success",0.251646,0.000372,6.02126,0.002684,0.155883,0.090173,0.002321,0.175166,6.44901,9800,0,9800,57
"Fftw","Inplace","Real","float",3,"oddshape",7,7,49,3,"Success",0.189926,0.000355,6.01157,0.003152,0.133373,0.050112,0.002668,0.167679,6.37007,9800,0,9800,57
"Fftw","Inplace","Real","float",3,"oddshape",7,7,49,4,"Success",0.174746,0.0004,6.00957,0.003118,0.12118,0.047922,0.002046,0.162122,6.34749,9800,0,9800,57
"Fftw","Inplace","Real","float",3,"oddshape",5,25,25,0,"Success",0.122399,0.00034,1.72001,0.001653,0.094943,0.022906,0.00236,0.040917,1.8842,13000,0,13000,47
"Fftw","Inplace","Real","float",3,"oddshape",5,25,25,1,"Success",0.12869,0.000353,1.72158,0.001649,0.095285,0.028348,0.002871,0.039639,1.89078,13000,0,13000,47
"Fftw","Inplace","Real","float",3,"oddshape",5,25,25,2,"Success",0.128859,0.000349,1.7141,0.001622,0.101596,0.022753,0.002355,0.03928,1.88314,13000,0,13000,47
"Fftw","Inplace","Real","float",3,"oddshape",5,25,25,3,"Success",0.131594,0.000366,1.73729,0.001847,0.098062,0.028312,0.002796,0.040528,1.91041,13000,0,13000,47
"Fftw","Inplace","Real","float",3,"oddshape",5,25,25,4,"Success",0.09942,0.000312,1.73928,0.001791,0.072836,0.021742,0.002475,0.038492,1.8781,13000,0,13000,47
"Fftw","Inplace","Real","float",3,"oddshape",19,19,19,0,"Success",0.180046,0.000303,6.85796,0.004353,0.114019,0.054259,0.006852,0.063753,7.10259,28880,0,28880,64
"Fftw","Inplace","Real","float",3,"oddshape",19,19,19,1,"Success",0.180238,0.000346,6.86935,0.004517,0.114329,0.053109,0.007722,0.063696,7.11412,28880,0,28880,64
"Fftw","Inplace","Real","float",3,"oddshape",19,19,19,2,"Success",0.218286,0.00032,6.8745,0.00424,0.155973,0.050526,0.006989,0.063959,7.15767,28880,0,28880,64
"Fftw","Inplace","Real","float",3,"oddshape",19,19,19,3,"Success",0.184087,0.000301,6.86241,0.00449,0.121585,0.050162,0.007274,0.065229,7.11252,28880,0,28880,64
"Fftw","Inplace","Real","float",3,"oddshape",19,19,19,4,"Success",0.189856,0.000288,6.84978,0.004409,0.11835,0.059928,0.006614,0.064418,7.10496,28880,0,28880,64
"Fftw","Inplace","Real","float",3,"oddshape",7,49,49,0,"Success",0.285906,0.000385,8.69674,0.012117,0.175002,0.081594,0.016634,0.154252,9.13783,68600,0,68600,58
"Fftw","Inplace","Real","float",3,"oddshape",7,49,49,1,"Success",0.368017,0.00046,8.84067,0.012101,0.207481,0.129594,0.018153,0.154714,9.36454,68600,0,68600,58
"Fftw","Inplace","Real","float",3,"oddshape",7,49,49,2,"Success",0.324747,0.000395,8.8668,0.01208,0.17626,0.119093,0.016745,0.164662,9.35726,68600,0,68600,58
"Fftw","Inplace","Real","float",3,"oddshape",7,49,49,3,"Success",0.284293,0.000417,8.86383,0.012139,0.167915,0.086254,0.017399,0.15517,9.30427,68600,0,68600,58
"Fftw","Inplace","Real","float",3,"oddshape",7,49,49,4,"Success",0.331631,0.000415,8.88613,0.012073,0.187435,0.113681,0.017865,0.157407,9.37624,68600,0,68600,58
"Fftw","Inplace","Real","float",3,"oddshape",19,19,361,0,"Success",0.982816,0.000449,29.1285,0.043901,0.444888,0.369613,0.123809,0.09315,30.2055,522728,0,522728,65
"Fftw","Inplace","Real","float",3,"oddshape",19,19,361,1,"Success",1.02852,0.000406,29.0256,0.041005,0.452125,0.411565,0.123164,0.090107,30.1453,522728,0,522728,65
"Fftw","Inplace","Real","float",3,"oddshape",19,19,361,2,"Success",0.988132,0.000459,29.0492,0.042365,0.440824,0.383049,0.121285,0.088877,30.1273,522728,0,522728,65
"Fftw","Inplace","Real","float",3,"oddshape",19,19,361,3,"Success",0.957205,0.000399,29.1758,0.043525,0.430214,0.375767,0.107105,0.088663,30.2227,522728,0,522728,65
"Fftw","Inplace","Real","float",3,"oddshape",19,19,361,4,"Success",0.724206,0.000446,29.018,0.043048,0.413934,0.189698,0.076899,0.088873,29.832,522728,0,522728,65
"Fftw","Inplace","Real","float",3,"oddshape",19,361,361,0,"Success",10.9127,0.00048,50.2142,1.31836,4.77846,3.62936,1.18569,0.110462,61.2383,9.93183e+06,0,9.93183e+06,66
"Fftw","Inplace","Real","float",3,"oddshape",19,361,361,1,"Success",14.7176,0.000457,49.9785,1.46078,7.01252,5.04694,1.19666,0.1175,64.8147,9.93183e+06,0,9.93183e+06,66
"Fftw","Inplace","Real","float",3,"oddshape",19,361,361,2,"Success",13.3191,0.000512,50.2759,1.44644,6.89128,3.79295,1.18771,0.1088,63.7048,9.93183e+06,0,9.93183e+06,66
"Fftw","Inplace","Real","float",3,"oddshape",19,361,361,3,"Success",14.6034,0.000546,49.9683,1.44212,6.91253,5.06261,1.18541,0.114889,64.6876,9.93183e+06,0,9.93183e+06,66
"Fftw","Inplace","Real","float",3,"oddshape",19,361,361,4,"Success",15.3967,0.000521,50.2568,1.44583,7.55595,5.21052,1.18353,0.10989,65.7644,9.93183e+06,0,9.93183e+06,66
"Fftw","Inplace","Real","float",3,"oddshape",361,361,361,0,"Success",346.376,0.003491,100.297,88.5275,109.432,106.037,42.3773,8.78393,455.461,1.88705e+08,0,1.88705e+08,67
"Fftw","Inplace","Real","float",3,"oddshape",361,361,361,1,"Success",351.479,0.00342,99.6977,88.5776,110.795,109.757,42.3476,8.77251,459.954,1.88705e+08,0,1.88705e+08,67
"Fftw","Inplace","Real","float",3,"oddshape",361,361,361,2,"Success",349.278,0.003616,100.023,88.6065,109.669,108.612,42.3878,8.76519,458.07,1.88705e+08,0,1.88705e+08,67
"Fftw","Inplace","Real","float",3,"oddshape",361,361,361,3,"Success",348.239,0.003585,103.044,88.4104,107.919,109.996,41.912,8.83222,460.12,1.88705e+08,0,1.88705e+08,67
"Fftw","Inplace","Real","float",3,"oddshape",361,361,361,4,"Success",346.322,0.003696,100.41,88.4986,109.037,106.401,42.3821,8.91501,455.651,1.88705e+08,0,1.88705e+08,67
"Fftw","Inplace","Real","float",3,"powerof2",2,2,2,0,"Success",0.056045,0.000615,0.502884,0.000306,0.028813,0.025661,0.000311,0.016102,0.576463,64,0,64,0
"Fftw","Inplace","Real","float",3,"powerof2",2,2,2,1,"Success",0.061675,0.000268,0.278171,0.000238,0.032992,0.027256,0.000261,0.015868,0.356567,64,0,64,0
"Fftw","Inplace","Real","float",3,"powerof2",2,2,2,2,"Success",0.067778,0.000349,0.27218,0.000235,0.038188,0.028167,0.000282,0.014358,0.355454,64,0,64,0
"Fftw","Inplace","Real","float",3,"powerof2",2,2,2,3,"Success",0.066683,0.000361,0.273382,0.000225,0.035774,0.029484,0.000285,0.015504,0.356745,64,0,64,0
"Fftw","Inplace","Real","float",3,"powerof2",2,2,2,4,"Success",0.070264,0.000346,0.270204,0.000244,0.037541,0.029972,0.000404,0.016703,0.358153,64,0,64,0
"Fftw","Inplace","Real","float",3,"powerof2",4,2,2,0,"Success",0.059641,0.000233,0.373098,0.000229,0.032715,0.025577,0.000319,0.021733,0.455606,128,0,128,1
"Fftw","Inplace","Real","float",3,"powerof2",4,2,2,1,"Success",0.060095,0.000308,0.373965,0.000259,0.031993,0.026626,0.000388,0.020952,0.456073,128,0,128,1
"Fftw","Inplace","Real","float",3,"powerof2",4,2,2,2,"Success",0.064226,0.000318,0.381436,0.000267,0.03639,0.026288,0.000269,0.021489,0.468312,128,0,128,1
"Fftw","Inplace","Real","float",3,"powerof2",4,2,2,3,"Success",0.062893,0.000259,0.376067,0.000248,0.034089,0.027535,0.000266,0.020477,0.46025,128,0,128,1
"Fftw","Inplace","Real","float",3,"powerof2",4,2,2,4,"Success",0.061538,0.000291,0.373798,0.000194,0.033222,0.026804,0.000318,0.023462,0.459811,128,0,128,1
"Fftw","Inplace","Real","float",3,"powerof2",4,2,4,0,"Success",0.135295,0.000228,1.63447,0.000276,0.113008,0.020982,0.000337,0.026404,1.79699,192,0,192,2
"Fftw","Inplace","Real","float",3,"powerof2",4,2,4,1,"Success",0.12584,0.000282,1.638,0.000258,0.103349,0.021202,0.000343,0.025855,1.79056,192,0,192,2
"Fftw","Inplace","Real","float",3,"powerof2",4,2,4,2,"Success",0.121082,0.000285,1.63105,0.000259,0.097788,0.021991,0.000375,0.025963,1.77894,192,0,192,2
"Fftw","Inplace","Real","float",3,"powerof2",4,2,4,3,"Success",0.125377,0.000419,1.6255,0.000257,0.103418,0.020721,0.00032,0.025505,1.77737,192,0,192,2
"Fftw","Inplace","Real","float",3,"powerof2",4,2,4,4,"Success",0.110495,0.000243,1.63768,0.000288,0.086438,0.022788,0.000298,0.025798,1.77477,192,0,192,2
"Fftw","Inplace","Real","float",3,"powerof2",4,4,4,0,"Success",0.050241,0.000285,0.649583,0.000308,0.025938,0.02268,0.000442,0.026584,0.727482,384,0,384,3
"Fftw","Inplace","Real","float",3,"powerof2",4,4,4,1,"Success",0.050235,0.000319,0.648869,0.000295,0.0253,0.023371,0.00038,0.027768,0.727866,384,0,384,3
"Fftw","Inplace","Real","float",3,"powerof2",4,4,4,2,"Success",0.050667,0.000318,0.664133,0.000287,0.027022,0.022332,0.000384,0.023507,0.73931,384,0,384,3
"Fftw","Inplace","Real","float",3,"powerof2",4,4,4,3,"Success",0.065538,0.00029,0.653615,0.000275,0.033594,0.030459,0.000401,0.024716,0.744872,384,0,384,3
"Fftw","Inplace","Real","float",3,"powerof2",4,4,4,4,"Success",0.049773,0.00027,0.646795,0.00027,0.027436,0.020911,0.000371,0.024802,0.722346,384,0,384,3
"Fftw","Inplace","Real","float",3,"powerof2",4,4,8,0,"Success",0.116181,0.00024,1.83155,0.000299,0.093195,0.02157,0.000511,0.029337,1.97785,640,0,640,4
"Fftw","Inplace","Real","float",3,"powerof2",4,4,8,1,"Success",0.097564,0.000244,1.82591,0.000334,0.075446,0.020639,0.000448,0.028595,1.95287,640,0,640,4
"Fftw","Inplace","Real","float",3,"powerof2",4,4,8,2,"Success",0.109383,0.000337,1.86123,0.000298,0.085605,0.022356,0.000521,0.026927,1.99841,640,0,640,4
"Fftw","Inplace","Real","float",3,"powerof2",4,4,8,3,"Success",0.113468,0.000231,1.8303,0.000341,0.092161,0.019869,0.000477,0.028511,1.97314,640,0,640,4
"Fftw","Inplace","Real","float",3,"powerof2",4,4,8,4,"Success",0.119581,0.000267,1.85669,0.000322,0.098903,0.019263,0.000475,0.027279,2.00448,640,0,640,4
"Fftw","Inplace","Real","float",3,"powerof2",4,8,8,0,"Success",0.061356,0.000373,1.39705,0.000375,0.032317,0.027425,0.000559,0.05362,1.51305,1280,0,1280,5
"Fftw","Inplace","Real","float",3,"powerof2",4,8,8,1,"Success",0.057751,0.000392,1.3772,0.000433,0.032794,0.023449,0.000519,0.054642,1.49052,1280,0,1280,5
"Fftw","Inplace","Real","float",3,"powerof2",4,8,8,2,"Success",0.087997,0.000371,1.36566,0.000386,0.06293,0.023565,0.0006,0.058696,1.51338,1280,0,1280,5
"Fftw","Inplace","Real","float",3,"powerof2",4,8,8,3,"Success",0.074824,0.000383,1.36585,0.000417,0.049337,0.023957,0.000487,0.051441,1.49323,1280,0,1280,5
"Fftw","Inplace","Real","float",3,"powerof2",4,8,8,4,"Success",0.082744,0.000368,1.36573,0.000386,0.059864,0.021415,0.000469,0.054264,1.5037,1280,0,1280,5
"Fftw","Inplace","Real","float",3,"powerof2",8,8,8,0,"Success",0.110408,0.000403,1.49268,0.000542,0.084207,0.024382,0.000708,0.049761,1.65376,2560,0,2560,6
"Fftw","Inplace","Real","float",3,"powerof2",8,8,8,1,"Success",0.0988,0.000422,1.48744,0.000546,0.074237,0.022751,0.000665,0.04718,1.63435,2560,0,2560,6
"Fftw","Inplace","Real","float",3,"powerof2",8,8,8,2,"Success",0.119231,0.000399,1.48601,0.000693,0.0944,0.022922,0.000634,0.049485,1.65567,2560,0,2560,6
"Fftw","Inplace","Real","float",3,"powerof2",8,8,8,3,"Success",0.098921,0.000381,1.49181,0.000546,0.075315,0.021876,0.000633,0.055229,1.64691,2560,0,2560,6
"Fftw","Inplace","Real","float",3,"powerof2",8,8,8,4,"Success",0.097892,0.000375,1.48483,0.000555,0.072987,0.022842,0.000642,0.048556,1.63225,2560,0,2560,6
"Fftw","Inplace","Real","float",3,"powerof2",8,8,16,0,"Success",0.078863,0.000364,2.80383,0.000765,0.055056,0.021234,0.001069,0.039527,2.92313,4608,0,4608,7
"Fftw","Inplace","Real","float",3,"powerof2",8,8,16,1,"Success",0.09847,0.000351,2.79324,0.000807,0.074632,0.021314,0.001137,0.040667,2.93325,4608,0,4608,7
"Fftw","Inplace","Real","float",3,"powerof2",8,8,16,2,"Success",0.083706,0.000286,2.79677,0.000761,0.061017,0.020353,0.000992,0.042305,2.92359,4608,0,4608,7
"Fftw","Inplace","Real","float",3,"powerof2",8,8,16,3,"Success",0.128833,0.000353,2.79529,0.000704,0.083776,0.042599,0.00116,0.040597,2.96561,4608,0,4608,7
"Fftw","Inplace","Real","float",3,"powerof2",8,8,16,4,"Success",0.074326,0.000349,2.78767,0.000733,0.046826,0.024993,0.001183,0.044283,2.90728,4608,0,4608,7
"Fftw","Inplace","Real","float",3,"powerof2",8,16,16,0,"Success",0.06399,0.000336,1.24069,0.001406,0.037103,0.023202,0.001682,0.041374,1.34695,9216,0,9216,8
"Fftw","Inplace","Real","float",3,"powerof2",8,16,16,1,"Success",0.067554,0.000332,1.24146,0.001286,0.039891,0.023983,0.001808,0.040187,1.35011,9216,0,9216,8
"Fftw","Inplace","Real","float",3,"powerof2",8,16,16,2,"Success",0.063476,0.000375,1.2476,0.001378,0.037205,0.022631,0.001655,0.040625,1.35262,9216,0,9216,8
"Fftw","Inplace","Real","float",3,"powerof2",8,16,16,3,"Success",0.068721,0.000364,1.24161,0.001322,0.044157,0.021097,0.001557,0.042094,1.35336,9216,0,9216,8
"Fftw","Inplace","Real","float",3,"powerof2",8,16,16,4,"Success",0.067068,0.000391,1.24027,0.001319,0.041329,0.022156,0.00168,0.039909,1.34824,9216,0,9216,8
"Fftw","Inplace","Real","float",3,"powerof2",16,16,16,0,"Success",0.07962,0.000356,1.42199,0.00265,0.046179,0.026424,0.003774,0.062364,1.565,18432,0,18432,9
"Fftw","Inplace","Real","float",3,"powerof2",16,16,16,1,"Success",0.089103,0.000333,1.42294,0.002431,0.055551,0.0272,0.003267,0.056701,1.57152,18432,0,18432,9
"Fftw","Inplace","Real","float",3,"powerof2",16,16,16,2,"Success",0.086999,0.000387,1.42012,0.00256,0.052493,0.026857,0.004309,0.055376,1.56348,18432,0,18432,9
"Fftw","Inplace","Real","float",3,"powerof2",16,16,16,3,"Success",0.077819,0.000321,1.42648,0.002404,0.045596,0.025836,0.003397,0.061774,1.56702,18432,0,18432,9
"Fftw","Inplace","Real","float",3,"powerof2",16,16,16,4,"Success",0.075932,0.000336,1.43064,0.002519,0.0444,0.024249,0.004129,0.054511,1.56201,18432,0,18432,9
"Fftw","Inplace","Real","float",3,"powerof2",16,16,32,0,"Success",0.097152,0.000287,3.67839,0.003945,0.061505,0.025908,0.005055,0.080023,3.85638,34816,0,34816,10
"Fftw","Inplace","Real","float",3,"powerof2",16,16,32,1,"Success",0.114786,0.000324,3.61939,0.00382,0.072636,0.03097,0.006859,0.081522,3.81656,34816,0,34816,10
"Fftw","Inplace","Real","float",3,"powerof2",16,16,32,2,"Success",0.110969,0.000325,3.66109,0.004522,0.069099,0.029982,0.00668,0.08125,3.85435,34816,0,34816,10
"Fftw","Inplace","Real","float",3,"powerof2",16,16,32,3,"Success",0.119849,0.000363,3.67515,0.004497,0.068914,0.037591,0.008218,0.08273,3.87882,34816,0,34816,10
"Fftw","Inplace","Real","float",3,"powerof2",16,16,32,4,"Success",0.123513,0.000307,3.66849,0.003949,0.073474,0.037994,0.00749,0.082981,3.87588,34816,0,34816,10
"Fftw","Inplace","Real","float",3,"powerof2",16,32,32,0,"Success",0.111485,0.000349,1.48916,0.00961,0.040036,0.042621,0.018602,0.073792,1.67543,69632,0,69632,11
"Fftw","Inplace","Real","float",3,"powerof2",16,32,32,1,"Success",0.109069,0.000385,1.48626,0.00853,0.042125,0.039142,0.018659,0.07188,1.66822,69632,0,69632,11
"Fftw","Inplace","Real","float",3,"powerof2",16,32,32,2,"Success",0.085553,0.000366,1.49052,0.008187,0.032141,0.033027,0.011637,0.066895,1.64402,69632,0,69632,11
"Fftw","Inplace","Real","float",3,"powerof2",16,32,32,3,"Success",0.140665,0.000346,1.48645,0.007897,0.08047,0.036771,0.014946,0.068196,1.6962,69632,0,69632,11
"Fftw","Inplace","Real","float",3,"powerof2",16,32,32,4,"Success",0.12757,0.000359,1.48587,0.007458,0.078237,0.030129,0.011123,0.06608,1.68041,69632,0,69632,11
