; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",67309764608,"PlanFlags","FFTW_ESTIMATE","FftwTimeLimit [s]","None"
; "Time_ContextCreate [ms]", 0.000387
; "Time_ContextDestroy [ms]", 0.000341
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","0","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","ID"
"Fftw","Inplace","Complex","float",1,"oddshape",19,0,0,0,"Success",0,0.0002,0.194919,0.197189,0.000135,0.000368,0.00025,8.4e-05,0.000475,0.394432,152,0,152,40
"Fftw","Inplace","Complex","float",1,"oddshape",19,0,0,1,"Success",0,0.000197,0.193996,0.186212,0.000141,0.00035,0.00024,8.8e-05,0.000435,0.382453,152,0,152,40
"Fftw","Inplace","Complex","float",1,"oddshape",19,0,0,2,"Success",0,0.000204,0.193359,0.185753,0.000108,0.000326,0.000239,8.4e-05,0.000462,0.38131,152,0,152,40
"Fftw","Inplace","Complex","float",1,"oddshape",19,0,0,3,"Success",0,0.000209,0.192662,0.188824,0.000104,0.000341,0.000235,8.7e-05,0.00046,0.383675,152,0,152,40
"Fftw","Inplace","Complex","float",1,"oddshape",19,0,0,4,"Success",0,0.000172,0.192808,0.185618,0.000107,0.000305,0.00022,7.9e-05,0.000486,0.38056,152,0,152,40
"Fftw","Inplace","Complex","float",1,"oddshape",361,0,0,0,"Success",0,0.000353,1.92444,1.79043,0.000299,0.087962,0.044629,0.000607,0.025984,3.87579,2888,0,2888,41
"Fftw","Inplace","Complex","float",1,"oddshape",361,0,0,1,"Success",0,0.000375,1.91125,1.81182,0.000273,0.109959,0.044089,0.000574,0.026377,3.90586,2888,0,2888,41
"Fftw","Inplace","Complex","float",1,"oddshape",361,0,0,2,"Success",0,0.000337,1.90852,1.85002,0.000293,0.09039,0.049055,0.000534,0.034054,3.93443,2888,0,2888,41
"Fftw","Inplace","Complex","float",1,"oddshape",361,0,0,3,"Success",0,0.000412,1.90685,1.86212,0.000279,0.082928,0.045577,0.000581,0.030514,3.93033,2888,0,2888,41
"Fftw","Inplace","Complex","float",1,"oddshape",361,0,0,4,"Success",0,0.000362,1.91487,1.84395,0.000303,0.099857,0.083759,0.000661,0.027166,3.97226,2888,0,2888,41
"Fftw","Inplace","Complex","float",1,"oddshape",6859,0,0,0,"Success",0,0.000449,20.9245,20.6342,0.006246,0.167713,0.113605,0.007507,0.098064,41.9533,54872,0,54872,42
"Fftw","Inplace","Complex","float",1,"oddshape",6859,0,0,1,"Success",0,0.00037,21.3381,21.1263,0.006406,11.1281,11.7632,0.008405,0.081831,65.454,54872,0,54872,42
"Fftw","Inplace","Complex","float",1,"oddshape",6859,0,0,2,"Success",0,0.000409,21.0678,20.9293,0.007503,9.27124,0.09214,0.00934,0.084378,51.4633,54872,0,54872,42
"Fftw","Inplace","Complex","float",1,"oddshape",6859,0,0,3,"Success",0,0.000421,20.952,20.8386,0.007149,0.134775,0.121371,0.006475,0.084918,42.1468,54872,0,54872,42
"Fftw","Inplace","Complex","float",1,"oddshape",6859,0,0,4,"Success",0,0.000359,21.1252,20.7894,0.008694,0.188241,0.116424,0.007125,0.082643,42.319,54872,0,54872,42
"Fftw","Inplace","Complex","float",1,"oddshape",130321,0,0,0,"Success",0,0.000408,31.4526,30.1642,0.098392,2.53862,2.54116,0.102186,0.179304,67.0786,1.04257e+06,0,1.04257e+06,43
"Fftw","Inplace","Complex","float",1,"oddshape",130321,0,0,1,"Success",0,0.000466,31.5028,30.1647,0.097018,2.56539,1.84786,0.101965,0.174463,66.4567,1.04257e+06,0,1.04257e+06,43
"Fftw","Inplace","Complex","float",1,"oddshape",130321,0,0,2,"Success",0,0.000434,31.2597,30.1583,0.097068,2.4174,2.57375,0.102291,0.173816,66.7843,1.04257e+06,0,1.04257e+06,43
"Fftw","Inplace","Complex","float",1,"oddshape",130321,0,0,3,"Success",0,0.000477,31.324,30.2042,0.099729,2.42458,2.61093,0.101962,0.178773,66.9463,1.04257e+06,0,1.04257e+06,43
"Fftw","Inplace","Complex","float",1,"oddshape",130321,0,0,4,"Success",0,0.000454,31.5576,30.2549,0.096745,2.71895,2.56491,0.101995,0.182004,67.479,1.04257e+06,0,1.04257e+06,43
"Fftw","Inplace","Complex","float",1,"powerof2",4,0,0,0,"Success",0,0.00028,0.018381,0.010771,0.000149,0.000357,0.000113,7.2e-05,0.000411,0.0313,32,0,32,0
"Fftw","Inplace","Complex","float",1,"powerof2",4,0,0,1,"Success",0,0.000211,0.017569,0.010658,0.000143,0.000322,0.000149,8e-05,0.000356,0.030228,32,0,32,0
"Fftw","Inplace","Complex","float",1,"powerof2",4,0,0,2,"Success",0,0.0002,0.018873,0.010649,0.000135,0.000276,0.000155,8e-05,0.000372,0.031475,32,0,32,0
"Fftw","Inplace","Complex","float",1,"powerof2",4,0,0,3,"Success",0,0.00021,0.017998,0.010714,0.00014,0.000286,0.000116,7.4e-05,0.000355,0.030628,32,0,32,0
"Fftw","Inplace","Complex","float",1,"powerof2",4,0,0,4,"Success",0,0.000208,0.018655,0.010793,0.000142,0.000282,0.000132,7.5e-05,0.000405,0.031442,32,0,32,0
"Fftw","Inplace","Complex","float",1,"powerof2",8,0,0,0,"Success",0,0.0002,0.022917,0.013657,0.000125,0.000328,0.000149,8e-05,0.000375,0.03859,64,0,64,1
"Fftw","Inplace","Complex","float",1,"powerof2",8,0,0,1,"Success",0,0.000195,0.019993,0.013338,0.000135,0.000201,0.000199,8.2e-05,0.000359,0.035291,64,0,64,1
"Fftw","Inplace","Complex","float",1,"powerof2",8,0,0,2,"Success",0,0.000193,0.020908,0.013628,0.000104,0.000237,0.000194,7.6e-05,0.000379,0.036442,64,0,64,1
"Fftw","Inplace","Complex","float",1,"powerof2",8,0,0,3,"Success",0,0.000201,0.019976,0.013147,0.000133,0.000245,0.000114,8.9e-05,0.000323,0.034965,64,0,64,1
"Fftw","Inplace","Complex","float",1,"powerof2",8,0,0,4,"Success",0,0.0002,0.025702,0.013719,0.000135,0.00032,0.000115,8.1e-05,0.00034,0.041399,64,0,64,1
"Fftw","Inplace","Complex","float",1,"powerof2",16,0,0,0,"Success",0,0.000253,0.024444,0.016359,0.000139,0.000413,0.000275,8.9e-05,0.000476,0.043207,128,0,128,2
"Fftw","Inplace","Complex","float",1,"powerof2",16,0,0,1,"Success",0,0.000236,0.02422,0.016048,0.000141,0.000347,0.000236,7.5e-05,0.000445,0.042483,128,0,128,2
"Fftw","Inplace","Complex","float",1,"powerof2",16,0,0,2,"Success",0,0.000194,0.023632,0.016113,0.000143,0.000296,0.000246,8.5e-05,0.000487,0.04194,128,0,128,2
"Fftw","Inplace","Complex","float",1,"powerof2",16,0,0,3,"Success",0,0.000242,0.023309,0.016017,0.000149,0.000283,0.000241,7.7e-05,0.00047,0.041539,128,0,128,2
"Fftw","Inplace","Complex","float",1,"powerof2",16,0,0,4,"Success",0,0.000197,0.023463,0.016043,0.000145,0.000278,0.000238,7.7e-05,0.000409,0.041576,128,0,128,2
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,0,"Success",0,0.000225,0.029034,0.019531,0.000139,0.00056,0.000333,9.9e-05,0.000812,0.05147,256,0,256,3
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,1,"Success",0,0.000187,0.02623,0.018933,0.000136,0.000528,0.000331,9.3e-05,0.000503,0.047695,256,0,256,3
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,2,"Success",0,0.000193,0.027785,0.019292,0.000134,0.00048,0.000387,9.8e-05,0.000777,0.049901,256,0,256,3
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,3,"Success",0,0.000171,0.026104,0.018907,0.000136,0.000415,0.000387,8.6e-05,0.000485,0.047441,256,0,256,3
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,4,"Success",0,0.000185,0.028688,0.019319,0.000141,0.000449,0.000415,0.0001,0.000798,0.050821,256,0,256,3
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,0,"Success",0,0.000247,0.732311,0.705779,0.000166,0.000863,0.000716,0.000114,0.0007,1.44175,512,0,512,4
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,1,"Success",0,0.000242,0.72522,0.718332,0.000155,0.000848,0.000697,0.000108,0.000716,1.44717,512,0,512,4
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,2,"Success",0,0.000222,0.742609,0.710905,0.000183,0.000803,0.000688,0.000121,0.000613,1.45698,512,0,512,4
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,3,"Success",0,0.000244,0.729308,0.713135,0.0002,0.000849,0.000678,0.000118,0.000682,1.44607,512,0,512,4
