; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",67309764608,"PlanFlags","FFTW_ESTIMATE","FftwTimeLimit [s]","None"
; "Time_ContextCreate [ms]", 0.000188
; "Time_ContextDestroy [ms]", 0.000331
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","0","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","ID"
"Fftw","Inplace","Complex","float",2,"powerof2",2,2,0,1,"Success",0,0.000173,0.082969,0.069029,0.000152,0.02773,0.024893,0.000212,0.003612,0.210256,32,0,32,0
"Fftw","Inplace","Complex","float",2,"powerof2",2,2,0,2,"Success",0,0.000179,0.082433,0.068925,0.00016,0.029264,0.024291,0.000172,0.003246,0.210312,32,0,32,0
"Fftw","Inplace","Complex","float",2,"powerof2",2,2,0,3,"Success",0,0.000177,0.082178,0.068578,0.000148,0.034029,0.023923,0.000172,0.003139,0.214292,32,0,32,0
"Fftw","Inplace","Complex","float",2,"powerof2",2,2,0,4,"Success",0,0.000176,0.084116,0.068597,0.000118,0.028531,0.026902,0.000176,0.003192,0.213529,32,0,32,0
"Fftw","Inplace","Complex","float",2,"powerof2",2,4,0,0,"Success",0,0.000167,0.093157,0.078598,0.000189,0.024632,0.024189,0.00018,0.005009,0.227535,64,0,64,1
"Fftw","Inplace","Complex","float",2,"powerof2",2,4,0,1,"Success",0,0.000248,0.091414,0.077898,0.000147,0.024527,0.026324,0.000184,0.00598,0.228562,64,0,64,1
"Fftw","Inplace","Complex","float",2,"powerof2",2,4,0,2,"Success",0,0.000223,0.092156,0.096308,0.000114,0.024139,0.025213,0.000416,0.005546,0.245735,64,0,64,1
"Fftw","Inplace","Complex","float",2,"powerof2",2,4,0,3,"Success",0,0.000156,0.094261,0.07925,0.000149,0.023507,0.023382,0.000154,0.00563,0.228402,64,0,64,1
"Fftw","Inplace","Complex","float",2,"powerof2",2,4,0,4,"Success",0,0.000189,0.089829,0.076903,0.000153,0.023025,0.024357,0.000224,0.0054,0.22161,64,0,64,1
"Fftw","Inplace","Complex","float",2,"powerof2",4,4,0,0,"Success",0,0.000211,0.104285,0.089231,0.000184,0.024122,0.022974,0.000185,0.006711,0.249374,128,0,128,2
"Fftw","Inplace","Complex","float",2,"powerof2",4,4,0,1,"Success",0,0.000174,0.101043,0.088211,0.00015,0.023676,0.021824,0.000238,0.011883,0.248837,128,0,128,2
"Fftw","Inplace","Complex","float",2,"powerof2",4,4,0,2,"Success",0,0.000186,0.103597,0.088214,0.000158,0.023021,0.02255,0.000195,0.006728,0.246122,128,0,128,2
"Fftw","Inplace","Complex","float",2,"powerof2",4,4,0,3,"Success",0,0.000155,0.107383,0.088753,0.000159,0.025735,0.023241,0.00017,0.007448,0.254517,128,0,128,2
"Fftw","Inplace","Complex","float",2,"powerof2",4,4,0,4,"Success",0,0.000182,0.10091,0.087552,0.00015,0.022722,0.021333,0.000231,0.006355,0.241219,128,0,128,2
"Fftw","Inplace","Complex","float",2,"powerof2",4,8,0,0,"Success",0,0.000227,0.1204,0.106649,0.000137,0.02193,0.022392,0.00021,0.008866,0.282671,256,0,256,3
"Fftw","Inplace","Complex","float",2,"powerof2",4,8,0,1,"Success",0,0.000188,0.119958,0.106012,0.000145,0.0231,0.01965,0.000178,0.007616,0.278237,256,0,256,3
"Fftw","Inplace","Complex","float",2,"powerof2",4,8,0,2,"Success",0,0.00018,0.119157,0.1111,0.000143,0.020854,0.021643,0.000235,0.0075,0.282472,256,0,256,3
"Fftw","Inplace","Complex","float",2,"powerof2",4,8,0,3,"Success",0,0.000178,0.118845,0.105009,0.000145,0.022213,0.021424,0.000236,0.007264,0.27675,256,0,256,3
"Fftw","Inplace","Complex","float",2,"powerof2",4,8,0,4,"Success",0,0.000174,0.118464,0.10537,0.000148,0.022176,0.020982,0.000252,0.006922,0.275906,256,0,256,3
"Fftw","Inplace","Complex","float",2,"powerof2",8,8,0,0,"Success",0,0.000217,0.138322,0.125858,0.000226,0.020729,0.02039,0.000397,0.011874,0.319255,512,0,512,4
"Fftw","Inplace","Complex","float",2,"powerof2",8,8,0,1,"Success",0,0.000165,0.145048,0.125939,0.000194,0.023052,0.02125,0.00044,0.013017,0.330565,512,0,512,4
