; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",67312713728,"PlanFlags","FFTW_WISDOM_ONLY","FftwTimeLimit [s]","None"
; "Time_ContextCreate [ms]", 0.000378
; "Time_ContextDestroy [ms]", 0.000317
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","0","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","ID"
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,1,"Success",0,0.000558,0.05373,0.018415,0.000666,0.003411,0.002805,0.000224,0.001486,0.082039,8192,0,8192,8
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,2,"Success",0,0.000522,0.053678,0.018318,0.000669,0.003429,0.010292,0.000226,0.001488,0.08936,8192,0,8192,8
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,3,"Success",0,0.000568,0.053667,0.01858,0.000658,0.003439,0.002806,0.000201,0.001406,0.082008,8192,0,8192,8
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,4,"Success",0,0.000587,0.053275,0.018463,0.000634,0.003375,0.002813,0.000214,0.001419,0.081474,8192,0,8192,8
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,0,"Success",0,0.000609,0.079952,0.019364,0.001172,0.007057,0.006024,0.000569,0.001259,0.116741,16384,0,16384,9
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,1,"Success",0,0.000535,0.079794,0.019714,0.001191,0.006979,0.006127,0.000655,0.001569,0.117304,16384,0,16384,9
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,2,"Success",0,0.000545,0.079427,0.019179,0.001177,0.007073,0.006063,0.000572,0.001194,0.115965,16384,0,16384,9
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,3,"Success",0,0.000524,0.079864,0.019478,0.001173,0.00702,0.006213,0.000664,0.001493,0.117155,16384,0,16384,9
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,4,"Success",0,0.000553,0.079299,0.019279,0.001156,0.006987,0.006033,0.000612,0.001265,0.115969,16384,0,16384,9
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,0,"Success",0,0.00054,0.135815,0.019165,0.002518,0.015179,0.0136,0.001651,0.001724,0.190914,32768,0,32768,10
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,1,"Success",0,0.000546,0.135148,0.018996,0.00257,0.014916,0.013687,0.001629,0.001593,0.189833,32768,0,32768,10
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,2,"Success",0,0.000472,0.134975,0.01908,0.002584,0.014943,0.013624,0.001649,0.001622,0.189721,32768,0,32768,10
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,3,"Success",0,0.000525,0.136804,0.019258,0.002638,0.015168,0.013673,0.001631,0.001576,0.192011,32768,0,32768,10
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,4,"Success",0,0.000519,0.13487,0.01904,0.002561,0.015098,0.013651,0.00163,0.001707,0.189807,32768,0,32768,10
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,0,"Success",0,0.000584,0.2745,0.127003,0.005287,0.115482,0.046059,0.008043,0.027463,0.605723,65536,0,65536,11
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,1,"Success",0,0.000605,0.266825,0.126622,0.005258,0.111858,0.055162,0.009318,0.025363,0.602157,65536,0,65536,11
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,2,"Success",0,0.000599,0.266275,0.126496,0.005329,0.125899,0.060779,0.008831,0.027024,0.622441,65536,0,65536,11
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,3,"Success",0,0.000493,0.269723,0.126815,0.005201,0.159005,0.103051,0.008494,0.026267,0.700272,65536,0,65536,11
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,4,"Success",0,0.000597,0.270146,0.126391,0.005352,0.117645,0.05477,0.009029,0.025667,0.610617,65536,0,65536,11
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,0,"Success",0,0.000546,0.301022,0.252696,0.010313,0.137759,0.061046,0.015885,0.041763,0.822384,131072,0,131072,12
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,1,"Success",0,0.000484,0.301195,0.250461,0.010041,0.135794,0.056076,0.016736,0.042202,0.814195,131072,0,131072,12
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,2,"Success",0,0.000504,0.332822,0.283453,0.010188,0.147142,0.062487,0.016367,0.043946,0.898225,131072,0,131072,12
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,3,"Success",0,0.000571,0.300523,0.250236,0.011548,0.118304,0.056006,0.016187,0.042366,0.796936,131072,0,131072,12
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,4,"Success",0,0.000448,0.29974,0.253585,0.009942,0.126514,0.067536,0.016036,0.042541,0.817507,131072,0,131072,12
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,0,"Success",0,0.002331,0.874537,0.359746,0.085916,0.171346,0.076466,0.032992,0.058324,1.66302,262144,0,262144,13
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,1,"Success",0,0.00208,0.877693,0.364564,0.070662,0.173259,0.132063,0.032496,0.05557,1.70981,262144,0,262144,13
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,2,"Success",0,0.002261,0.875144,0.366037,0.071261,0.226121,0.077298,0.033101,0.05571,1.70834,262144,0,262144,13
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,3,"Success",0,0.002173,0.880243,0.364145,0.074293,0.157517,0.075335,0.032959,0.058999,1.64699,262144,0,262144,13
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,4,"Success",0,0.002169,0.875931,0.364164,0.070628,0.170964,0.076367,0.032695,0.055866,1.64993,262144,0,262144,13
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,0,"Success",0,0.005009,0.934814,1.54933,0.14616,0.362136,0.216614,0.092688,0.079767,3.38792,524288,0,524288,14
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,1,"Success",0,0.003673,0.933494,1.5543,0.135929,0.288299,0.194489,0.096031,0.082932,3.29052,524288,0,524288,14
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,2,"Success",0,0.003504,0.931368,1.55581,0.136618,0.27672,0.195414,0.092032,0.094359,3.28716,524288,0,524288,14
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,3,"Success",0,0.003523,0.931482,1.55858,0.142077,0.277557,0.194601,0.101065,0.081685,3.29186,524288,0,524288,14
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,4,"Success",0,0.003467,0.931424,1.55525,0.134655,0.26488,0.192209,0.101434,0.081769,3.26636,524288,0,524288,14
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,0,"Success",0,0.000694,1.22576,1.85856,0.136699,0.409175,0.552714,0.238457,0.228578,4.65193,1.04858e+06,0,1.04858e+06,15
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,1,"Success",0,0.005657,1.35033,1.97801,0.340685,0.408138,0.613937,0.23811,0.2077,5.14391,1.04858e+06,0,1.04858e+06,15
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,2,"Success",0,0.005028,1.40958,2.07345,0.341703,0.447148,0.548088,0.23903,0.209128,5.27455,1.04858e+06,0,1.04858e+06,15
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,3,"Success",0,0.00494,1.3324,2.01475,0.356509,0.437662,0.542049,0.194269,0.211174,5.09523,1.04858e+06,0,1.04858e+06,15
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,4,"Success",0,0.003886,1.33422,2.02203,0.318604,0.412816,0.409579,0.158923,0.200361,4.86172,1.04858e+06,0,1.04858e+06,15
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,0,"Success",0,0.00545,1.94175,0.870805,0.510042,0.80954,0.703029,0.440703,0.101012,5.38379,2.09715e+06,0,2.09715e+06,16
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,1,"Success",0,0.000576,1.77075,0.863417,0.242917,0.806,0.689098,0.439685,0.099603,4.9136,2.09715e+06,0,2.09715e+06,16
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,2,"Success",0,0.000631,1.76594,0.85525,0.242309,0.822028,0.69704,0.442225,0.099246,4.92597,2.09715e+06,0,2.09715e+06,16
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,3,"Success",0,0.000689,1.75829,0.855535,0.243301,0.82194,0.714608,0.424639,0.100785,4.92134,2.09715e+06,0,2.09715e+06,16
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,4,"Success",0,0.000605,1.77784,0.856736,0.242468,0.778303,0.684628,0.415603,0.100865,4.8584,2.09715e+06,0,2.09715e+06,16
"Fftw","Inplace","Complex","float",1,"powerof2",524288,0,0,0,"Success",0,0.003884,5.77642,0.752782,1.53561,1.81012,1.56209,0.791301,0.10343,12.337,4.1943e+06,0,4.1943e+06,17
"Fftw","Inplace","Complex","float",1,"powerof2",524288,0,0,1,"Success",0,0.000694,4.76818,0.752454,0.50616,1.80595,1.55655,0.79331,0.101054,10.2858,4.1943e+06,0,4.1943e+06,17
"Fftw","Inplace","Complex","float",1,"powerof2",524288,0,0,2,"Success",0,0.00063,4.72853,0.749309,0.504265,1.8055,1.24246,0.615821,0.098033,9.74603,4.1943e+06,0,4.1943e+06,17
"Fftw","Inplace","Complex","float",1,"powerof2",524288,0,0,3,"Success",0,0.000649,4.75497,0.744593,0.504081,1.14119,1.53996,0.778743,0.101974,9.5676,4.1943e+06,0,4.1943e+06,17
"Fftw","Inplace","Complex","float",1,"powerof2",524288,0,0,4,"Success",0,0.00065,4.79821,0.744816,0.504526,1.12922,1.54833,0.775039,0.105145,9.6073,4.1943e+06,0,4.1943e+06,17
"Fftw","Inplace","Complex","float",1,"powerof2",1048576,0,0,0,"Success",0,0.004642,16.7418,4.24929,2.27886,3.46193,2.93473,1.17423,0.867606,31.7146,8.38861e+06,0,8.38861e+06,18
"Fftw","Inplace","Complex","float",1,"powerof2",1048576,0,0,1,"Success",0,0.005669,16.645,4.49422,3.98349,3.5625,2.11209,1.20227,0.829925,32.8363,8.38861e+06,0,8.38861e+06,18
"Fftw","Inplace","Complex","float",1,"powerof2",1048576,0,0,2,"Success",0,0.006131,16.7799,4.47961,3.84001,2.83278,1.82519,1.18997,0.829715,31.7848,8.38861e+06,0,8.38861e+06,18
"Fftw","Inplace","Complex","float",1,"powerof2",1048576,0,0,3,"Success",0,0.005653,16.7662,4.47656,3.84854,3.24188,3.53917,1.41116,0.906753,34.1975,8.38861e+06,0,8.38861e+06,18
"Fftw","Inplace","Complex","float",1,"powerof2",1048576,0,0,4,"Success",0,0.005603,16.8097,4.47646,3.86862,3.8203,3.52986,1.28054,0.861035,34.6535,8.38861e+06,0,8.38861e+06,18
"Fftw","Inplace","Complex","float",1,"powerof2",2097152,0,0,0,"fftw forward plan could not be created as wisdom is not available for this problem.",0,0.003785,0,0,0,0,0,0,0,0,1.67772e+07,0,1.67772e+07,19
"Fftw","Inplace","Complex","float",1,"powerof2",2097152,0,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,19
"Fftw","Inplace","Complex","float",1,"powerof2",2097152,0,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,19
"Fftw","Inplace","Complex","float",1,"powerof2",2097152,0,0,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,19
"Fftw","Inplace","Complex","float",1,"powerof2",2097152,0,0,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,19
"Fftw","Inplace","Complex","float",1,"powerof2",4194304,0,0,0,"fftw forward plan could not be created as wisdom is not available for this problem.",0,0.003878,0,0,0,0,0,0,0,0,3.35544e+07,0,3.35544e+07,20
"Fftw","Inplace","Complex","float",1,"powerof2",4194304,0,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,20
"Fftw","Inplace","Complex","float",1,"powerof2",4194304,0,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,20
"Fftw","Inplace","Complex","float",1,"powerof2",4194304,0,0,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,20
"Fftw","Inplace","Complex","float",1,"powerof2",4194304,0,0,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,20
"Fftw","Inplace","Complex","float",1,"powerof2",8388608,0,0,0,"fftw forward plan could not be created as wisdom is not available for this problem.",0,0.003525,0,0,0,0,0,0,0,0,6.71089e+07,0,6.71089e+07,21
"Fftw","Inplace","Complex","float",1,"powerof2",8388608,0,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,21
"Fftw","Inplace","Complex","float",1,"powerof2",8388608,0,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,21
"Fftw","Inplace","Complex","float",1,"powerof2",8388608,0,0,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,21
