; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",67312713728,"PlanFlags","FFTW_WISDOM_ONLY","FftwTimeLimit [s]","None"
; "Time_ContextCreate [ms]", 0.000357
; "Time_ContextDestroy [ms]", 0.00013
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","0","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","ID"
"Fftw","Inplace","Complex","float",2,"radix357",3,3,0,0,"fftw forward plan could not be created as wisdom is not available for this problem.",0,0.000455,0,0,0,0,0,0,0,0,72,0,72,29
"Fftw","Inplace","Complex","float",2,"radix357",3,3,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,29
"Fftw","Inplace","Complex","float",2,"radix357",3,3,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,29
"Fftw","Inplace","Complex","float",2,"radix357",3,3,0,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,29
"Fftw","Inplace","Complex","float",2,"radix357",3,3,0,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,29
"Fftw","Inplace","Complex","float",2,"radix357",5,5,0,0,"fftw forward plan could not be created as wisdom is not available for this problem.",0,0.000338,0,0,0,0,0,0,0,0,200,0,200,47
"Fftw","Inplace","Complex","float",2,"radix357",5,5,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,47
"Fftw","Inplace","Complex","float",2,"radix357",5,5,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,47
"Fftw","Inplace","Complex","float",2,"radix357",5,5,0,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,47
"Fftw","Inplace","Complex","float",2,"radix357",5,5,0,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,47
"Fftw","Inplace","Complex","float",2,"radix357",3,9,0,0,"fftw forward plan could not be created as wisdom is not available for this problem.",0,0.000311,0,0,0,0,0,0,0,0,216,0,216,30
"Fftw","Inplace","Complex","float",2,"radix357",3,9,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,30
"Fftw","Inplace","Complex","float",2,"radix357",3,9,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,30
"Fftw","Inplace","Complex","float",2,"radix357",3,9,0,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,30
"Fftw","Inplace","Complex","float",2,"radix357",3,9,0,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,30
"Fftw","Inplace","Complex","float",2,"radix357",7,7,0,0,"fftw forward plan could not be created as wisdom is not available for this problem.",0,0.000628,0,0,0,0,0,0,0,0,392,0,392,59
"Fftw","Inplace","Complex","float",2,"radix357",7,7,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,59
"Fftw","Inplace","Complex","float",2,"radix357",7,7,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,59
"Fftw","Inplace","Complex","float",2,"radix357",7,7,0,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,59
"Fftw","Inplace","Complex","float",2,"radix357",7,7,0,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,59
"Fftw","Inplace","Complex","float",2,"radix357",5,25,0,0,"fftw forward plan could not be created as wisdom is not available for this problem.",0,0.00042,0,0,0,0,0,0,0,0,1000,0,1000,48
"Fftw","Inplace","Complex","float",2,"radix357",5,25,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,48
"Fftw","Inplace","Complex","float",2,"radix357",5,25,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,48
"Fftw","Inplace","Complex","float",2,"radix357",5,25,0,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,48
"Fftw","Inplace","Complex","float",2,"radix357",5,25,0,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,48
"Fftw","Inplace","Complex","float",2,"radix357",7,49,0,0,"fftw forward plan could not be created as wisdom is not available for this problem.",0,0.000695,0,0,0,0,0,0,0,0,2744,0,2744,60
"Fftw","Inplace","Complex","float",2,"radix357",7,49,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,60
"Fftw","Inplace","Complex","float",2,"radix357",7,49,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,60
"Fftw","Inplace","Complex","float",2,"radix357",7,49,0,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,60
"Fftw","Inplace","Complex","float",2,"radix357",7,49,0,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,60
"Fftw","Inplace","Complex","float",2,"oddshape",19,19,0,0,"fftw forward plan could not be created as wisdom is not available for this problem.",0,0.000699,0,0,0,0,0,0,0,0,2888,0,2888,68
"Fftw","Inplace","Complex","float",2,"oddshape",19,19,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,68
"Fftw","Inplace","Complex","float",2,"oddshape",19,19,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,68
"Fftw","Inplace","Complex","float",2,"oddshape",19,19,0,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,68
"Fftw","Inplace","Complex","float",2,"oddshape",19,19,0,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,68
"Fftw","Inplace","Complex","float",2,"oddshape",19,361,0,0,"fftw forward plan could not be created as wisdom is not available for this problem.",0,0.000699,0,0,0,0,0,0,0,0,54872,0,54872,69
"Fftw","Inplace","Complex","float",2,"oddshape",19,361,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,69
"Fftw","Inplace","Complex","float",2,"oddshape",19,361,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,69
"Fftw","Inplace","Complex","float",2,"oddshape",19,361,0,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,69
"Fftw","Inplace","Complex","float",2,"oddshape",19,361,0,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,69
"Fftw","Inplace","Complex","float",2,"oddshape",361,361,0,0,"fftw forward plan could not be created as wisdom is not available for this problem.",0,0.000787,0,0,0,0,0,0,0,0,1.04257e+06,0,1.04257e+06,70
"Fftw","Inplace","Complex","float",2,"oddshape",361,361,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,70
"Fftw","Inplace","Complex","float",2,"oddshape",361,361,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,70
"Fftw","Inplace","Complex","float",2,"oddshape",361,361,0,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,70
"Fftw","Inplace","Complex","float",2,"oddshape",361,361,0,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,70
"Fftw","Inplace","Complex","float",2,"oddshape",361,6859,0,0,"fftw forward plan could not be created as wisdom is not available for this problem.",0,0.004911,0,0,0,0,0,0,0,0,1.98088e+07,0,1.98088e+07,71
"Fftw","Inplace","Complex","float",2,"oddshape",361,6859,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,71
"Fftw","Inplace","Complex","float",2,"oddshape",361,6859,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,71
"Fftw","Inplace","Complex","float",2,"oddshape",361,6859,0,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,71
"Fftw","Inplace","Complex","float",2,"oddshape",361,6859,0,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,71
"Fftw","Inplace","Complex","float",2,"oddshape",6859,6859,0,0,"fftw forward plan could not be created as wisdom is not available for this problem.",0,0.003956,0,0,0,0,0,0,0,0,3.76367e+08,0,3.76367e+08,72
"Fftw","Inplace","Complex","float",2,"oddshape",6859,6859,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,72
"Fftw","Inplace","Complex","float",2,"oddshape",6859,6859,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,72
"Fftw","Inplace","Complex","float",2,"oddshape",6859,6859,0,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,72
"Fftw","Inplace","Complex","float",2,"oddshape",6859,6859,0,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,72
"Fftw","Inplace","Complex","float",2,"powerof2",2,2,0,0,"Success",0,0.00029,0.015468,0.010411,0.000142,0.000323,0.000153,8.9e-05,0.000667,0.028263,32,0,32,0
"Fftw","Inplace","Complex","float",2,"powerof2",2,2,0,1,"Success",0,0.00029,0.01472,0.010248,0.000132,0.000316,0.000125,8.5e-05,0.000632,0.027256,32,0,32,0
"Fftw","Inplace","Complex","float",2,"powerof2",2,2,0,2,"Success",0,0.000286,0.014663,0.010318,0.000122,0.00024,0.000122,9e-05,0.000677,0.027224,32,0,32,0
"Fftw","Inplace","Complex","float",2,"powerof2",2,2,0,3,"Success",0,0.000312,0.014713,0.010141,0.000125,0.000305,0.000127,8.4e-05,0.000591,0.027106,32,0,32,0
"Fftw","Inplace","Complex","float",2,"powerof2",2,2,0,4,"Success",0,0.0003,0.014339,0.01019,0.0001,0.000235,0.000118,8.7e-05,0.00056,0.026602,32,0,32,0
"Fftw","Inplace","Complex","float",2,"powerof2",2,4,0,0,"fftw forward plan could not be created as wisdom is not available for this problem.",0,0.000355,0,0,0,0,0,0,0,0,64,0,64,1
"Fftw","Inplace","Complex","float",2,"powerof2",2,4,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Fftw","Inplace","Complex","float",2,"powerof2",2,4,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Fftw","Inplace","Complex","float",2,"powerof2",2,4,0,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Fftw","Inplace","Complex","float",2,"powerof2",2,4,0,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Fftw","Inplace","Complex","float",2,"powerof2",4,4,0,0,"Success",0,0.000551,0.013944,0.010402,0.000113,0.000243,0.000161,0.000102,0.000598,0.026809,128,0,128,2
"Fftw","Inplace","Complex","float",2,"powerof2",4,4,0,1,"Success",0,0.000483,0.013153,0.010228,0.000106,0.000271,0.000147,9e-05,0.000512,0.025681,128,0,128,2
"Fftw","Inplace","Complex","float",2,"powerof2",4,4,0,2,"Success",0,0.000491,0.013344,0.010336,0.000104,0.000219,0.00014,8.5e-05,0.000524,0.025934,128,0,128,2
"Fftw","Inplace","Complex","float",2,"powerof2",4,4,0,3,"Success",0,0.00055,0.013026,0.010246,0.000104,0.000227,0.000131,9.8e-05,0.00051,0.025575,128,0,128,2
"Fftw","Inplace","Complex","float",2,"powerof2",4,4,0,4,"Success",0,0.000571,0.013164,0.010253,0.000106,0.000291,0.000133,9.9e-05,0.000511,0.025805,128,0,128,2
"Fftw","Inplace","Complex","float",2,"powerof2",4,8,0,0,"fftw forward plan could not be created as wisdom is not available for this problem.",0,0.000465,0,0,0,0,0,0,0,0,256,0,256,3
"Fftw","Inplace","Complex","float",2,"powerof2",4,8,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"Fftw","Inplace","Complex","float",2,"powerof2",4,8,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,3
