; "SupportedThreads",40,"UsedThreads",40,"TotalMemory",540486615040,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1496236029,"CurrentTimeLocal","Wed May 31 15:07:09 2017","Hostname","r02n09"
"Fftw","Outplace","Complex","float",2,"powerof2",16384,32768,0,11,27,"Success",0.534713,6.040172,3.642198,2023.633316,2943.202633,5357.804517,776.301723,24.633434,11135.79643,8589934592,0,4294967296
"Fftw","Outplace","Complex","float",2,"powerof2",32768,32768,0,0,28,"Warmup",0.547595,6.351856,3.581233,3584.456186,7583.46051,15060.056439,1222.699466,47.991562,27509.147679,17179869184,0,8589934592
"Fftw","Outplace","Complex","float",2,"powerof2",32768,32768,0,1,28,"Warmup",0.549362,6.310867,3.60501,3424.473635,7503.508331,13489.702674,1320.642366,41.968568,25790.762869,17179869184,0,8589934592
"Fftw","Outplace","Complex","float",2,"powerof2",32768,32768,0,2,28,"Success",0.532622,6.453072,3.584756,3427.107343,7442.478486,13534.296769,1205.405989,40.824947,25660.686812,17179869184,0,8589934592
"Fftw","Outplace","Complex","float",2,"powerof2",32768,32768,0,3,28,"Success",0.535019,6.338828,3.58652,3421.245936,7468.077316,12100.602424,1314.135033,48.797526,24363.320919,17179869184,0,8589934592
"Fftw","Outplace","Complex","float",2,"powerof2",32768,32768,0,4,28,"Success",0.537435,6.379235,3.585102,3433.215079,7417.747354,15257.499887,1302.295012,53.014377,27474.275477,17179869184,0,8589934592
"Fftw","Outplace","Complex","float",2,"powerof2",32768,32768,0,5,28,"Success",0.538081,6.326357,3.585955,3412.201261,7442.718089,12090.701842,1372.071355,43.464266,24371.609558,17179869184,0,8589934592
"Fftw","Outplace","Complex","float",2,"powerof2",32768,32768,0,6,28,"Success",0.532507,6.395747,3.610913,3437.920266,7569.474893,13669.04252,1322.041558,54.087446,26063.107821,17179869184,0,8589934592
"Fftw","Outplace","Complex","float",2,"powerof2",32768,32768,0,7,28,"Success",0.530631,6.398974,3.595049,3411.163742,7437.910865,14012.75758,1387.201189,48.234787,26307.794991,17179869184,0,8589934592
"Fftw","Outplace","Complex","float",2,"powerof2",32768,32768,0,8,28,"Success",0.52969,6.410292,3.577839,3375.497071,7399.109949,13659.537311,1325.486715,40.317545,25810.468486,17179869184,0,8589934592
"Fftw","Outplace","Complex","float",2,"powerof2",32768,32768,0,9,28,"Success",0.536292,6.31337,3.572282,3411.353131,7402.782091,13573.140918,1548.183818,60.377781,26006.261956,17179869184,0,8589934592
"Fftw","Outplace","Complex","float",2,"powerof2",32768,32768,0,10,28,"Success",0.516974,6.289236,3.570983,4055.380751,7415.191832,13348.804424,2103.973995,40.095872,26973.826844,17179869184,0,8589934592
"Fftw","Outplace","Complex","float",2,"powerof2",32768,32768,0,11,28,"Success",0.563906,6.340964,3.584208,3734.056944,7504.025022,13141.707123,1876.494184,57.807417,26324.582022,17179869184,0,8589934592
"Fftw","Outplace","Complex","float",2,"radix357",3,3,0,0,29,"Warmup",0.00026,0.110669,0.097782,0.000182,7.342167,8.043238,0.000192,0.007189,15.602413,144,0,72
"Fftw","Outplace","Complex","float",2,"radix357",3,3,0,1,29,"Warmup",0.000189,0.107157,0.096318,0.00016,7.563826,8.086843,0.000147,0.006709,15.862066,144,0,72
"Fftw","Outplace","Complex","float",2,"radix357",3,3,0,2,29,"Success",0.00018,0.106413,0.095982,0.000149,7.602391,7.593976,0.000147,0.006146,15.405892,144,0,72
"Fftw","Outplace","Complex","float",2,"radix357",3,3,0,3,29,"Success",0.000191,0.106349,0.095455,0.000113,7.587209,8.128146,0.000113,0.007111,15.925234,144,0,72
"Fftw","Outplace","Complex","float",2,"radix357",3,3,0,4,29,"Success",0.000191,0.106064,0.094744,0.000189,7.564717,8.098141,0.000242,0.006846,15.871644,144,0,72
"Fftw","Outplace","Complex","float",2,"radix357",3,3,0,5,29,"Success",0.000202,0.104891,0.10447,0.000167,7.031288,8.11796,0.000136,0.006577,15.36618,144,0,72
"Fftw","Outplace","Complex","float",2,"radix357",3,3,0,6,29,"Success",0.000187,0.104954,0.0946,0.000202,7.305185,8.040164,0.000167,0.006693,15.552787,144,0,72
"Fftw","Outplace","Complex","float",2,"radix357",3,3,0,7,29,"Success",0.000168,0.105748,0.095708,0.0002,7.568595,7.883529,0.000195,0.00704,15.661707,144,0,72
"Fftw","Outplace","Complex","float",2,"radix357",3,3,0,8,29,"Success",0.000176,0.105842,0.095656,0.000169,7.571299,8.122211,0.000153,0.006192,15.902297,144,0,72
"Fftw","Outplace","Complex","float",2,"radix357",3,3,0,9,29,"Success",0.000162,0.105442,0.094966,9.7e-05,7.581089,8.092885,0.000134,0.007129,15.882668,144,0,72
"Fftw","Outplace","Complex","float",2,"radix357",3,3,0,10,29,"Success",0.00016,0.104982,0.103617,0.000125,7.583173,8.097659,0.000125,0.007199,15.89756,144,0,72
"Fftw","Outplace","Complex","float",2,"radix357",3,3,0,11,29,"Success",0.00017,0.104779,0.094873,9.6e-05,6.769029,8.060258,0.000158,0.006758,15.036716,144,0,72
"Fftw","Outplace","Complex","float",2,"radix357",5,5,0,0,47,"Warmup",0.000447,0.152732,0.138607,0.000271,0.035241,0.033136,0.000449,0.011346,0.373299,400,0,200
"Fftw","Outplace","Complex","float",2,"radix357",5,5,0,1,47,"Warmup",0.000303,0.14782,0.14972,0.000196,0.035927,0.033884,0.000205,0.012389,0.381435,400,0,200
"Fftw","Outplace","Complex","float",2,"radix357",5,5,0,2,47,"Success",0.000298,0.146993,0.137582,0.00018,0.033927,0.035917,0.000265,0.013479,0.369607,400,0,200
"Fftw","Outplace","Complex","float",2,"radix357",5,5,0,3,47,"Success",0.000362,0.147253,0.135826,0.00015,0.033551,0.035273,0.00131,0.013172,0.367856,400,0,200
"Fftw","Outplace","Complex","float",2,"radix357",5,5,0,4,47,"Success",0.000278,0.149284,0.137735,0.00016,0.033581,0.03504,0.001669,0.010023,0.369534,400,0,200
"Fftw","Outplace","Complex","float",2,"radix357",5,5,0,5,47,"Success",0.000232,0.140493,0.139918,0.000135,0.031941,0.033941,0.001089,0.011182,0.359829,400,0,200
"Fftw","Outplace","Complex","float",2,"radix357",5,5,0,6,47,"Success",0.000286,0.139997,0.129569,0.000134,0.032974,0.03333,0.001795,0.01242,0.351561,400,0,200
"Fftw","Outplace","Complex","float",2,"radix357",5,5,0,7,47,"Success",0.000304,0.140866,0.128415,0.000142,0.033027,0.032652,0.00208,0.010946,0.350332,400,0,200
"Fftw","Outplace","Complex","float",2,"radix357",5,5,0,8,47,"Success",0.000429,0.139528,0.12932,0.000166,0.033886,0.032801,0.000216,0.010798,0.348567,400,0,200
"Fftw","Outplace","Complex","float",2,"radix357",5,5,0,9,47,"Success",0.000342,0.141262,0.139013,0.00016,0.033432,0.033399,0.001938,0.009958,0.36071,400,0,200
"Fftw","Outplace","Complex","float",2,"radix357",5,5,0,10,47,"Success",0.000386,0.139386,0.128638,8.6e-05,0.03252,0.034329,0.0025,0.012561,0.35135,400,0,200
"Fftw","Outplace","Complex","float",2,"radix357",5,5,0,11,47,"Success",0.000217,0.13871,0.128897,0.000133,0.033734,0.032822,0.000709,0.009116,0.346245,400,0,200
"Fftw","Outplace","Complex","float",2,"radix357",3,9,0,0,30,"Warmup",0.000264,0.115423,0.103775,0.000197,6.046907,5.155937,0.000188,0.011826,11.435099,432,0,216
"Fftw","Outplace","Complex","float",2,"radix357",3,9,0,1,30,"Warmup",0.000179,0.111054,0.102257,0.000164,6.086828,6.629308,0.000156,0.013294,12.943918,432,0,216
"Fftw","Outplace","Complex","float",2,"radix357",3,9,0,2,30,"Success",0.000165,0.110532,0.102127,9.3e-05,6.108193,6.596248,0.000188,0.013598,12.931777,432,0,216
"Fftw","Outplace","Complex","float",2,"radix357",3,9,0,3,30,"Success",0.000138,0.109877,0.101632,7.8e-05,6.132652,6.583263,0.00017,0.012556,12.940954,432,0,216
"Fftw","Outplace","Complex","float",2,"radix357",3,9,0,4,30,"Success",0.00016,0.123457,0.104059,0.000153,6.122166,6.629837,0.000175,0.011799,12.992549,432,0,216
"Fftw","Outplace","Complex","float",2,"radix357",3,9,0,5,30,"Success",0.000124,0.11044,0.102062,7e-05,6.091198,6.603767,0.0002,0.01235,12.920703,432,0,216
"Fftw","Outplace","Complex","float",2,"radix357",3,9,0,6,30,"Success",0.00015,0.11095,0.102026,9.6e-05,6.128398,6.593366,0.00018,0.011866,12.947523,432,0,216
"Fftw","Outplace","Complex","float",2,"radix357",3,9,0,7,30,"Success",0.000144,0.110009,0.101748,0.0001,5.155592,6.599395,0.00019,0.012349,11.980108,432,0,216
"Fftw","Outplace","Complex","float",2,"radix357",3,9,0,8,30,"Success",0.000134,0.10984,0.111635,0.000142,6.078059,6.634291,0.000168,0.011831,12.946533,432,0,216
"Fftw","Outplace","Complex","float",2,"radix357",3,9,0,9,30,"Success",0.000128,0.110095,0.102001,0.000102,6.106991,6.585069,0.000175,0.012024,12.917123,432,0,216
"Fftw","Outplace","Complex","float",2,"radix357",3,9,0,10,30,"Success",0.000144,0.11012,0.101663,0.000161,6.123866,6.581097,0.000191,0.013143,12.931018,432,0,216
"Fftw","Outplace","Complex","float",2,"radix357",3,9,0,11,30,"Success",0.000134,0.11028,0.101744,0.000134,6.122817,6.604801,0.000376,0.011895,12.952835,432,0,216
"Fftw","Outplace","Complex","float",2,"radix357",7,7,0,0,59,"Warmup",0.000363,0.116139,0.10572,9.4e-05,0.034247,0.03102,0.000386,0.013487,0.302352,784,0,392
"Fftw","Outplace","Complex","float",2,"radix357",7,7,0,1,59,"Warmup",0.000325,0.113778,0.104636,0.000101,0.03194,0.03224,0.00056,0.012765,0.297641,784,0,392
"Fftw","Outplace","Complex","float",2,"radix357",7,7,0,2,59,"Success",0.000334,0.112184,0.104316,8.9e-05,0.032506,0.031833,0.000469,0.014142,0.296595,784,0,392
"Fftw","Outplace","Complex","float",2,"radix357",7,7,0,3,59,"Success",0.000298,0.112876,0.104186,9.7e-05,0.032256,0.030867,0.001339,0.012536,0.296635,784,0,392
"Fftw","Outplace","Complex","float",2,"radix357",7,7,0,4,59,"Success",0.000323,0.111633,0.113631,0.000113,0.030889,0.031682,0.000348,0.014889,0.30421,784,0,392
"Fftw","Outplace","Complex","float",2,"radix357",7,7,0,5,59,"Success",0.000287,0.112061,0.104399,0.000102,0.032757,0.034336,0.000865,0.01344,0.298821,784,0,392
"Fftw","Outplace","Complex","float",2,"radix357",7,7,0,6,59,"Success",0.000313,0.122055,0.104923,8.7e-05,0.032715,0.031578,0.00029,0.012994,0.306328,784,0,392
"Fftw","Outplace","Complex","float",2,"radix357",7,7,0,7,59,"Success",0.00028,0.11187,0.10359,8.9e-05,0.032297,0.032626,0.00019,0.013942,0.295651,784,0,392
"Fftw","Outplace","Complex","float",2,"radix357",7,7,0,8,59,"Success",0.000328,0.112446,0.103822,8.8e-05,0.032178,0.032065,0.001806,0.013062,0.296376,784,0,392
"Fftw","Outplace","Complex","float",2,"radix357",7,7,0,9,59,"Success",0.000288,0.111653,0.1037,8.7e-05,0.032531,0.031133,0.000549,0.021802,0.302547,784,0,392
"Fftw","Outplace","Complex","float",2,"radix357",7,7,0,10,59,"Success",0.000357,0.112111,0.103717,9.1e-05,0.032355,0.033198,0.000638,0.014601,0.298701,784,0,392
"Fftw","Outplace","Complex","float",2,"radix357",7,7,0,11,59,"Success",0.000314,0.111991,0.11317,8.7e-05,0.032064,0.03592,0.00028,0.013463,0.308045,784,0,392
"Fftw","Outplace","Complex","float",2,"radix357",9,9,0,0,31,"Warmup",0.000188,0.147836,0.125159,0.000198,5.985333,6.587447,0.000262,0.009844,12.856835,1296,0,648
"Fftw","Outplace","Complex","float",2,"radix357",9,9,0,1,31,"Warmup",0.00017,0.132613,0.123192,0.000141,4.937611,6.620765,0.000238,0.011,11.826498,1296,0,648
"Fftw","Outplace","Complex","float",2,"radix357",9,9,0,2,31,"Success",0.000224,0.131868,0.122939,0.000117,6.062584,6.440288,0.000188,0.014036,12.772894,1296,0,648
"Fftw","Outplace","Complex","float",2,"radix357",9,9,0,3,31,"Success",0.000172,0.131618,0.122199,0.000192,6.083111,6.605302,0.000274,0.01056,12.953993,1296,0,648
"Fftw","Outplace","Complex","float",2,"radix357",9,9,0,4,31,"Success",0.000157,0.131679,0.122301,0.000137,6.084571,6.584882,0.000351,0.011202,12.935885,1296,0,648
"Fftw","Outplace","Complex","float",2,"radix357",9,9,0,5,31,"Success",0.00018,0.131198,0.122029,0.000157,6.09998,6.59097,0.000269,0.009807,12.955154,1296,0,648
"Fftw","Outplace","Complex","float",2,"radix357",9,9,0,6,31,"Success",0.000154,0.140451,0.123869,0.000116,6.078758,6.628816,0.000169,0.00955,12.982461,1296,0,648
"Fftw","Outplace","Complex","float",2,"radix357",9,9,0,7,31,"Success",0.000181,0.131029,0.121957,0.000189,6.056451,6.587993,0.00028,0.010372,12.909086,1296,0,648
"Fftw","Outplace","Complex","float",2,"radix357",9,9,0,8,31,"Success",0.000179,0.131269,0.122877,0.000141,6.083728,5.624494,0.000311,0.010248,11.973755,1296,0,648
"Fftw","Outplace","Complex","float",2,"radix357",9,9,0,9,31,"Success",0.000187,0.130737,0.122205,0.000123,6.081889,6.59389,0.000277,0.0103,12.940098,1296,0,648
"Fftw","Outplace","Complex","float",2,"radix357",9,9,0,10,31,"Success",0.000155,0.131217,0.132377,0.000127,6.084659,6.586346,0.000329,0.012027,12.947797,1296,0,648
"Fftw","Outplace","Complex","float",2,"radix357",9,9,0,11,31,"Success",0.000216,0.130925,0.122358,0.00018,6.077317,6.592184,0.000278,0.010205,12.934262,1296,0,648
"Fftw","Outplace","Complex","float",2,"radix357",5,25,0,0,48,"Warmup",0.000357,0.243299,0.230412,0.000288,0.034776,0.035099,0.000776,0.026163,0.57213,2000,0,1000
"Fftw","Outplace","Complex","float",2,"radix357",5,25,0,1,48,"Warmup",0.00024,0.239552,0.228219,0.000231,0.033909,0.035896,0.001727,0.023243,0.563913,2000,0,1000
"Fftw","Outplace","Complex","float",2,"radix357",5,25,0,2,48,"Success",0.000394,0.237268,0.227919,0.000189,0.034129,0.0332,0.002388,0.025566,0.562279,2000,0,1000
"Fftw","Outplace","Complex","float",2,"radix357",5,25,0,3,48,"Success",0.00039,0.237653,0.227701,0.000182,0.034896,0.032546,0.002686,0.025313,0.562315,2000,0,1000
"Fftw","Outplace","Complex","float",2,"radix357",5,25,0,4,48,"Success",0.000306,0.239261,0.229391,0.000202,0.049192,0.031114,0.003174,0.026665,0.580186,2000,0,1000
"Fftw","Outplace","Complex","float",2,"radix357",5,25,0,5,48,"Success",0.00021,0.225374,0.208392,0.000225,0.03306,0.031945,0.001927,0.02336,0.525177,2000,0,1000
"Fftw","Outplace","Complex","float",2,"radix357",5,25,0,6,48,"Success",0.000373,0.222632,0.208647,0.000196,0.031818,0.031458,0.002425,0.027446,0.525968,2000,0,1000
"Fftw","Outplace","Complex","float",2,"radix357",5,25,0,7,48,"Success",0.000357,0.216472,0.217641,0.000146,0.034793,0.032847,0.002033,0.023712,0.52953,2000,0,1000
"Fftw","Outplace","Complex","float",2,"radix357",5,25,0,8,48,"Success",0.000233,0.217685,0.207976,0.000155,0.033314,0.033023,0.001874,0.034311,0.529201,2000,0,1000
"Fftw","Outplace","Complex","float",2,"radix357",5,25,0,9,48,"Success",0.000335,0.216539,0.207548,0.000185,0.034972,0.032663,0.001779,0.022889,0.518174,2000,0,1000
"Fftw","Outplace","Complex","float",2,"radix357",5,25,0,10,48,"Success",0.000385,0.217153,0.207979,0.000211,0.032796,0.034532,0.000425,0.022947,0.517233,2000,0,1000
"Fftw","Outplace","Complex","float",2,"radix357",5,25,0,11,48,"Success",0.000362,0.217495,0.208147,0.000186,0.033127,0.031721,0.000471,0.025331,0.517615,2000,0,1000
"Fftw","Outplace","Complex","float",2,"radix357",9,27,0,0,32,"Warmup",0.000482,0.449456,0.42945,0.00036,5.154611,6.517881,0.000626,0.054935,12.608525,3888,0,1944
"Fftw","Outplace","Complex","float",2,"radix357",9,27,0,1,32,"Warmup",0.000489,0.449453,0.42673,0.000328,4.891643,6.523153,0.000648,0.056853,12.350047,3888,0,1944
"Fftw","Outplace","Complex","float",2,"radix357",9,27,0,2,32,"Success",0.000467,0.457722,0.428656,0.000333,5.243478,6.097845,0.000491,0.052118,12.281686,3888,0,1944
"Fftw","Outplace","Complex","float",2,"radix357",9,27,0,3,32,"Success",0.000438,0.442761,0.43367,0.000335,6.931288,4.903647,0.00052,0.054633,12.768086,3888,0,1944
"Fftw","Outplace","Complex","float",2,"radix357",9,27,0,4,32,"Success",0.000457,0.446536,0.432748,0.000304,5.279958,5.326672,0.000556,0.053635,11.541742,3888,0,1944
"Fftw","Outplace","Complex","float",2,"radix357",9,27,0,5,32,"Success",0.000443,0.448189,0.433638,0.000336,5.266954,6.61476,0.000598,0.055146,12.820893,3888,0,1944
"Fftw","Outplace","Complex","float",2,"radix357",9,27,0,6,32,"Success",0.000458,0.448994,0.437418,0.00033,5.320424,6.633373,0.000391,0.054213,12.896293,3888,0,1944
"Fftw","Outplace","Complex","float",2,"radix357",9,27,0,7,32,"Success",0.000421,0.453632,0.427393,0.000267,5.35532,6.60282,0.00041,0.054148,12.895035,3888,0,1944
"Fftw","Outplace","Complex","float",2,"radix357",9,27,0,8,32,"Success",0.000371,0.449543,0.425584,0.000361,5.414177,6.591604,0.0004,0.053274,12.935972,3888,0,1944
"Fftw","Outplace","Complex","float",2,"radix357",9,27,0,9,32,"Success",0.000556,0.440635,0.433859,0.000317,5.382086,6.597889,0.00055,0.052241,12.908751,3888,0,1944
"Fftw","Outplace","Complex","float",2,"radix357",9,27,0,10,32,"Success",0.000435,0.440907,0.438838,0.000226,5.393852,5.66619,0.000465,0.053911,11.995441,3888,0,1944
"Fftw","Outplace","Complex","float",2,"radix357",9,27,0,11,32,"Success",0.000447,0.448857,0.427297,0.000266,5.398746,6.58944,0.000479,0.051054,12.917349,3888,0,1944
"Fftw","Outplace","Complex","float",2,"radix357",7,49,0,0,60,"Warmup",0.000464,0.706854,0.687367,0.000404,0.044384,0.038864,0.000829,0.076204,1.556612,5488,0,2744
"Fftw","Outplace","Complex","float",2,"radix357",7,49,0,1,60,"Warmup",0.000439,0.695611,0.674338,0.000335,0.044077,0.042142,0.001226,0.076664,1.535758,5488,0,2744
"Fftw","Outplace","Complex","float",2,"radix357",7,49,0,2,60,"Success",0.000431,0.693397,0.672526,0.000367,0.04431,0.040732,0.001706,0.077208,1.531546,5488,0,2744
"Fftw","Outplace","Complex","float",2,"radix357",7,49,0,3,60,"Success",0.000394,0.685757,0.682092,0.000329,0.045808,0.040252,0.001099,0.079493,1.536151,5488,0,2744
"Fftw","Outplace","Complex","float",2,"radix357",7,49,0,4,60,"Success",0.000391,0.68499,0.679522,0.000364,0.045129,0.041349,0.001873,0.078687,1.533251,5488,0,2744
"Fftw","Outplace","Complex","float",2,"radix357",7,49,0,5,60,"Success",0.00043,0.700185,0.68019,0.000373,0.041462,0.038945,0.001031,0.074496,1.538294,5488,0,2744
"Fftw","Outplace","Complex","float",2,"radix357",7,49,0,6,60,"Success",0.00039,0.696227,0.679896,0.00035,0.042284,0.038039,0.002926,0.07677,1.537849,5488,0,2744
"Fftw","Outplace","Complex","float",2,"radix357",7,49,0,7,60,"Success",0.00044,0.694111,0.678806,0.000415,0.042587,0.037158,0.001587,0.078402,1.534514,5488,0,2744
"Fftw","Outplace","Complex","float",2,"radix357",7,49,0,8,60,"Success",0.000401,0.692736,0.672421,0.000386,0.042549,0.038687,0.001334,0.084929,1.534379,5488,0,2744
"Fftw","Outplace","Complex","float",2,"radix357",7,49,0,9,60,"Success",0.000374,0.694719,0.671733,0.000336,0.044521,0.041465,0.002191,0.076275,1.532676,5488,0,2744
"Fftw","Outplace","Complex","float",2,"radix357",7,49,0,10,60,"Success",0.000381,0.684309,0.679471,0.000289,0.042733,0.038388,0.0022,0.074212,1.522879,5488,0,2744
"Fftw","Outplace","Complex","float",2,"radix357",7,49,0,11,60,"Success",0.000384,0.684154,0.677629,0.000347,0.042556,0.038632,0.002905,0.078032,1.525583,5488,0,2744
"Fftw","Outplace","Complex","float",2,"radix357",25,25,0,0,49,"Warmup",0.000454,0.31856,0.299609,0.000683,0.034616,0.037676,0.002204,0.049671,0.744342,10000,0,5000
"Fftw","Outplace","Complex","float",2,"radix357",25,25,0,1,49,"Warmup",0.000411,0.304147,0.295302,0.000798,0.035297,0.037507,0.002596,0.05069,0.727412,10000,0,5000
"Fftw","Outplace","Complex","float",2,"radix357",25,25,0,2,49,"Success",0.000471,0.302936,0.29618,0.000907,0.034102,0.036518,0.003338,0.047632,0.722766,10000,0,5000
"Fftw","Outplace","Complex","float",2,"radix357",25,25,0,3,49,"Success",0.00054,0.302584,0.2947,0.00067,0.036076,0.039331,0.00376,0.04679,0.725069,10000,0,5000
"Fftw","Outplace","Complex","float",2,"radix357",25,25,0,4,49,"Success",0.000502,0.302104,0.29556,0.000747,0.037,0.039422,0.003938,0.047085,0.727123,10000,0,5000
"Fftw","Outplace","Complex","float",2,"radix357",25,25,0,5,49,"Success",0.000391,0.302449,0.294857,0.000853,0.036548,0.035743,0.001475,0.059455,0.732357,10000,0,5000
"Fftw","Outplace","Complex","float",2,"radix357",25,25,0,6,49,"Success",0.000382,0.302255,0.294471,0.000644,0.037638,0.043903,0.001215,0.0474,0.728508,10000,0,5000
"Fftw","Outplace","Complex","float",2,"radix357",25,25,0,7,49,"Success",0.000344,0.302319,0.301135,0.000868,0.033445,0.03605,0.003732,0.047563,0.726437,10000,0,5000
"Fftw","Outplace","Complex","float",2,"radix357",25,25,0,8,49,"Success",0.000336,0.301508,0.301951,0.000829,0.035429,0.039467,0.002527,0.046411,0.729101,10000,0,5000
"Fftw","Outplace","Complex","float",2,"radix357",25,25,0,9,49,"Success",0.000349,0.30247,0.3042,0.000742,0.035187,0.038397,0.002996,0.044917,0.730171,10000,0,5000
"Fftw","Outplace","Complex","float",2,"radix357",25,25,0,10,49,"Success",0.000389,0.302599,0.302275,0.000778,0.036266,0.038139,0.001235,0.047697,0.730133,10000,0,5000
"Fftw","Outplace","Complex","float",2,"radix357",25,25,0,11,49,"Success",0.000319,0.30114,0.302469,0.000653,0.036932,0.039142,0.003456,0.047219,0.732137,10000,0,5000
"Fftw","Outplace","Complex","float",2,"radix357",27,27,0,0,33,"Warmup",0.000392,4.737197,4.711911,0.000713,1.609926,0.246573,0.003473,0.119219,11.430045,11664,0,5832
"Fftw","Outplace","Complex","float",2,"radix357",27,27,0,1,33,"Warmup",0.000451,4.737418,3.81523,0.000565,0.393255,0.25783,0.001246,0.127073,9.33425,11664,0,5832
"Fftw","Outplace","Complex","float",2,"radix357",27,27,0,2,33,"Success",0.000421,4.027972,3.578223,0.000557,0.37428,0.257293,0.002705,0.123338,8.365371,11664,0,5832
"Fftw","Outplace","Complex","float",2,"radix357",27,27,0,3,33,"Success",0.000419,4.042686,3.617428,0.000584,9.542202,0.263201,0.004232,0.12351,17.59515,11664,0,5832
"Fftw","Outplace","Complex","float",2,"radix357",27,27,0,4,33,"Success",0.000435,4.06778,3.585233,0.000556,0.420068,0.254924,0.002864,0.119059,8.451621,11664,0,5832
"Fftw","Outplace","Complex","float",2,"radix357",27,27,0,5,33,"Success",0.00039,4.006169,3.58997,0.000552,14.866963,0.271811,0.001372,0.126023,22.864704,11664,0,5832
"Fftw","Outplace","Complex","float",2,"radix357",27,27,0,6,33,"Success",0.000418,4.036861,3.969881,0.000603,21.259977,0.266267,0.000986,0.124702,29.660428,11664,0,5832
"Fftw","Outplace","Complex","float",2,"radix357",27,27,0,7,33,"Success",0.000399,4.360429,4.326197,0.000626,3.492601,0.261881,0.000928,0.130923,12.574708,11664,0,5832
"Fftw","Outplace","Complex","float",2,"radix357",27,27,0,8,33,"Success",0.000371,4.633696,4.367785,0.000647,8.472263,0.251518,0.001938,0.124645,17.853438,11664,0,5832
"Fftw","Outplace","Complex","float",2,"radix357",27,27,0,9,33,"Success",0.000361,4.283978,4.088557,0.000551,23.906084,0.261018,0.0025,0.123524,32.667352,11664,0,5832
"Fftw","Outplace","Complex","float",2,"radix357",27,27,0,10,33,"Success",0.000415,4.71975,4.463061,0.000647,9.258218,0.256864,0.003084,0.132934,18.835829,11664,0,5832
"Fftw","Outplace","Complex","float",2,"radix357",27,27,0,11,33,"Success",0.000433,4.473334,4.158424,0.000588,0.388959,0.264878,0.002727,0.123717,9.413831,11664,0,5832
"Fftw","Outplace","Complex","float",2,"radix357",27,81,0,0,34,"Warmup",0.000592,4.92005,4.15975,0.001449,0.179066,0.073412,0.004004,0.244678,9.583553,34992,0,17496
"Fftw","Outplace","Complex","float",2,"radix357",27,81,0,1,34,"Warmup",0.000542,4.957055,4.205277,0.001416,0.179832,0.075057,0.005284,0.240756,9.665768,34992,0,17496
"Fftw","Outplace","Complex","float",2,"radix357",27,81,0,2,34,"Success",0.00043,4.965386,4.125495,0.001381,0.223933,0.074317,0.003503,0.251197,9.646187,34992,0,17496
"Fftw","Outplace","Complex","float",2,"radix357",27,81,0,3,34,"Success",0.000568,4.948544,4.162648,0.001458,0.178102,0.076402,0.003906,0.245167,9.617541,34992,0,17496
"Fftw","Outplace","Complex","float",2,"radix357",27,81,0,4,34,"Success",0.00076,4.953735,4.125982,0.001419,0.180157,0.071928,0.004149,0.246543,9.585424,34992,0,17496
"Fftw","Outplace","Complex","float",2,"radix357",27,81,0,5,34,"Success",0.000465,4.951606,4.166241,0.001353,0.175465,0.075927,0.003311,0.234843,9.60994,34992,0,17496
"Fftw","Outplace","Complex","float",2,"radix357",27,81,0,6,34,"Success",0.00074,4.948325,4.119306,0.001427,0.174004,0.073934,0.004375,0.239441,9.562281,34992,0,17496
"Fftw","Outplace","Complex","float",2,"radix357",27,81,0,7,34,"Success",0.000441,4.978532,4.119938,0.001415,0.211658,0.074753,0.00428,0.246133,9.638144,34992,0,17496
"Fftw","Outplace","Complex","float",2,"radix357",27,81,0,8,34,"Success",0.000422,4.952517,4.095367,0.001371,0.200873,0.071185,0.005042,0.239301,9.566903,34992,0,17496
"Fftw","Outplace","Complex","float",2,"radix357",27,81,0,9,34,"Success",0.000569,4.940342,4.092855,0.001377,0.181899,0.077614,0.003896,0.240768,9.540034,34992,0,17496
"Fftw","Outplace","Complex","float",2,"radix357",27,81,0,10,34,"Success",0.000594,4.970363,4.086099,0.001371,0.168068,0.074172,0.0033,0.239948,9.544597,34992,0,17496
"Fftw","Outplace","Complex","float",2,"radix357",27,81,0,11,34,"Success",0.000394,4.961428,4.172342,0.001433,0.168438,0.076029,0.003713,0.25607,9.640565,34992,0,17496
"Fftw","Outplace","Complex","float",2,"radix357",49,49,0,0,61,"Warmup",0.000509,5.078664,5.024114,0.002436,0.202928,0.081255,0.006071,0.242285,10.639909,38416,0,19208
"Fftw","Outplace","Complex","float",2,"radix357",49,49,0,1,61,"Warmup",0.000551,5.125456,5.277681,0.002951,0.206872,0.081688,0.007811,0.231623,10.936729,38416,0,19208
"Fftw","Outplace","Complex","float",2,"radix357",49,49,0,2,61,"Success",0.00048,5.071214,5.016452,0.002451,0.192673,0.084555,0.005977,0.249837,10.624591,38416,0,19208
"Fftw","Outplace","Complex","float",2,"radix357",49,49,0,3,61,"Success",0.000523,5.072279,5.015699,0.002729,0.212912,0.085561,0.006415,0.239992,10.636984,38416,0,19208
"Fftw","Outplace","Complex","float",2,"radix357",49,49,0,4,61,"Success",0.000725,5.067611,5.028077,0.006449,0.196396,0.086565,0.005637,0.266797,10.659135,38416,0,19208
