; "SupportedThreads",40,"UsedThreads",40,"TotalMemory",540486615040,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1496370112,"CurrentTimeLocal","Fri Jun  2 04:21:52 2017","Hostname","r02n12"
; "Time_ContextCreate [ms]", 0.000317
; "Time_ContextDestroy [ms]", 0.000142
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"Fftw","Inplace","Complex","float",3,"radix357",3,3,9,3,29,"Success",0.000189,39.2168,39.379795,0.00017,0.029319,0.02816,0.000269,0.03106,78.686491,648,0,648
"Fftw","Inplace","Complex","float",3,"radix357",3,3,9,4,29,"Success",0.000178,39.155528,39.112254,0.000185,0.030168,0.026636,0.000294,0.030667,78.356775,648,0,648
"Fftw","Inplace","Complex","float",3,"radix357",3,3,9,5,29,"Success",0.000175,39.8958,39.054324,0.000224,0.031012,0.026123,0.000236,0.029508,79.038206,648,0,648
"Fftw","Inplace","Complex","float",3,"radix357",3,3,9,6,29,"Success",0.000176,39.16346,39.347967,0.00017,0.032507,0.027166,0.000244,0.028686,78.601129,648,0,648
"Fftw","Inplace","Complex","float",3,"radix357",3,3,9,7,29,"Success",0.000192,39.385207,38.632439,0.000165,0.029426,0.024599,0.000279,0.028085,78.101134,648,0,648
"Fftw","Inplace","Complex","float",3,"radix357",3,3,9,8,29,"Success",0.000183,39.233336,39.083941,0.000174,0.030395,0.026498,0.000243,0.030856,78.406389,648,0,648
"Fftw","Inplace","Complex","float",3,"radix357",3,3,9,9,29,"Success",0.000219,39.195256,39.161062,0.000183,0.030021,0.025887,0.000273,0.029344,78.443067,648,0,648
"Fftw","Inplace","Complex","float",3,"radix357",3,3,9,10,29,"Success",0.000186,40.152562,39.514846,0.000174,0.029616,0.028409,0.000273,0.025337,79.752146,648,0,648
"Fftw","Inplace","Complex","float",3,"radix357",3,3,9,11,29,"Success",0.000179,39.160572,39.075167,0.000179,0.029741,0.028156,0.000248,0.030541,78.325503,648,0,648
"Fftw","Inplace","Complex","float",3,"radix357",5,5,5,0,45,"Warmup",0.00046,36.701529,36.362895,0.000245,0.037821,0.034946,0.000413,0.044137,73.183332,1000,0,1000
"Fftw","Inplace","Complex","float",3,"radix357",5,5,5,1,45,"Warmup",0.000353,64.904321,35.459964,0.000178,0.037491,0.032557,0.000426,0.038939,100.475122,1000,0,1000
"Fftw","Inplace","Complex","float",3,"radix357",5,5,5,2,45,"Success",0.00019,33.9369,33.905335,0.00018,0.036078,0.032327,0.000375,0.032232,67.944353,1000,0,1000
"Fftw","Inplace","Complex","float",3,"radix357",5,5,5,3,45,"Success",0.000175,33.584896,33.688047,0.00023,0.034102,0.031981,0.000411,0.034455,67.375064,1000,0,1000
"Fftw","Inplace","Complex","float",3,"radix357",5,5,5,4,45,"Success",0.000189,33.769865,33.560272,0.000202,0.030805,0.029256,0.000308,0.038086,67.429722,1000,0,1000
"Fftw","Inplace","Complex","float",3,"radix357",5,5,5,5,45,"Success",0.000273,33.741008,33.448931,0.000184,0.035148,0.029764,0.000291,0.036764,67.293124,1000,0,1000
"Fftw","Inplace","Complex","float",3,"radix357",5,5,5,6,45,"Success",0.000179,33.913831,33.570441,0.000236,0.032954,0.030741,0.00036,0.035727,67.585203,1000,0,1000
"Fftw","Inplace","Complex","float",3,"radix357",5,5,5,7,45,"Success",0.000237,33.806143,33.478875,0.000265,0.037271,0.032507,0.000726,0.034656,67.391508,1000,0,1000
"Fftw","Inplace","Complex","float",3,"radix357",5,5,5,8,45,"Success",0.000281,34.063142,33.56127,0.000269,0.034985,0.031383,0.00035,0.035992,67.728383,1000,0,1000
"Fftw","Inplace","Complex","float",3,"radix357",5,5,5,9,45,"Success",0.000175,33.825959,33.667129,0.000251,0.036577,0.033953,0.000354,0.03694,67.602057,1000,0,1000
"Fftw","Inplace","Complex","float",3,"radix357",5,5,5,10,45,"Success",0.000174,33.932941,34.008583,0.000199,0.036313,0.034601,0.000426,0.039943,68.053827,1000,0,1000
"Fftw","Inplace","Complex","float",3,"radix357",5,5,5,11,45,"Success",0.000301,34.017036,33.553262,0.000194,0.03464,0.030497,0.000347,0.039507,67.676509,1000,0,1000
"Fftw","Inplace","Complex","float",3,"radix357",3,9,9,0,30,"Warmup",0.000298,53.683051,52.845316,0.000267,0.032236,0.02968,0.000592,0.043374,106.635663,1944,0,1944
"Fftw","Inplace","Complex","float",3,"radix357",3,9,9,1,30,"Warmup",0.000295,53.701284,52.705102,0.000236,0.031117,0.026146,0.000627,0.044402,106.509958,1944,0,1944
"Fftw","Inplace","Complex","float",3,"radix357",3,9,9,2,30,"Success",0.000274,53.619584,52.680177,0.000269,0.031133,0.029043,0.000489,0.043389,106.405159,1944,0,1944
"Fftw","Inplace","Complex","float",3,"radix357",3,9,9,3,30,"Success",0.000295,56.570167,52.875027,0.00024,0.029791,0.027927,0.00056,0.044224,109.549081,1944,0,1944
"Fftw","Inplace","Complex","float",3,"radix357",3,9,9,4,30,"Success",0.000293,53.505841,53.599305,0.000312,0.030758,0.028016,0.000422,0.040736,107.20652,1944,0,1944
"Fftw","Inplace","Complex","float",3,"radix357",3,9,9,5,30,"Success",0.000255,53.645159,53.05404,0.000255,0.035941,0.029881,0.000475,0.044867,106.811679,1944,0,1944
"Fftw","Inplace","Complex","float",3,"radix357",3,9,9,6,30,"Success",0.000273,53.563081,52.909188,0.00027,0.030666,0.027999,0.000503,0.041693,106.574423,1944,0,1944
"Fftw","Inplace","Complex","float",3,"radix357",3,9,9,7,30,"Success",0.000255,53.552713,52.46283,0.000322,0.028582,0.026839,0.000559,0.045713,106.118577,1944,0,1944
"Fftw","Inplace","Complex","float",3,"radix357",3,9,9,8,30,"Success",0.000322,64.604998,52.786894,0.000275,0.030468,0.027627,0.00046,0.04288,117.494722,1944,0,1944
"Fftw","Inplace","Complex","float",3,"radix357",3,9,9,9,30,"Success",0.000316,53.7052,56.086233,0.000241,0.032972,0.027953,0.000483,0.042921,109.89714,1944,0,1944
"Fftw","Inplace","Complex","float",3,"radix357",3,9,9,10,30,"Success",0.000331,53.526489,53.18496,0.000235,0.032547,0.027347,0.000434,0.043677,106.816822,1944,0,1944
"Fftw","Inplace","Complex","float",3,"radix357",3,9,9,11,30,"Success",0.000312,53.589358,52.693175,0.000274,0.034398,0.028754,0.000491,0.043047,106.390539,1944,0,1944
"Fftw","Inplace","Complex","float",3,"radix357",7,7,7,0,56,"Warmup",0.000384,51.875552,51.300451,0.000394,0.033249,0.029134,0.000626,0.047686,103.288505,2744,0,2744
"Fftw","Inplace","Complex","float",3,"radix357",7,7,7,1,56,"Warmup",0.000375,51.986727,51.391953,0.000459,0.033428,0.026831,0.000625,0.045121,103.486606,2744,0,2744
"Fftw","Inplace","Complex","float",3,"radix357",7,7,7,2,56,"Success",0.000351,51.715648,50.778111,0.000414,0.040766,0.029121,0.000578,0.047784,102.61341,2744,0,2744
"Fftw","Inplace","Complex","float",3,"radix357",7,7,7,3,56,"Success",0.000332,51.812672,51.016463,0.000397,0.033319,0.029215,0.000547,0.04518,102.938908,2744,0,2744
"Fftw","Inplace","Complex","float",3,"radix357",7,7,7,4,56,"Success",0.000362,76.336827,51.730459,0.000443,0.03403,0.02918,0.000647,0.051712,128.184504,2744,0,2744
"Fftw","Inplace","Complex","float",3,"radix357",7,7,7,5,56,"Success",0.000363,51.436816,50.954834,0.00051,0.03367,0.027383,0.000662,0.047974,102.502932,2744,0,2744
"Fftw","Inplace","Complex","float",3,"radix357",7,7,7,6,56,"Success",0.000377,51.690598,50.548527,0.000615,0.034474,0.026317,0.000628,0.049702,102.352288,2744,0,2744
"Fftw","Inplace","Complex","float",3,"radix357",7,7,7,7,56,"Success",0.000325,51.7601,50.953489,0.000387,0.033289,0.029922,0.000514,0.046963,102.826109,2744,0,2744
"Fftw","Inplace","Complex","float",3,"radix357",7,7,7,8,56,"Success",0.000248,51.771789,51.116388,0.000365,0.034203,0.028165,0.000764,0.047453,103.000353,2744,0,2744
"Fftw","Inplace","Complex","float",3,"radix357",7,7,7,9,56,"Success",0.0003,51.262548,51.639579,0.000395,0.03342,0.028492,0.000699,0.04711,103.013448,2744,0,2744
"Fftw","Inplace","Complex","float",3,"radix357",7,7,7,10,56,"Success",0.000294,51.538836,50.751718,0.000492,0.032844,0.027469,0.000667,0.048995,102.402207,2744,0,2744
"Fftw","Inplace","Complex","float",3,"radix357",7,7,7,11,56,"Success",0.000263,51.340761,51.081056,0.000324,0.031689,0.02813,0.00076,0.045526,102.529354,2744,0,2744
"Fftw","Inplace","Complex","float",3,"radix357",5,5,25,0,46,"Warmup",0.000269,87.341964,85.436085,0.000708,0.046748,0.038803,0.000634,0.100168,172.966201,5000,0,5000
"Fftw","Inplace","Complex","float",3,"radix357",5,5,25,1,46,"Warmup",0.000289,87.579318,85.066644,0.000759,0.051138,0.044144,0.000762,0.089169,172.83306,5000,0,5000
"Fftw","Inplace","Complex","float",3,"radix357",5,5,25,2,46,"Success",0.00038,87.669837,85.288858,0.000775,0.044778,0.045208,0.000792,0.092288,173.143728,5000,0,5000
"Fftw","Inplace","Complex","float",3,"radix357",5,5,25,3,46,"Success",0.000257,87.085905,85.689746,0.000714,0.04776,0.040152,0.000617,0.08926,172.955208,5000,0,5000
"Fftw","Inplace","Complex","float",3,"radix357",5,5,25,4,46,"Success",0.000332,87.238666,84.76591,0.000689,0.04614,0.042438,0.000989,0.091257,172.187253,5000,0,5000
"Fftw","Inplace","Complex","float",3,"radix357",5,5,25,5,46,"Success",0.00023,87.902584,85.939326,0.000984,0.049333,0.040875,0.001052,0.089058,174.024256,5000,0,5000
"Fftw","Inplace","Complex","float",3,"radix357",5,5,25,6,46,"Success",0.000286,87.079846,86.130884,0.000695,0.043146,0.042889,0.000698,0.09209,173.391478,5000,0,5000
"Fftw","Inplace","Complex","float",3,"radix357",5,5,25,7,46,"Success",0.000274,87.681933,85.369479,0.000585,0.04513,0.040243,0.000797,0.090978,173.23022,5000,0,5000
"Fftw","Inplace","Complex","float",3,"radix357",5,5,25,8,46,"Success",0.000228,87.230987,86.046602,0.000669,0.044875,0.039886,0.000866,0.091199,173.456143,5000,0,5000
"Fftw","Inplace","Complex","float",3,"radix357",5,5,25,9,46,"Success",0.000335,89.974754,86.623717,0.000731,0.043978,0.039284,0.000775,0.091367,176.775749,5000,0,5000
"Fftw","Inplace","Complex","float",3,"radix357",5,5,25,10,46,"Success",0.000298,87.218465,84.881913,0.000652,0.047384,0.040975,0.000765,0.092111,172.283381,5000,0,5000
"Fftw","Inplace","Complex","float",3,"radix357",5,5,25,11,46,"Success",0.000276,87.773023,86.301719,0.000727,0.042998,0.039837,0.001182,0.093344,174.253942,5000,0,5000
"Fftw","Inplace","Complex","float",3,"radix357",9,9,9,0,31,"Warmup",0.00034,54.444252,54.236992,0.000795,0.035862,0.031514,0.001257,0.065981,108.818102,5832,0,5832
"Fftw","Inplace","Complex","float",3,"radix357",9,9,9,1,31,"Warmup",0.000266,55.654288,53.837171,0.000801,0.037201,0.032321,0.001588,0.067806,109.632234,5832,0,5832
"Fftw","Inplace","Complex","float",3,"radix357",9,9,9,2,31,"Success",0.000351,54.604665,54.063341,0.000858,0.037758,0.030936,0.001493,0.062827,108.802882,5832,0,5832
"Fftw","Inplace","Complex","float",3,"radix357",9,9,9,3,31,"Success",0.000314,54.709027,53.563359,0.000848,0.03605,0.032562,0.001343,0.072448,108.417034,5832,0,5832
"Fftw","Inplace","Complex","float",3,"radix357",9,9,9,4,31,"Success",0.000336,54.528672,53.944236,0.000855,0.036574,0.031504,0.000997,0.073528,108.617688,5832,0,5832
"Fftw","Inplace","Complex","float",3,"radix357",9,9,9,5,31,"Success",0.000264,54.2715,53.693935,0.000825,0.037496,0.032457,0.000859,0.06595,108.104139,5832,0,5832
"Fftw","Inplace","Complex","float",3,"radix357",9,9,9,6,31,"Success",0.000316,54.336599,53.466347,0.000808,0.04048,0.036296,0.001089,0.068924,107.951621,5832,0,5832
"Fftw","Inplace","Complex","float",3,"radix357",9,9,9,7,31,"Success",0.000293,54.088607,53.257438,0.000826,0.035283,0.031154,0.001201,0.068386,107.48404,5832,0,5832
"Fftw","Inplace","Complex","float",3,"radix357",9,9,9,8,31,"Success",0.000256,54.923032,53.71486,0.000925,0.036315,0.032089,0.00106,0.076417,108.785754,5832,0,5832
"Fftw","Inplace","Complex","float",3,"radix357",9,9,9,9,31,"Success",0.000265,54.716477,53.840523,0.000751,0.036495,0.032396,0.00093,0.075293,108.703933,5832,0,5832
"Fftw","Inplace","Complex","float",3,"radix357",9,9,9,10,31,"Success",0.000333,55.459258,53.713989,0.000929,0.03589,0.033451,0.00123,0.072098,109.317882,5832,0,5832
"Fftw","Inplace","Complex","float",3,"radix357",9,9,9,11,31,"Success",0.000285,54.419112,53.231572,0.00084,0.036793,0.032258,0.000893,0.073631,107.796223,5832,0,5832
"Fftw","Inplace","Complex","float",3,"radix357",9,9,27,0,32,"Warmup",0.000276,103.219513,98.664512,0.00267,0.047287,0.038411,0.002245,0.152178,202.127995,17496,0,17496
"Fftw","Inplace","Complex","float",3,"radix357",9,9,27,1,32,"Warmup",0.000314,102.75859,101.316378,0.002602,0.048202,0.039883,0.00217,0.148816,204.317792,17496,0,17496
"Fftw","Inplace","Complex","float",3,"radix357",9,9,27,2,32,"Success",0.00034,102.355498,100.780483,0.0024,0.048754,0.040148,0.002118,0.157393,203.387923,17496,0,17496
"Fftw","Inplace","Complex","float",3,"radix357",9,9,27,3,32,"Success",0.000302,102.287691,100.916772,0.002552,0.049886,0.037566,0.002682,0.145281,203.443575,17496,0,17496
"Fftw","Inplace","Complex","float",3,"radix357",9,9,27,4,32,"Success",0.000258,102.710595,100.970316,0.002629,0.049669,0.03843,0.002855,0.15827,203.933938,17496,0,17496
"Fftw","Inplace","Complex","float",3,"radix357",9,9,27,5,32,"Success",0.0003,102.463792,100.08983,0.002393,0.048304,0.041589,0.002818,0.148229,202.798129,17496,0,17496
"Fftw","Inplace","Complex","float",3,"radix357",9,9,27,6,32,"Success",0.000303,102.323764,99.825224,0.002464,0.047574,0.037225,0.00325,0.145148,202.385763,17496,0,17496
"Fftw","Inplace","Complex","float",3,"radix357",9,9,27,7,32,"Success",0.000341,102.417318,100.856777,0.002487,0.047734,0.039462,0.002226,0.148319,203.515478,17496,0,17496
"Fftw","Inplace","Complex","float",3,"radix357",9,9,27,8,32,"Success",0.000256,100.76817,100.020505,0.002498,0.045614,0.034655,0.00316,0.161562,201.037259,17496,0,17496
"Fftw","Inplace","Complex","float",3,"radix357",9,9,27,9,32,"Success",0.000285,100.219299,98.449166,0.002637,0.04954,0.039936,0.002961,0.155353,198.920064,17496,0,17496
"Fftw","Inplace","Complex","float",3,"radix357",9,9,27,10,32,"Success",0.000251,102.845859,101.870485,0.002595,0.049619,0.03798,0.001968,0.165767,204.97576,17496,0,17496
"Fftw","Inplace","Complex","float",3,"radix357",9,9,27,11,32,"Success",0.000301,106.805142,100.695436,0.00256,0.049239,0.038245,0.002365,0.145173,207.739468,17496,0,17496
"Fftw","Inplace","Complex","float",3,"radix357",7,7,49,0,57,"Warmup",0.00029,155.899947,153.052243,0.002378,0.05854,0.041581,0.002949,0.122728,309.181879,19208,0,19208
"Fftw","Inplace","Complex","float",3,"radix357",7,7,49,1,57,"Warmup",0.000306,155.740963,150.250042,0.002347,0.056181,0.041299,0.002428,0.116147,306.21091,19208,0,19208
"Fftw","Inplace","Complex","float",3,"radix357",7,7,49,2,57,"Success",0.000333,154.699814,153.886195,0.002394,0.055847,0.040544,0.002858,0.122649,308.81139,19208,0,19208
"Fftw","Inplace","Complex","float",3,"radix357",7,7,49,3,57,"Success",0.00025,155.939205,151.757585,0.00241,0.054672,0.039519,0.002853,0.123226,307.920594,19208,0,19208
"Fftw","Inplace","Complex","float",3,"radix357",7,7,49,4,57,"Success",0.000292,155.103073,150.573884,0.002312,0.055519,0.040685,0.003311,0.12552,305.905444,19208,0,19208
"Fftw","Inplace","Complex","float",3,"radix357",7,7,49,5,57,"Success",0.000362,156.687816,153.870027,0.002357,0.056301,0.039327,0.002491,0.118221,310.777669,19208,0,19208
"Fftw","Inplace","Complex","float",3,"radix357",7,7,49,6,57,"Success",0.000284,155.623055,152.675472,0.002291,0.056262,0.039741,0.002887,0.127229,308.528088,19208,0,19208
"Fftw","Inplace","Complex","float",3,"radix357",7,7,49,7,57,"Success",0.00027,154.814904,151.968906,0.002268,0.05587,0.039695,0.00295,0.118407,307.00407,19208,0,19208
"Fftw","Inplace","Complex","float",3,"radix357",7,7,49,8,57,"Success",0.000307,154.347771,152.370363,0.002296,0.055997,0.043552,0.00262,0.119861,306.94365,19208,0,19208
"Fftw","Inplace","Complex","float",3,"radix357",7,7,49,9,57,"Success",0.00027,154.342613,152.986847,0.002471,0.052865,0.039119,0.002414,0.116455,307.543912,19208,0,19208
"Fftw","Inplace","Complex","float",3,"radix357",7,7,49,10,57,"Success",0.000296,155.074871,153.546521,0.002312,0.057823,0.039466,0.00256,0.117768,308.842453,19208,0,19208
"Fftw","Inplace","Complex","float",3,"radix357",7,7,49,11,57,"Success",0.000324,154.193167,150.903494,0.002255,0.054751,0.043348,0.002747,0.114684,305.315625,19208,0,19208
"Fftw","Inplace","Complex","float",3,"radix357",5,25,25,0,47,"Warmup",0.00028,161.829822,157.894694,0.003106,0.056222,0.048413,0.003044,0.122328,319.95874,25000,0,25000
"Fftw","Inplace","Complex","float",3,"radix357",5,25,25,1,47,"Warmup",0.000372,162.587657,159.209274,0.002976,0.054697,0.047959,0.003356,0.127136,322.034273,25000,0,25000
"Fftw","Inplace","Complex","float",3,"radix357",5,25,25,2,47,"Success",0.000315,164.922032,166.515519,0.00357,0.054795,0.049488,0.003657,0.155785,331.706026,25000,0,25000
"Fftw","Inplace","Complex","float",3,"radix357",5,25,25,3,47,"Success",0.000396,166.051132,158.203999,0.003358,0.053527,0.04833,0.003675,0.146348,324.511614,25000,0,25000
"Fftw","Inplace","Complex","float",3,"radix357",5,25,25,4,47,"Success",0.00028,162.878635,160.788469,0.003556,0.052581,0.049691,0.003403,0.141163,323.919047,25000,0,25000
"Fftw","Inplace","Complex","float",3,"radix357",5,25,25,5,47,"Success",0.000288,162.027658,160.957892,0.003477,0.056424,0.048048,0.002924,0.142986,323.24083,25000,0,25000
"Fftw","Inplace","Complex","float",3,"radix357",5,25,25,6,47,"Success",0.000317,164.025467,158.855864,0.003649,0.055526,0.05586,0.00361,0.143659,323.144803,25000,0,25000
"Fftw","Inplace","Complex","float",3,"radix357",5,25,25,7,47,"Success",0.000398,160.116902,160.896668,0.003589,0.050854,0.05006,0.003588,0.151539,321.274472,25000,0,25000
"Fftw","Inplace","Complex","float",3,"radix357",5,25,25,8,47,"Success",0.000391,162.810664,160.06566,0.003418,0.058004,0.050526,0.003287,0.146246,323.139086,25000,0,25000
"Fftw","Inplace","Complex","float",3,"radix357",5,25,25,9,47,"Success",0.000254,162.038142,158.266437,0.003485,0.054707,0.048332,0.003316,0.15165,320.567179,25000,0,25000
"Fftw","Inplace","Complex","float",3,"radix357",5,25,25,10,47,"Success",0.000289,161.479587,159.703286,0.003387,0.052799,0.049273,0.003002,0.150297,321.442796,25000,0,25000
"Fftw","Inplace","Complex","float",3,"radix357",5,25,25,11,47,"Success",0.000366,161.821537,159.45203,0.003472,0.051269,0.046031,0.003022,0.142609,321.521208,25000,0,25000
"Fftw","Inplace","Complex","float",3,"radix357",9,27,27,0,33,"Warmup",0.0004,173.445008,173.557098,0.006179,0.072362,0.047049,0.008138,0.202677,347.339764,52488,0,52488
"Fftw","Inplace","Complex","float",3,"radix357",9,27,27,1,33,"Warmup",0.000304,174.894552,169.971911,0.012885,0.067806,0.046121,0.008339,0.214229,345.216963,52488,0,52488
"Fftw","Inplace","Complex","float",3,"radix357",9,27,27,2,33,"Success",0.00027,182.883687,166.958006,0.012781,0.064778,0.047259,0.008561,0.202435,350.178693,52488,0,52488
"Fftw","Inplace","Complex","float",3,"radix357",9,27,27,3,33,"Success",0.000316,170.272046,173.186212,0.012836,0.067095,0.050885,0.007996,0.191031,343.789184,52488,0,52488
"Fftw","Inplace","Complex","float",3,"radix357",9,27,27,4,33,"Success",0.000313,174.453446,193.304564,0.006683,0.071488,0.046062,0.008227,0.194197,368.085755,52488,0,52488
"Fftw","Inplace","Complex","float",3,"radix357",9,27,27,5,33,"Success",0.000313,172.335911,168.911395,0.006957,0.07181,0.047674,0.007834,0.191206,341.573932,52488,0,52488
"Fftw","Inplace","Complex","float",3,"radix357",9,27,27,6,33,"Success",0.000282,171.249064,166.55156,0.012149,0.064899,0.048568,0.008791,0.202654,338.138847,52488,0,52488
"Fftw","Inplace","Complex","float",3,"radix357",9,27,27,7,33,"Success",0.000412,179.433641,171.159402,0.013421,0.070643,0.04565,0.008981,0.195701,350.928695,52488,0,52488
"Fftw","Inplace","Complex","float",3,"radix357",9,27,27,8,33,"Success",0.00029,178.122443,167.73751,0.006581,0.068074,0.045486,0.007674,0.195949,346.184826,52488,0,52488
"Fftw","Inplace","Complex","float",3,"radix357",9,27,27,9,33,"Success",0.000427,174.901759,165.286313,0.006572,0.068494,0.045485,0.008468,0.194257,340.512594,52488,0,52488
"Fftw","Inplace","Complex","float",3,"radix357",9,27,27,10,33,"Success",0.000365,172.398184,173.058256,0.012604,0.070103,0.046242,0.008449,0.200184,345.79532,52488,0,52488
"Fftw","Inplace","Complex","float",3,"radix357",9,27,27,11,33,"Success",0.000335,176.011897,170.695766,0.006495,0.069641,0.048158,0.007698,0.19753,347.038324,52488,0,52488
"Fftw","Inplace","Complex","float",3,"radix357",25,25,25,0,48,"Warmup",0.000486,122.507459,122.688618,0.021071,0.045173,0.042055,0.019744,0.067488,245.392956,125000,0,125000
"Fftw","Inplace","Complex","float",3,"radix357",25,25,25,1,48,"Warmup",0.000365,123.068021,123.499573,0.020741,0.052472,0.048824,0.018671,0.071366,246.780901,125000,0,125000
"Fftw","Inplace","Complex","float",3,"radix357",25,25,25,2,48,"Success",0.00036,123.561581,122.255068,0.020247,0.055592,0.046712,0.020051,0.07047,246.030933,125000,0,125000
"Fftw","Inplace","Complex","float",3,"radix357",25,25,25,3,48,"Success",0.000313,122.924854,122.021925,0.021172,0.039256,0.038318,0.019419,0.06606,245.13218,125000,0,125000
"Fftw","Inplace","Complex","float",3,"radix357",25,25,25,4,48,"Success",0.000302,122.381643,122.499323,0.020693,0.053788,0.045259,0.020919,0.06912,245.091872,125000,0,125000
"Fftw","Inplace","Complex","float",3,"radix357",25,25,25,5,48,"Success",0.000393,123.559538,123.398752,0.019855,0.053879,0.048964,0.021118,0.068322,247.171597,125000,0,125000
"Fftw","Inplace","Complex","float",3,"radix357",25,25,25,6,48,"Success",0.000366,122.414415,121.252688,0.019727,0.050796,0.047613,0.019575,0.067625,243.873842,125000,0,125000
"Fftw","Inplace","Complex","float",3,"radix357",25,25,25,7,48,"Success",0.000367,123.170634,120.891109,0.020756,0.05191,0.044593,0.020081,0.064173,244.264422,125000,0,125000
"Fftw","Inplace","Complex","float",3,"radix357",25,25,25,8,48,"Success",0.000365,123.301651,122.447509,0.021799,0.049009,0.039039,0.01895,0.07027,245.949516,125000,0,125000
"Fftw","Inplace","Complex","float",3,"radix357",25,25,25,9,48,"Success",0.000416,124.253319,122.898986,0.020064,0.050919,0.045027,0.019077,0.069844,247.358508,125000,0,125000
"Fftw","Inplace","Complex","float",3,"radix357",25,25,25,10,48,"Success",0.000353,123.616945,125.046842,0.020267,0.048807,0.041699,0.019119,0.083494,248.878387,125000,0,125000
"Fftw","Inplace","Complex","float",3,"radix357",25,25,25,11,48,"Success",0.000343,122.600435,120.248551,0.020601,0.053752,0.047277,0.022314,0.069848,243.063978,125000,0,125000
"Fftw","Inplace","Complex","float",3,"radix357",7,49,49,0,58,"Warmup",0.000408,236.151592,236.221794,0.028516,0.086829,0.065817,0.021119,0.145322,472.722491,134456,0,134456
"Fftw","Inplace","Complex","float",3,"radix357",7,49,49,1,58,"Warmup",0.000378,240.072898,230.927589,0.028574,0.085294,0.066842,0.02097,0.149051,471.352686,134456,0,134456
"Fftw","Inplace","Complex","float",3,"radix357",7,49,49,2,58,"Success",0.00025,234.650826,233.198987,0.029089,0.084656,0.064105,0.019508,0.152299,468.200614,134456,0,134456
"Fftw","Inplace","Complex","float",3,"radix357",7,49,49,3,58,"Success",0.000328,242.998348,230.672847,0.028573,0.089301,0.065645,0.021499,0.151373,474.028912,134456,0,134456
"Fftw","Inplace","Complex","float",3,"radix357",7,49,49,4,58,"Success",0.000283,234.122913,236.611875,0.028709,0.087221,0.067891,0.021016,0.148421,471.089469,134456,0,134456
"Fftw","Inplace","Complex","float",3,"radix357",7,49,49,5,58,"Success",0.000318,225.069314,220.027609,0.027373,0.084054,0.065041,0.020212,0.145445,445.440488,134456,0,134456
"Fftw","Inplace","Complex","float",3,"radix357",7,49,49,6,58,"Success",0.000275,225.338026,218.03545,0.030445,0.083419,0.06378,0.020759,0.1449,443.718075,134456,0,134456
"Fftw","Inplace","Complex","float",3,"radix357",7,49,49,7,58,"Success",0.000305,221.976645,224.729446,0.029555,0.088261,0.066112,0.021243,0.150067,447.062509,134456,0,134456
"Fftw","Inplace","Complex","float",3,"radix357",7,49,49,8,58,"Success",0.00037,221.487813,214.326451,0.028057,0.08355,0.065433,0.021013,0.145239,436.158762,134456,0,134456
"Fftw","Inplace","Complex","float",3,"radix357",7,49,49,9,58,"Success",0.000296,224.772884,221.159964,0.02845,0.085292,0.064666,0.02154,0.14737,446.281309,134456,0,134456
"Fftw","Inplace","Complex","float",3,"radix357",7,49,49,10,58,"Success",0.000382,225.613623,223.035999,0.029398,0.084425,0.065617,0.021136,0.14742,448.998883,134456,0,134456
"Fftw","Inplace","Complex","float",3,"radix357",7,49,49,11,58,"Success",0.000267,222.257502,218.57392,0.027724,0.084434,0.068135,0.020095,0.145928,441.178923,134456,0,134456
"Fftw","Inplace","Complex","float",3,"radix357",27,27,27,0,34,"Warmup",0.000317,199.380415,198.215687,0.023859,0.213718,0.070833,0.026905,0.376409,398.309076,157464,0,157464
"Fftw","Inplace","Complex","float",3,"radix357",27,27,27,1,34,"Warmup",0.00034,199.808882,195.719415,0.02378,0.212497,0.048886,0.025492,0.358386,396.198617,157464,0,157464
"Fftw","Inplace","Complex","float",3,"radix357",27,27,27,2,34,"Success",0.000373,196.474161,214.075898,0.024205,0.17934,0.048391,0.024301,0.37393,411.201344,157464,0,157464
"Fftw","Inplace","Complex","float",3,"radix357",27,27,27,3,34,"Success",0.000363,201.466402,193.453671,0.024355,0.188665,0.068002,0.02687,0.389551,395.618611,157464,0,157464
"Fftw","Inplace","Complex","float",3,"radix357",27,27,27,4,34,"Success",0.000408,196.521999,190.860947,0.02454,0.211705,0.076851,0.024823,0.35839,388.080393,157464,0,157464
"Fftw","Inplace","Complex","float",3,"radix357",27,27,27,5,34,"Success",0.000324,199.778137,194.127047,0.023543,0.184698,0.050606,0.024517,0.362416,394.552046,157464,0,157464
"Fftw","Inplace","Complex","float",3,"radix357",27,27,27,6,34,"Success",0.000391,196.114197,194.457397,0.024499,0.208652,0.05307,0.024894,0.385488,391.269175,157464,0,157464
"Fftw","Inplace","Complex","float",3,"radix357",27,27,27,7,34,"Success",0.000281,192.058004,215.516048,0.02401,0.22428,0.054231,0.024844,0.374155,408.276498,157464,0,157464
