; "ClFFT Informations","Device","Tesla K20Xm","Hardware","OpenCL 1.2 CUDA","Software","352.39","OpenCL","OpenCL C 1.2 ","ComputeUnits","14"
; "Time_ContextCreate [ms]", 232.775
; "Time_ContextDestroy [ms]", 35.9859
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","Time_Device [ms]","Time_Allocation [ms]","Time_PlanInit [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]"
ClFFT,Inplace,Real,double,3,3,125,243,128,2,28.616,0.002339,4.55825,11.5363,0.691756,0.125363,11.6004,0.326184,33.5039,3.13528e+07,129024
ClFFT,Inplace,Real,double,3,3,125,243,128,3,28.5346,0.002372,4.49333,11.4959,0.74751,0.126621,11.5763,0.329406,33.3608,3.13528e+07,129024
ClFFT,Inplace,Real,double,3,3,125,243,128,4,28.5885,0.002339,4.37761,11.5061,0.739528,0.132454,11.7258,0.260231,33.2299,3.13528e+07,129024
ClFFT,Inplace,Real,double,3,3,243,243,343,0,123.753,0.00251,5.07168,58.0628,1.87137,0.185464,58.5777,0.28275,129.111,1.62697e+08,669536
ClFFT,Inplace,Real,double,3,3,243,243,343,1,123.797,0.002316,5.02096,57.9826,1.86933,0.175089,58.4821,0.299666,129.121,1.62697e+08,669536
ClFFT,Inplace,Real,double,3,3,243,243,343,2,123.49,0.002496,5.10261,57.9762,1.87679,0.180118,58.455,0.284811,128.881,1.62697e+08,669536
ClFFT,Inplace,Real,double,3,3,243,243,343,3,124.165,0.002457,4.97445,58.5056,1.86984,0.179114,58.5018,0.281109,129.424,1.62697e+08,669536
ClFFT,Inplace,Real,double,3,3,243,243,343,4,123.702,0.002641,5.08192,58.1228,1.87302,0.177844,58.4304,0.281896,129.07,1.62697e+08,669536
ClFFT,Inplace,Real,double,3,3,625,729,343,0,882.098,0.002301,6.22918,442.428,4.20769,0.482904,428.559,0.494418,888.824,1.25224e+09,1.71774e+06
ClFFT,Inplace,Real,double,3,3,625,729,343,1,882.111,0.002343,6.25772,442.437,4.21515,0.470696,428.636,0.491614,888.864,1.25224e+09,1.71774e+06
ClFFT,Inplace,Real,double,3,3,625,729,343,2,882.203,0.002611,6.18712,442.32,4.22898,0.474163,428.846,0.484429,888.879,1.25224e+09,1.71774e+06
ClFFT,Inplace,Real,double,3,3,625,729,343,3,882,0.002398,6.36363,442.155,4.22779,0.474055,428.559,0.481755,888.848,1.25224e+09,1.71774e+06
ClFFT,Inplace,Real,double,3,3,625,729,343,4,881.215,0.002501,6.10668,442.259,4.17131,0.473286,428.527,0.48496,887.81,1.25224e+09,1.71774e+06
ClFFT,Outplace,Complex,double,2,1,512,512,0,0,4.69027,0.00323,6.79667,1.6359,1.03512,0.626138,1.39202,0.409717,11.9008,8.38861e+06,4.1943e+06
ClFFT,Outplace,Complex,double,2,1,512,512,0,1,4.66288,0.003668,6.68698,1.62483,1.01115,0.625928,1.39986,0.43574,11.7903,8.38861e+06,4.1943e+06
ClFFT,Outplace,Complex,double,2,1,512,512,0,2,4.78389,0.003408,6.68826,1.69466,1.08129,0.62106,1.38571,0.400403,11.877,8.38861e+06,4.1943e+06
ClFFT,Outplace,Complex,double,2,1,512,512,0,3,4.67254,0.003122,6.83946,1.62209,1.02934,0.631953,1.38808,0.401468,11.9176,8.38861e+06,4.1943e+06
ClFFT,Outplace,Complex,double,2,1,512,512,0,4,4.65001,0.003275,6.85488,1.63183,0.987652,0.63579,1.39369,0.394665,11.9038,8.38861e+06,4.1943e+06
ClFFT,Outplace,Complex,double,2,1,1024,1024,0,0,18.085,0.003489,10.5071,5.83862,3.77896,3.16781,5.2985,0.45564,29.0523,3.35544e+07,1.67772e+07
ClFFT,Outplace,Complex,double,2,1,1024,1024,0,1,18.041,0.003472,10.5334,5.79556,3.84716,3.20241,5.19476,0.45776,29.0366,3.35544e+07,1.67772e+07
ClFFT,Outplace,Complex,double,2,1,1024,1024,0,2,17.9264,0.003337,10.607,5.793,3.72684,3.19292,5.21252,0.448517,28.9863,3.35544e+07,1.67772e+07
ClFFT,Outplace,Complex,double,2,1,1024,1024,0,3,17.9408,0.003451,10.7645,5.78908,3.73665,3.18514,5.22867,0.456691,29.1664,3.35544e+07,1.67772e+07
ClFFT,Outplace,Complex,double,2,1,1024,1024,0,4,17.9463,0.003649,10.5784,5.80485,3.76621,3.17171,5.20253,0.455888,28.9852,3.35544e+07,1.67772e+07
ClFFT,Outplace,Complex,double,2,1,2048,2048,0,0,85.0758,0.004059,15.3994,22.7461,20.4396,19.8174,22.0715,0.490562,100.971,1.34218e+08,6.71089e+07
ClFFT,Outplace,Complex,double,2,1,2048,2048,0,1,84.934,0.003872,15.3092,22.6968,20.4717,19.7906,21.9739,0.513399,100.762,1.34218e+08,6.71089e+07
ClFFT,Outplace,Complex,double,2,1,2048,2048,0,2,85.03,0.003595,15.175,22.7904,20.4307,19.8333,21.9744,0.492099,100.702,1.34218e+08,6.71089e+07
ClFFT,Outplace,Complex,double,2,1,2048,2048,0,3,84.9207,0.003789,15.229,22.7375,20.4263,19.7989,21.9571,0.501461,100.656,1.34218e+08,6.71089e+07
ClFFT,Outplace,Complex,double,2,1,2048,2048,0,4,85.1804,0.003809,15.2832,22.7433,20.5871,19.8349,22.0138,0.513228,100.982,1.34218e+08,6.71089e+07
ClFFT,Outplace,Complex,double,2,1,4096,4096,0,0,293.579,0.010701,8.06009,89.2436,57.4574,56.5935,90.2836,0.657987,302.309,5.36871e+08,2.68435e+08
ClFFT,Outplace,Complex,double,2,1,4096,4096,0,1,294.189,0.003661,8.1321,89.9977,57.3048,56.5697,90.3161,0.648568,302.975,5.36871e+08,2.68435e+08
ClFFT,Outplace,Complex,double,2,1,4096,4096,0,2,293.828,0.003253,7.05997,89.4241,57.4965,56.5858,90.3208,0.631406,301.524,5.36871e+08,2.68435e+08
ClFFT,Outplace,Complex,double,2,1,4096,4096,0,3,293.612,0.003204,7.08346,89.2978,57.4943,56.6094,90.21,0.660082,301.36,5.36871e+08,2.68435e+08
ClFFT,Outplace,Complex,double,2,1,4096,4096,0,4,293.771,0.003294,7.10013,89.806,57.2273,56.5456,90.1911,0.648866,301.525,5.36871e+08,2.68435e+08
ClFFT,Outplace,Complex,double,3,1,63,67,65,0,3.64288,0.003396,7.38736,1.6751,0.314866,0.096876,1.55494,0.330362,11.3649,8.77968e+06,65520
ClFFT,Outplace,Complex,double,3,1,63,67,65,1,3.68426,0.003387,7.25218,1.69487,0.32872,0.09759,1.56198,0.325407,11.2662,8.77968e+06,65520
ClFFT,Outplace,Complex,double,3,1,63,67,65,2,3.75801,0.003726,7.2485,1.68342,0.422503,0.096342,1.55459,0.331941,11.3432,8.77968e+06,65520
ClFFT,Outplace,Complex,double,3,1,63,67,65,3,3.91905,0.003543,7.37836,1.6836,0.582861,0.098089,1.55339,0.320767,11.6228,8.77968e+06,65520
ClFFT,Outplace,Complex,double,3,1,63,67,65,4,3.65266,0.003286,7.36898,1.68726,0.31454,0.098306,1.55149,0.315001,11.3409,8.77968e+06,65520
ClFFT,Outplace,Complex,double,3,2,64,64,64,0,3.45474,0.003276,2.55902,1.64063,0.253431,0.071455,1.4883,0.29175,6.31012,8.38861e+06,65536
ClFFT,Outplace,Complex,double,3,2,64,64,64,1,3.46955,0.003772,2.5671,1.63935,0.260109,0.071891,1.49727,0.293309,6.33499,8.38861e+06,65536
ClFFT,Outplace,Complex,double,3,2,64,64,64,2,3.46229,0.00339,2.56723,1.6446,0.252184,0.072041,1.49252,0.283811,6.31784,8.38861e+06,65536
ClFFT,Outplace,Complex,double,3,2,64,64,64,3,3.45494,0.003198,2.55105,1.63702,0.258276,0.072861,1.48567,0.294407,6.3049,8.38861e+06,65536
ClFFT,Outplace,Complex,double,3,2,64,64,64,4,3.44673,0.003379,2.58959,1.63093,0.253144,0.072777,1.48873,0.290447,6.33114,8.38861e+06,65536
ClFFT,Outplace,Complex,double,3,2,128,128,128,0,23.007,0.004234,4.90853,11.5616,0.651593,0.096152,10.6965,0.460806,28.3818,6.71089e+07,262144
ClFFT,Outplace,Complex,double,3,2,128,128,128,1,23.0466,0.003426,5.12701,11.6285,0.649996,0.096059,10.6709,0.450988,28.6293,6.71089e+07,262144
ClFFT,Outplace,Complex,double,3,2,128,128,128,2,23.1097,0.00339,4.93811,11.5972,0.649093,0.095759,10.7664,0.449418,28.5017,6.71089e+07,262144
ClFFT,Outplace,Complex,double,3,2,128,128,128,3,23.9638,0.003251,5.11749,11.5896,0.886205,0.095196,11.3916,0.462001,29.5477,6.71089e+07,262144
ClFFT,Outplace,Complex,double,3,2,128,128,128,4,23.0294,0.003564,4.55605,11.5998,0.648997,0.096417,10.6832,0.445089,28.0357,6.71089e+07,262144
ClFFT,Outplace,Complex,double,3,2,128,256,128,0,45.5187,0.003634,4.97383,22.8032,0.503032,0.09532,22.1159,0.380033,50.8774,1.34218e+08,262144
ClFFT,Outplace,Complex,double,3,2,128,256,128,1,45.9954,0.003389,5.16733,23.3701,0.49658,0.095411,22.0321,0.385547,51.553,1.34218e+08,262144
ClFFT,Outplace,Complex,double,3,2,128,256,128,2,45.3594,0.003702,4.47507,22.7683,0.504414,0.09578,21.9897,0.368061,50.2076,1.34218e+08,262144
ClFFT,Outplace,Complex,double,3,2,128,256,128,3,45.4118,0.003455,4.49059,22.7445,0.507173,0.095392,22.0636,0.372545,50.2798,1.34218e+08,262144
ClFFT,Outplace,Complex,double,3,2,128,256,128,4,45.3923,0.003598,4.49044,22.7409,0.511382,0.096575,22.0421,0.378901,50.2667,1.34218e+08,262144
ClFFT,Outplace,Complex,double,3,2,256,256,256,0,181.104,0.00352,4.79754,89.5312,1.16648,0.155402,90.25,0.532654,186.439,5.36871e+08,1.04858e+06
ClFFT,Outplace,Complex,double,3,2,256,256,256,1,180.745,0.003335,4.57886,89.5399,1.1622,0.157336,89.884,0.549567,185.877,5.36871e+08,1.04858e+06
ClFFT,Outplace,Complex,double,3,2,256,256,256,2,180.963,0.003905,4.66841,89.7111,1.19481,0.155434,89.9004,0.540976,186.178,5.36871e+08,1.04858e+06
ClFFT,Outplace,Complex,double,3,2,256,256,256,3,180.991,0.003594,4.62605,89.6807,1.16027,0.155868,89.9932,0.537602,186.16,5.36871e+08,1.04858e+06
ClFFT,Outplace,Complex,double,3,2,256,256,256,4,181.071,0.003604,4.91249,89.6054,0.931232,0.5791,89.9544,0.542387,186.531,5.36871e+08,1.04858e+06
ClFFT,Outplace,Complex,double,3,2,512,512,512,0,1448.97,0.003341,6.66531,712.809,3.37998,0.616587,732.159,1.23429,1456.87,4.29497e+09,4.1943e+06
ClFFT,Outplace,Complex,double,3,2,512,512,512,1,1447.96,0.003427,6.64425,712.387,2.94763,0.630603,731.992,1.23973,1455.85,4.29497e+09,4.1943e+06
ClFFT,Outplace,Complex,double,3,2,512,512,512,2,1451.44,0.00331,6.80376,712.819,3.01098,0.630259,734.976,1.24155,1459.49,4.29497e+09,4.1943e+06
ClFFT,Outplace,Complex,double,3,2,512,512,512,3,1453.41,0.003347,6.87563,714.966,3.1308,0.626372,734.682,1.23771,1461.52,4.29497e+09,4.1943e+06
ClFFT,Outplace,Complex,double,3,2,512,512,512,4,1450.94,0.003554,6.91062,715.016,3.22671,0.624722,732.07,1.2399,1459.09,4.29497e+09,4.1943e+06
ClFFT,Outplace,Complex,double,2,3,625,343,0,0,4.11065,0.003611,6.61932,1.35863,1.05815,0.523629,1.1693,0.394026,11.1286,6.86e+06,3.43e+06
ClFFT,Outplace,Complex,double,2,3,625,343,0,1,4.04671,0.003449,6.49552,1.3947,0.932511,0.525368,1.1931,0.411237,10.9578,6.86e+06,3.43e+06
ClFFT,Outplace,Complex,double,2,3,625,343,0,2,3.95528,0.003335,6.38188,1.35761,0.888506,0.521938,1.18621,0.394507,10.7359,6.86e+06,3.43e+06
ClFFT,Outplace,Complex,double,2,3,625,343,0,3,3.94354,0.003417,6.3344,1.35478,0.894931,0.52073,1.17202,0.414144,10.6965,6.86e+06,3.43e+06
ClFFT,Outplace,Complex,double,2,3,625,343,0,4,3.95533,0.003472,6.29482,1.36261,0.894579,0.52537,1.17165,0.417307,10.6719,6.86e+06,3.43e+06
ClFFT,Outplace,Complex,double,2,3,729,2187,0,0,25.1365,0.004034,7.87102,8.81557,4.45027,3.98149,7.8879,0.47584,33.4884,5.10183e+07,2.55092e+07
ClFFT,Outplace,Complex,double,2,3,729,2187,0,1,25.2078,0.00408,7.77693,8.93035,4.44487,3.99872,7.8326,0.471745,33.4618,5.10183e+07,2.55092e+07
ClFFT,Outplace,Complex,double,2,3,729,2187,0,2,25.0544,0.003589,7.85922,8.8491,4.38007,3.99084,7.83338,0.47742,33.3958,5.10183e+07,2.55092e+07
ClFFT,Outplace,Complex,double,2,3,729,2187,0,3,25.0241,0.00376,7.86895,8.82109,4.37894,3.98316,7.83971,0.476963,33.3752,5.10183e+07,2.55092e+07
ClFFT,Outplace,Complex,double,2,3,729,2187,0,4,25.0643,0.003577,7.81557,8.84114,4.40762,3.96349,7.84723,0.479686,33.3642,5.10183e+07,2.55092e+07
ClFFT,Outplace,Complex,double,3,3,125,125,125,0,21.0837,0.004025,3.92625,10.8536,0.466572,0.086023,9.67624,0.377511,25.3927,6.25e+07,250000
ClFFT,Outplace,Complex,double,3,3,125,125,125,1,21.1982,0.00423,3.87348,10.8451,0.475955,0.087948,9.7881,0.3609,25.4379,6.25e+07,250000
ClFFT,Outplace,Complex,double,3,3,125,125,125,2,21.0773,0.003756,3.83205,10.8299,0.46916,0.087939,9.68905,0.377198,25.2913,6.25e+07,250000
ClFFT,Outplace,Complex,double,3,3,125,125,125,3,21.081,0.0038,4.22454,10.8467,0.474609,0.089406,9.669,0.367588,25.6779,6.25e+07,250000
ClFFT,Outplace,Complex,double,3,3,125,125,125,4,21.052,0.003699,3.95624,10.8378,0.457337,0.087915,9.66781,0.360571,25.3737,6.25e+07,250000
ClFFT,Outplace,Complex,double,3,3,125,243,128,0,41.9505,0.003802,4.50559,21.0035,0.505424,0.091371,20.349,0.376604,46.8375,1.24416e+08,256000
ClFFT,Outplace,Complex,double,3,3,125,243,128,1,42.1422,0.003484,4.40751,21.1129,0.506907,0.092495,20.4288,0.365418,46.9197,1.24416e+08,256000
ClFFT,Outplace,Complex,double,3,3,125,243,128,2,42.1251,0.003529,4.40759,21.0865,0.555513,0.092796,20.3891,0.372232,46.9095,1.24416e+08,256000
ClFFT,Outplace,Complex,double,3,3,125,243,128,3,42.1024,0.003817,4.47419,21.0733,0.516687,0.091325,20.4199,0.36666,46.9482,1.24416e+08,256000
ClFFT,Outplace,Complex,double,3,3,125,243,128,4,42.1068,0.003631,4.37505,21.0879,0.539515,0.092437,20.3855,0.372111,46.8589,1.24416e+08,256000
ClFFT,Outplace,Complex,double,3,3,243,243,343,0,218.675,0.003658,5.18936,108.22,1.24642,0.224094,108.983,0.586317,224.455,6.48122e+08,1.33358e+06
ClFFT,Outplace,Complex,double,3,3,243,243,343,1,218.114,0.003606,5.16172,108.068,0.994285,0.2217,108.829,0.584238,223.865,6.48122e+08,1.33358e+06
ClFFT,Outplace,Complex,double,3,3,243,243,343,2,218.501,0.003457,5.25922,108.099,1.28485,0.223757,108.892,0.576975,224.341,6.48122e+08,1.33358e+06
ClFFT,Outplace,Complex,double,3,3,243,243,343,3,218.557,0.003419,5.2589,107.911,1.01944,0.219243,109.406,0.576485,224.397,6.48122e+08,1.33358e+06
ClFFT,Outplace,Complex,double,3,3,243,243,343,4,217.981,0.003419,5.15838,107.918,0.992124,0.223849,108.846,0.574389,223.719,6.48122e+08,1.33358e+06
ClFFT,Outplace,Complex,double,3,3,625,729,343,0,1743.24,0.003688,6.6453,828.673,49.3029,0.523613,864.738,2.02097,1751.91,5.00094e+09,3.43e+06
ClFFT,Outplace,Complex,double,3,3,625,729,343,1,1742.62,0.003524,6.5416,828.529,49.4118,0.522576,864.159,2.05465,1751.22,5.00094e+09,3.43e+06
ClFFT,Outplace,Complex,double,3,3,625,729,343,2,1745.33,0.003463,6.41603,828.913,49.442,0.51869,866.456,2.09206,1753.84,5.00094e+09,3.43e+06
ClFFT,Outplace,Complex,double,3,3,625,729,343,3,1742.96,0.003851,6.45531,828.545,49.5606,0.534028,864.32,2.07128,1751.49,5.00094e+09,3.43e+06
ClFFT,Outplace,Complex,double,3,3,625,729,343,4,1743.28,0.003373,6.32489,828.586,49.6826,0.519174,864.493,2.15744,1751.77,5.00094e+09,3.43e+06
ClFFT,Outplace,Real,double,2,1,512,512,0,0,9.63382,0.003241,6.10065,0.990609,0.732504,0.796862,0.780396,0.397528,16.1361,6.29146e+06,2.10534e+06
ClFFT,Outplace,Real,double,2,1,512,512,0,1,9.51804,0.003659,6.13453,0.991252,0.714861,0.829023,0.776585,0.393591,16.0507,6.29146e+06,2.10534e+06
ClFFT,Outplace,Real,double,2,1,512,512,0,2,9.51241,0.003496,6.16185,0.988357,0.719917,0.742964,0.779184,0.387524,16.0661,6.29146e+06,2.10534e+06
ClFFT,Outplace,Real,double,2,1,512,512,0,3,9.59336,0.003606,6.40754,0.992524,0.813752,0.72672,0.77923,0.387766,16.3931,6.29146e+06,2.10534e+06
ClFFT,Outplace,Real,double,2,1,512,512,0,4,9.64961,0.003409,6.31752,0.988616,0.806461,0.742436,0.774422,0.399562,16.3711,6.29146e+06,2.10534e+06
ClFFT,Outplace,Real,double,2,1,1024,1024,0,0,19.8294,0.003639,9.70101,3.03762,2.30381,2.11001,2.59623,0.436833,29.9717,2.51658e+07,8.40499e+06
ClFFT,Outplace,Real,double,2,1,1024,1024,0,1,19.9699,0.00372,9.73958,3.00368,2.3555,2.15064,2.59151,0.45086,30.165,2.51658e+07,8.40499e+06
ClFFT,Outplace,Real,double,2,1,1024,1024,0,2,20.1214,0.003431,9.81495,2.97136,2.30869,2.11389,2.66461,0.426713,30.3675,2.51658e+07,8.40499e+06
ClFFT,Outplace,Real,double,2,1,1024,1024,0,3,19.7041,0.008252,9.52704,2.9707,2.25549,2.09013,2.57764,0.43093,29.6712,2.51658e+07,8.40499e+06
ClFFT,Outplace,Real,double,2,1,1024,1024,0,4,19.9504,0.003507,9.63157,2.97381,2.50001,2.12153,2.59311,0.435237,30.0216,2.51658e+07,8.40499e+06
ClFFT,Outplace,Real,double,2,1,2048,2048,0,0,59.1172,0.003735,14.2359,11.6202,11.374,10.6969,10.7547,0.47682,73.8345,1.00663e+08,3.35872e+07
ClFFT,Outplace,Real,double,2,1,2048,2048,0,1,58.9301,0.003604,14.3959,11.5866,11.2938,10.7284,10.7544,0.481036,73.8117,1.00663e+08,3.35872e+07
ClFFT,Outplace,Real,double,2,1,2048,2048,0,2,59.0639,0.003368,14.2269,11.6062,11.3368,10.7631,10.7969,0.475582,73.7707,1.00663e+08,3.35872e+07
ClFFT,Outplace,Real,double,2,1,2048,2048,0,3,58.8585,0.003874,14.2974,11.6033,11.2469,10.7172,10.746,0.475082,73.6358,1.00663e+08,3.35872e+07
ClFFT,Outplace,Real,double,2,1,2048,2048,0,4,59.0714,0.003914,14.2062,11.6133,11.3267,10.7069,10.7723,0.45845,73.741,1.00663e+08,3.35872e+07
ClFFT,Outplace,Real,double,2,1,4096,4096,0,0,171.575,0.003859,7.0495,45.0007,39.9231,34.7527,44.6219,0.870306,179.5,4.02653e+08,1.34283e+08
ClFFT,Outplace,Real,double,2,1,4096,4096,0,1,171.266,0.003819,7.07052,44.8612,39.7771,34.7333,44.6496,0.870064,179.212,4.02653e+08,1.34283e+08
ClFFT,Outplace,Real,double,2,1,4096,4096,0,2,171.472,0.003431,7.06322,44.9078,39.8487,34.7634,44.7164,0.853283,179.393,4.02653e+08,1.34283e+08
ClFFT,Outplace,Real,double,2,1,4096,4096,0,3,171.017,0.003951,7.09244,44.8581,39.3899,34.78,44.7608,0.871506,178.986,4.02653e+08,1.34283e+08
ClFFT,Outplace,Real,double,2,1,4096,4096,0,4,171.339,0.003904,7.0656,44.8717,39.7945,34.7981,44.659,0.872333,179.282,4.02653e+08,1.34283e+08
ClFFT,Outplace,Real,double,3,1,63,67,65,0,9.30933,0.003387,6.13086,1.00108,0.500646,0.198809,0.816582,0.328608,15.7731,6.58476e+06,33280
ClFFT,Outplace,Real,double,3,1,63,67,65,1,9.30689,0.003647,6.15374,0.995362,0.495477,0.196615,0.812203,0.325733,15.7909,6.58476e+06,33280
ClFFT,Outplace,Real,double,3,1,63,67,65,2,9.21641,0.003632,6.35538,1.0018,0.483443,0.199159,0.822128,0.326822,15.9033,6.58476e+06,33280
ClFFT,Outplace,Real,double,3,1,63,67,65,3,9.16488,0.004029,6.33915,1.00277,0.482441,0.207578,0.811483,0.325536,15.8345,6.58476e+06,33280
ClFFT,Outplace,Real,double,3,1,63,67,65,4,9.30997,0.003225,6.34558,1.0073,0.61683,0.200327,0.809538,0.330252,15.9902,6.58476e+06,33280
ClFFT,Outplace,Real,double,3,2,64,64,64,0,5.95789,0.003693,3.38873,0.996989,0.549495,0.12142,0.836215,0.30725,9.65845,6.29146e+06,33792
ClFFT,Outplace,Real,double,3,2,64,64,64,1,5.76349,0.003483,3.4206,1.00121,0.528704,0.119876,0.835467,0.305734,9.49423,6.29146e+06,33792
ClFFT,Outplace,Real,double,3,2,64,64,64,2,5.80317,0.003706,3.41273,0.991689,0.552135,0.121778,0.824892,0.312533,9.533,6.29146e+06,33792
ClFFT,Outplace,Real,double,3,2,64,64,64,3,5.67986,0.003673,3.62979,0.991349,0.478795,0.120141,0.829109,0.304613,9.61885,6.29146e+06,33792
ClFFT,Outplace,Real,double,3,2,64,64,64,4,5.64533,0.003629,3.37996,0.995942,0.437482,0.120899,0.835026,0.303115,9.33294,6.29146e+06,33792
ClFFT,Outplace,Real,double,3,2,128,128,128,0,16.6909,0.003587,4.58851,5.937,0.59416,0.143272,5.17512,0.353988,21.6381,5.03316e+07,133120
ClFFT,Outplace,Real,double,3,2,128,128,128,1,16.7109,0.004067,4.66567,5.95315,0.603821,0.143569,5.20418,0.351999,21.7335,5.03316e+07,133120
ClFFT,Outplace,Real,double,3,2,128,128,128,2,16.8822,0.003656,4.87702,5.89167,0.552365,0.142777,5.17979,0.347656,22.1114,5.03316e+07,133120
ClFFT,Outplace,Real,double,3,2,128,128,128,3,16.7062,0.00365,4.61787,5.89004,0.644789,0.14424,5.19308,0.340565,21.6693,5.03316e+07,133120
ClFFT,Outplace,Real,double,3,2,128,128,128,4,16.6766,0.003358,4.59044,5.97946,0.578172,0.143307,5.17958,0.352283,21.6237,5.03316e+07,133120
ClFFT,Outplace,Real,double,3,2,128,256,128,0,28.0739,0.003868,4.57541,11.5379,0.775624,0.142675,10.701,0.365113,33.0193,1.00663e+08,133120
ClFFT,Outplace,Real,double,3,2,128,256,128,1,28.2195,0.003791,4.63829,11.5615,0.762609,0.140691,10.6918,0.369355,33.2319,1.00663e+08,133120
ClFFT,Outplace,Real,double,3,2,128,256,128,2,28.161,0.003762,4.70405,11.6042,0.816798,0.142571,10.6876,0.378863,33.2488,1.00663e+08,133120
ClFFT,Outplace,Real,double,3,2,128,256,128,3,28.0167,0.003781,4.6216,11.5857,0.767856,0.141803,10.6922,0.365259,33.0085,1.00663e+08,133120
ClFFT,Outplace,Real,double,3,2,128,256,128,4,28.1333,0.003859,4.58544,11.6002,0.779833,0.142638,10.6864,0.368038,33.0917,1.00663e+08,133120
ClFFT,Outplace,Real,double,3,2,256,256,256,0,95.536,0.004143,4.35635,44.9089,0.963476,0.307794,44.8357,0.530978,100.428,4.02653e+08,528384
ClFFT,Outplace,Real,double,3,2,256,256,256,1,95.3579,0.003653,4.30511,44.945,0.985629,0.303106,44.6423,0.52927,100.197,4.02653e+08,528384
ClFFT,Outplace,Real,double,3,2,256,256,256,2,96.0127,0.004025,4.28692,45.0947,0.956973,0.651572,44.7426,0.524975,100.83,4.02653e+08,528384
ClFFT,Outplace,Real,double,3,2,256,256,256,3,95.854,0.012509,4.31159,44.9963,0.93327,0.301086,44.8081,0.530408,100.71,4.02653e+08,528384
ClFFT,Outplace,Real,double,3,2,256,256,256,4,95.7395,0.003631,4.33427,44.9693,0.907024,0.321123,44.7749,0.536444,100.615,4.02653e+08,528384
ClFFT,Outplace,Real,double,3,2,512,512,512,0,728.618,0.003647,6.30422,356.994,2.67169,0.545433,361.825,1.04689,735.974,3.22123e+09,2.10534e+06
ClFFT,Outplace,Real,double,3,2,512,512,512,1,728.494,0.003301,6.31056,356.633,2.92076,0.541642,361.784,1.04748,735.857,3.22123e+09,2.10534e+06
ClFFT,Outplace,Real,double,3,2,512,512,512,2,729.888,0.003711,6.35433,357.417,2.77284,0.549542,362.414,1.06881,737.316,3.22123e+09,2.10534e+06
ClFFT,Outplace,Real,double,3,2,512,512,512,3,729.582,0.003364,6.2829,357.527,2.72694,0.545639,362.018,1.05653,736.926,3.22123e+09,2.10534e+06
ClFFT,Outplace,Real,double,3,2,512,512,512,4,729.008,0.00352,6.54299,356.78,2.93235,0.554574,361.83,1.0599,736.616,3.22123e+09,2.10534e+06
ClFFT,Outplace,Real,double,2,3,625,343,0,0,8.85092,0.00341,5.9304,0.814333,0.726997,0.738975,0.710283,0.395034,15.1806,5.145e+06,1.71774e+06
ClFFT,Outplace,Real,double,2,3,625,343,0,1,9.07511,0.003435,5.79589,0.82148,0.819791,0.770452,0.718731,0.393471,15.2689,5.145e+06,1.71774e+06
ClFFT,Outplace,Real,double,2,3,625,343,0,2,9.03622,0.003495,5.70221,0.817838,0.822962,0.737851,0.718495,0.39506,15.1379,5.145e+06,1.71774e+06
ClFFT,Outplace,Real,double,2,3,625,343,0,3,9.12899,0.003786,5.75225,0.822277,0.723834,0.820197,0.70707,0.409107,15.295,5.145e+06,1.71774e+06
ClFFT,Outplace,Real,double,2,3,625,343,0,4,9.12726,0.003602,5.73403,0.818377,0.736476,0.896024,0.709172,0.405637,15.2714,5.145e+06,1.71774e+06
ClFFT,Outplace,Real,double,2,3,729,2187,0,0,19.6359,0.003949,6.57126,4.44287,2.49706,2.25648,3.76661,0.575632,26.7879,3.82638e+07,1.27721e+07
ClFFT,Outplace,Real,double,2,3,729,2187,0,1,19.5074,0.003687,6.52585,4.43319,2.40891,2.25818,3.74433,0.548335,26.5862,3.82638e+07,1.27721e+07
ClFFT,Outplace,Real,double,2,3,729,2187,0,2,19.529,0.003372,6.5378,4.45686,2.40648,2.26662,3.74712,0.565207,26.6363,3.82638e+07,1.27721e+07
ClFFT,Outplace,Real,double,2,3,729,2187,0,3,19.4639,0.00349,6.55719,4.41657,2.39209,2.23772,3.76958,0.573243,26.5987,3.82638e+07,1.27721e+07
ClFFT,Outplace,Real,double,2,3,729,2187,0,4,19.5575,0.00369,6.50546,4.41241,2.44636,2.2462,3.78961,0.560005,26.6276,3.82638e+07,1.27721e+07
ClFFT,Outplace,Real,double,3,3,125,125,125,0,14.952,0.003817,3.85427,5.4738,0.56606,0.141658,4.83723,0.373804,19.1849,4.6875e+07,126000
ClFFT,Outplace,Real,double,3,3,125,125,125,1,14.8076,0.003865,3.82419,5.42093,0.562059,0.143129,4.82144,0.371981,19.0085,4.6875e+07,126000
ClFFT,Outplace,Real,double,3,3,125,125,125,2,14.7507,0.003728,3.86417,5.38611,0.553032,0.143769,4.84421,0.37574,18.9952,4.6875e+07,126000
ClFFT,Outplace,Real,double,3,3,125,125,125,3,14.8068,0.003884,3.88036,5.38971,0.602562,0.142977,4.83036,0.375523,19.0676,4.6875e+07,126000
ClFFT,Outplace,Real,double,3,3,125,125,125,4,14.8479,0.00368,3.87452,5.39519,0.609527,0.144122,4.833,0.373334,19.1004,4.6875e+07,126000
