; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",270383394816,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1497015723,"CurrentTimeLocal","Fri Jun  9 15:42:03 2017","Hostname","c02n12"
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",2401,2401,0,7,65,"Success",0.007634,0.152638,0.125072,26.690132,4.230651,3.680263,5.502596,4.208909,44.599189,46118408,0,46118408
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",2401,2401,0,8,65,"Success",0.008059,0.14967,0.114674,26.691976,4.312393,3.65528,5.478645,4.19568,44.607627,46118408,0,46118408
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",2401,2401,0,9,65,"Success",0.007966,0.147798,0.125342,26.674113,4.277227,3.704661,5.490334,4.180353,44.609189,46118408,0,46118408
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",2401,2401,0,10,65,"Success",0.007806,0.150831,0.114948,26.675038,4.220804,3.655294,5.485483,4.189291,44.500687,46118408,0,46118408
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",2401,2401,0,11,65,"Success",0.007737,0.152174,0.114487,26.678094,4.240143,3.678467,5.471605,4.189348,44.533209,46118408,0,46118408
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",3125,3125,0,0,55,"Warmup",0.006505,0.307433,0.260385,45.436437,9.354155,8.627197,9.422078,7.015468,80.431066,78125000,0,78125000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",3125,3125,0,1,55,"Warmup",0.007423,0.309251,0.262972,45.455428,8.413438,8.136817,9.418376,6.985092,78.990411,78125000,0,78125000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",3125,3125,0,2,55,"Success",0.006814,0.309591,0.258677,45.987148,18.59499,9.622202,9.437621,7.001952,91.220263,78125000,0,78125000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",3125,3125,0,3,55,"Success",0.007359,0.305799,0.253731,45.438487,8.413027,8.130711,9.436709,6.991277,78.97858,78125000,0,78125000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",3125,3125,0,4,55,"Success",0.007363,0.30333,0.263955,45.42375,8.403728,8.09417,9.412665,7.00346,78.914133,78125000,0,78125000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",3125,3125,0,5,55,"Success",0.007298,0.300065,0.263368,45.412991,8.387508,8.187497,9.425468,7.005041,78.990737,78125000,0,78125000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",3125,3125,0,6,55,"Success",0.006646,0.304821,0.262638,45.411083,8.389178,8.145222,9.435097,6.988458,78.94466,78125000,0,78125000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",3125,3125,0,7,55,"Success",0.007028,0.300533,0.252194,45.399658,8.415022,8.206103,9.422734,7.009343,79.014048,78125000,0,78125000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",3125,3125,0,8,55,"Success",0.007379,0.302257,0.252627,45.413352,8.373294,8.22479,9.4297,6.987854,78.993254,78125000,0,78125000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",3125,3125,0,9,55,"Success",0.007084,0.302585,0.258162,45.443793,8.39616,8.184991,9.418403,7.000487,79.01317,78125000,0,78125000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",3125,3125,0,10,55,"Success",0.00633,0.299687,0.266873,45.423435,8.419485,8.193257,9.426171,6.995673,79.032519,78125000,0,78125000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",3125,3125,0,11,55,"Success",0.006779,0.303679,0.252856,46.311317,8.387983,8.168161,9.426213,6.999718,79.858185,78125000,0,78125000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",2187,6561,0,0,42,"Warmup",0.006131,0.290338,0.249927,65.674653,15.166617,15.650205,14.155939,10.257388,121.452651,114791256,0,114791256
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",2187,6561,0,1,42,"Warmup",0.006406,0.287834,0.258502,65.806056,15.247072,15.718109,14.175082,10.24651,121.747034,114791256,0,114791256
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",2187,6561,0,2,42,"Success",0.006247,0.287225,0.239915,65.819031,15.181231,16.077353,14.169562,10.217126,121.999089,114791256,0,114791256
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",2187,6561,0,3,42,"Success",0.005441,0.285481,0.238796,65.903037,15.268776,15.559098,14.145118,10.23638,121.643588,114791256,0,114791256
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",2187,6561,0,4,42,"Success",0.006388,0.285065,0.240318,65.804198,15.243082,15.752861,14.169812,10.229415,121.732584,114791256,0,114791256
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",2187,6561,0,5,42,"Success",0.005954,0.294672,0.242444,65.931651,15.375244,15.715759,14.147851,10.223729,121.938832,114791256,0,114791256
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",2187,6561,0,6,42,"Success",0.006484,0.295102,0.240209,65.819019,15.278547,15.859439,14.164356,10.233529,121.898478,114791256,0,114791256
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",2187,6561,0,7,42,"Success",0.005989,0.291366,0.261304,65.848292,15.157667,16.0035,14.166828,10.239848,121.976281,114791256,0,114791256
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",2187,6561,0,8,42,"Success",0.006137,0.284304,0.259814,65.871954,15.393463,15.719198,14.160376,10.248764,121.945561,114791256,0,114791256
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",2187,6561,0,9,42,"Success",0.006112,0.290428,0.259031,65.84011,15.069463,15.884232,14.170404,10.233028,121.754351,114791256,0,114791256
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",2187,6561,0,10,42,"Success",0.005686,0.28238,0.238641,65.882268,15.342732,15.614905,14.162219,10.251421,121.781899,114791256,0,114791256
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",2187,6561,0,11,42,"Success",0.006016,0.285401,0.238912,65.890412,15.185355,15.585574,14.165299,10.238075,121.596566,114791256,0,114791256
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",2401,16807,0,0,66,"Warmup",0.005632,0.544236,0.502053,186.975644,42.496817,47.416658,40.49707,28.824495,347.264221,322828856,0,322828856
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",2401,16807,0,1,66,"Warmup",0.006702,0.548743,0.498218,186.859269,59.119449,51.087752,58.853172,28.481799,385.456898,322828856,0,322828856
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",2401,16807,0,2,66,"Success",0.006801,0.542207,0.510596,185.28249,60.453257,61.03272,39.724677,28.469689,376.024168,322828856,0,322828856
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",2401,16807,0,3,66,"Success",0.006286,0.543667,0.496844,185.570436,57.797865,42.976269,39.738329,28.531303,355.662606,322828856,0,322828856
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",2401,16807,0,4,66,"Success",0.006433,0.544971,0.497357,185.221876,42.073416,42.080651,39.695032,28.49938,338.620675,322828856,0,322828856
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",2401,16807,0,5,66,"Success",0.006855,0.537794,0.507131,185.252291,48.254295,51.424375,39.8086,29.254678,355.047881,322828856,0,322828856
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",2401,16807,0,6,66,"Success",0.00691,0.555847,0.499111,184.998812,40.834778,42.794238,39.800006,28.689434,338.180763,322828856,0,322828856
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",2401,16807,0,7,66,"Success",0.006241,0.537979,0.50684,185.541429,61.736405,63.194591,39.855123,28.202128,379.582303,322828856,0,322828856
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",2401,16807,0,8,66,"Success",0.006284,0.535814,0.519163,185.420337,41.438184,42.98706,39.748841,28.535068,339.192243,322828856,0,322828856
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",2401,16807,0,9,66,"Success",0.006045,0.547158,0.49468,185.231727,41.962481,41.91502,39.725119,28.484166,338.368028,322828856,0,322828856
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",2401,16807,0,10,66,"Success",0.005984,0.529558,0.508708,185.656317,41.818642,41.742952,39.691756,28.556272,338.511761,322828856,0,322828856
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",2401,16807,0,11,66,"Success",0.005941,0.534162,0.502195,185.290062,42.016137,42.06784,39.70444,28.493447,338.616023,322828856,0,322828856
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",6561,6561,0,0,43,"Warmup",0.006115,0.407631,0.376201,197.328273,71.922297,72.931323,42.566958,30.462033,416.002847,344373768,0,344373768
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",6561,6561,0,1,43,"Warmup",0.006598,0.426018,0.356028,197.292371,69.96794,71.855684,42.631067,30.475174,413.012667,344373768,0,344373768
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",6561,6561,0,2,43,"Success",0.006089,0.405987,0.361696,197.25426,70.039309,71.482721,42.63385,30.472619,412.658335,344373768,0,344373768
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",6561,6561,0,3,43,"Success",0.006289,0.410859,0.354208,197.273392,71.11683,73.74491,42.679646,30.467846,416.055924,344373768,0,344373768
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",6561,6561,0,4,43,"Success",0.006384,0.422364,0.354634,197.261659,68.803621,71.635949,42.620325,30.496492,411.603228,344373768,0,344373768
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",6561,6561,0,5,43,"Success",0.006786,0.400002,0.352455,197.063365,69.828007,71.149366,42.633995,30.467408,411.903008,344373768,0,344373768
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",6561,6561,0,6,43,"Success",0.005901,0.403491,0.358649,197.372881,70.018907,71.220975,42.637035,49.498174,431.517766,344373768,0,344373768
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",6561,6561,0,7,43,"Success",0.006584,0.405709,0.371403,197.302922,70.156793,71.401122,42.634641,30.502276,412.783313,344373768,0,344373768
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",6561,6561,0,8,43,"Success",0.005656,0.415706,0.354187,197.20399,71.525657,71.512742,42.644955,30.460452,414.124869,344373768,0,344373768
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",6561,6561,0,9,43,"Success",0.005851,0.426366,0.353452,197.158829,69.729389,71.469219,42.620185,30.46133,412.226256,344373768,0,344373768
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",6561,6561,0,10,43,"Success",0.006273,0.39695,0.359147,197.360331,70.387154,71.411515,42.645278,30.46185,413.029984,344373768,0,344373768
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",6561,6561,0,11,43,"Success",0.006285,0.395909,0.351938,197.266909,71.070268,71.753659,42.621088,30.476941,413.944506,344373768,0,344373768
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",3125,15625,0,0,56,"Warmup",0.006752,0.634243,0.599749,228.681368,55.692323,57.109885,49.823385,34.723995,427.273763,390625000,0,390625000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",3125,15625,0,1,56,"Warmup",0.006284,0.626396,0.602245,228.750053,55.975385,56.804315,48.606048,34.760843,426.133331,390625000,0,390625000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",3125,15625,0,2,56,"Success",0.006259,0.632819,0.595339,229.106662,55.343028,57.151013,48.608886,34.717918,426.163562,390625000,0,390625000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",3125,15625,0,3,56,"Success",0.005859,0.629542,0.594005,228.59992,55.714781,56.875065,48.584377,34.745254,425.750698,390625000,0,390625000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",3125,15625,0,4,56,"Success",0.005804,0.63181,0.592381,231.420443,55.375926,57.080974,48.494739,34.712045,428.316134,390625000,0,390625000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",3125,15625,0,5,56,"Success",0.005942,0.624365,0.605025,228.782169,56.100794,56.933779,48.532712,34.755698,426.342202,390625000,0,390625000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",3125,15625,0,6,56,"Success",0.006268,0.636531,0.589535,228.730735,56.175307,57.047421,48.569856,34.751213,426.508797,390625000,0,390625000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",3125,15625,0,7,56,"Success",0.006298,0.6227,0.595989,228.783807,55.227123,57.013635,49.264904,34.720939,426.237028,390625000,0,390625000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",3125,15625,0,8,56,"Success",0.005973,0.629412,0.596679,228.727591,55.49875,56.99929,48.557336,34.752382,425.76911,390625000,0,390625000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",3125,15625,0,9,56,"Success",0.005676,0.624475,0.596489,229.902126,55.655759,56.990277,48.571084,34.716276,427.064322,390625000,0,390625000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",3125,15625,0,10,56,"Success",0.005372,0.633326,0.593725,228.770204,55.503844,56.810048,48.533936,34.712302,425.564442,390625000,0,390625000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",3125,15625,0,11,56,"Success",0.006006,0.624319,0.601878,229.361896,55.678012,56.535892,48.5861,34.711359,426.107374,390625000,0,390625000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",6561,19683,0,0,44,"Warmup",0.006642,0.763571,0.718933,602.655182,229.545041,230.939779,134.472453,90.399904,1289.503631,1033121304,0,1033121304
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",6561,19683,0,1,44,"Warmup",0.006519,0.752967,0.730224,601.967498,229.77682,230.747638,134.498965,90.427287,1288.909957,1033121304,0,1033121304
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",6561,19683,0,2,44,"Success",0.006299,0.780704,0.712507,601.779454,229.298046,231.463765,135.800654,93.358284,1293.201495,1033121304,0,1033121304
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",6561,19683,0,3,44,"Success",0.006167,0.769131,0.727164,603.056277,230.90964,232.971951,134.536175,90.50508,1293.483553,1033121304,0,1033121304
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",6561,19683,0,4,44,"Success",0.005983,0.765143,0.712196,602.00357,230.181318,232.806346,134.625563,90.586168,1291.688085,1033121304,0,1033121304
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",6561,19683,0,5,44,"Success",0.005946,0.776987,0.727916,602.499613,231.089976,231.883411,138.112493,91.638884,1296.736788,1033121304,0,1033121304
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",6561,19683,0,6,44,"Success",0.005935,0.769426,0.739195,601.429758,230.387646,232.014658,134.554332,90.532032,1290.434658,1033121304,0,1033121304
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",6561,19683,0,7,44,"Success",0.006102,0.765525,0.72964,601.96083,230.210428,232.146744,134.803182,90.414426,1291.038865,1033121304,0,1033121304
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",6561,19683,0,8,44,"Success",0.005776,0.770713,0.719313,602.05051,229.542068,231.429647,138.952673,90.551225,1294.02362,1033121304,0,1033121304
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",6561,19683,0,9,44,"Success",0.005897,0.775637,0.720142,602.78477,226.821655,229.01531,134.517637,90.439442,1285.082228,1033121304,0,1033121304
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",6561,19683,0,10,44,"Success",0.006075,0.766314,0.715645,602.017822,229.688827,231.039851,134.524618,90.53273,1289.293705,1033121304,0,1033121304
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",6561,19683,0,11,44,"Success",0.006227,0.764443,0.726878,601.949096,228.346696,229.571808,135.205724,90.364115,1286.936784,1033121304,0,1033121304
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",15625,15625,0,0,57,"Warmup",0.006283,0.871918,0.830158,1102.573109,585.218951,588.578393,247.769286,142.294033,2668.143996,1953125000,0,1953125000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",15625,15625,0,1,57,"Warmup",0.006129,0.879274,0.832124,1109.976193,580.845434,582.590162,247.733572,143.293731,2666.158462,1953125000,0,1953125000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",15625,15625,0,2,57,"Success",0.006621,0.870049,0.836404,1105.32413,587.345608,589.093624,247.751211,142.195215,2673.424523,1953125000,0,1953125000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",15625,15625,0,3,57,"Success",0.006018,0.877011,0.846842,1105.694589,582.054953,583.184407,247.73901,141.939953,2662.344826,1953125000,0,1953125000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",15625,15625,0,4,57,"Success",0.00609,0.885394,0.835684,1109.366091,585.840263,587.563481,248.682019,142.174468,2675.355683,1953125000,0,1953125000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",15625,15625,0,5,57,"Success",0.006071,0.873579,0.830776,1105.40424,583.498509,587.666132,247.779595,142.15005,2668.211195,1953125000,0,1953125000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",15625,15625,0,6,57,"Success",0.006126,0.873355,0.833954,1105.37417,586.767639,589.40667,248.302819,142.22308,2673.789495,1953125000,0,1953125000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",15625,15625,0,7,57,"Success",0.005948,0.87186,0.838341,1107.389348,586.249681,588.907354,247.700391,142.023124,2673.987722,1953125000,0,1953125000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",15625,15625,0,8,57,"Success",0.006323,0.889443,0.83738,1105.420514,586.635259,589.342865,247.775853,142.921025,2673.830381,1953125000,0,1953125000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",15625,15625,0,9,57,"Success",0.006142,0.892378,0.834666,1104.884073,587.343064,588.792841,247.874178,142.247859,2672.877358,1953125000,0,1953125000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",15625,15625,0,10,57,"Success",0.006151,0.887637,0.830783,1105.185551,586.255213,588.455297,247.793454,142.1928,2671.608581,1953125000,0,1953125000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",15625,15625,0,11,57,"Success",0.00612,0.871842,0.836764,1105.37099,583.825172,585.804154,248.522343,142.222516,2667.461698,1953125000,0,1953125000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",16807,16807,0,0,67,"Warmup",0.005327,0.900562,0.873654,1260.1691,630.915955,630.173272,280.661295,162.352128,2966.053187,2259801992,0,2259801992
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",16807,16807,0,1,67,"Warmup",0.006203,0.906414,0.871893,1259.95896,630.818814,631.774774,280.807147,162.234602,2967.380494,2259801992,0,2259801992
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",16807,16807,0,2,67,"Success",0.005705,0.905535,0.868589,1259.534714,635.78645,629.661896,280.706683,162.351578,2969.822838,2259801992,0,2259801992
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",16807,16807,0,3,67,"Success",0.006406,0.902623,0.871138,1260.217064,633.110139,630.276754,280.775395,162.651255,2968.812472,2259801992,0,2259801992
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",16807,16807,0,4,67,"Success",0.005923,0.90735,0.868063,1260.011983,630.138334,631.194678,280.740794,162.326817,2966.196144,2259801992,0,2259801992
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",16807,16807,0,5,67,"Success",0.006394,0.906123,0.864385,1258.656672,632.352297,630.958053,280.903911,162.408985,2967.058575,2259801992,0,2259801992
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",16807,16807,0,6,67,"Success",0.006334,0.899572,0.868665,1260.172538,623.356852,624.056498,280.720693,162.434391,2952.517557,2259801992,0,2259801992
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",16807,16807,0,7,67,"Success",0.006474,0.903172,0.87,1260.058546,632.180434,631.54591,281.030374,162.359669,2968.95639,2259801992,0,2259801992
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",16807,16807,0,8,67,"Success",0.006107,0.910104,0.865067,1260.111423,631.024563,630.494944,280.7642,162.348031,2966.526469,2259801992,0,2259801992
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",16807,16807,0,9,67,"Success",0.005957,0.894012,0.868138,1260.208848,630.65838,631.564416,280.842188,162.532999,2967.576547,2259801992,0,2259801992
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",16807,16807,0,10,67,"Success",0.005772,0.903716,0.862472,1258.98194,626.801616,626.927879,280.782591,162.367428,2957.635199,2259801992,0,2259801992
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",16807,16807,0,11,67,"Success",0.005987,0.900418,0.866861,1259.909571,630.618041,629.844302,280.798658,162.33124,2965.276956,2259801992,0,2259801992
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",19683,19683,0,0,45,"Warmup",0.006493,1.119232,1.075176,1748.983546,1025.505833,1032.089319,388.910106,224.748167,4422.439678,3099363912,0,3099363912
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",19683,19683,0,1,45,"Warmup",0.006958,1.11434,1.064822,1754.66745,1031.997371,1037.285634,388.175003,225.635551,4439.949425,3099363912,0,3099363912
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",19683,19683,0,2,45,"Success",0.006465,1.129149,1.082378,1753.724169,1028.046723,1034.309635,388.030191,224.572696,4430.903157,3099363912,0,3099363912
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",19683,19683,0,3,45,"Success",0.006839,1.12218,1.068018,1753.672724,1030.030306,1034.391218,388.317846,224.466457,4433.077396,3099363912,0,3099363912
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",19683,19683,0,4,45,"Success",0.006853,1.119343,1.076581,1750.278522,1028.947672,1036.30932,388.144432,225.150891,4431.035401,3099363912,0,3099363912
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",19683,19683,0,5,45,"Success",0.006377,1.113461,1.074322,1749.67061,1031.615444,1037.745094,388.973732,224.369037,4434.570137,3099363912,0,3099363912
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",19683,19683,0,6,45,"Success",0.006596,1.12365,1.068702,1749.246646,1031.899649,1037.746752,388.856894,224.627052,4434.578043,3099363912,0,3099363912
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",19683,19683,0,7,45,"Success",0.006255,1.122906,1.072865,1750.173786,1025.923171,1036.689774,388.13426,224.630471,4427.755214,3099363912,0,3099363912
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",19683,19683,0,8,45,"Success",0.00673,1.121318,1.077057,1746.129626,1028.71465,1036.27735,389.28018,224.700934,4427.309854,3099363912,0,3099363912
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",19683,19683,0,9,45,"Success",0.006695,1.123051,1.083809,1753.423651,1031.765648,1036.866138,388.940455,225.068152,4438.279511,3099363912,0,3099363912
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",19683,19683,0,10,45,"Success",0.006928,1.107016,1.079253,1754.220398,1029.158388,1037.042944,388.250869,224.543278,4435.410881,3099363912,0,3099363912
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",19683,19683,0,11,45,"Success",0.006841,1.129257,1.067725,1747.033764,1026.238869,1036.365091,388.788625,224.50665,4425.138508,3099363912,0,3099363912
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",19683,59049,0,0,46,"Warmup",0.006805,2.178905,2.187675,5141.528347,3119.590856,3124.311754,1189.733609,571.653671,13151.193501,9298091736,0,9298091736
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",19683,59049,0,1,46,"Warmup",0.006498,2.173735,2.197009,5142.396129,3122.596612,3133.775513,1180.587526,570.880955,13154.616079,9298091736,0,9298091736
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",19683,59049,0,2,46,"Success",0.007038,2.176006,2.189657,5095.40395,3114.244139,3126.665299,1178.09842,571.162366,13089.948851,9298091736,0,9298091736
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",19683,59049,0,3,46,"Success",0.006681,2.174905,2.197766,5095.939241,3125.962394,3082.822969,1178.277652,570.403417,13057.786835,9298091736,0,9298091736
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",19683,59049,0,4,46,"Success",0.006232,2.15936,2.183188,5095.62744,3188.678866,3194.481691,1178.424455,569.191807,13230.754891,9298091736,0,9298091736
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",19683,59049,0,5,46,"Success",0.006192,2.162014,2.197414,5095.990687,3186.577567,3199.264378,1181.202601,572.978592,13240.381285,9298091736,0,9298091736
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",19683,59049,0,6,46,"Success",0.007415,2.168125,2.191577,5141.117722,3182.699552,3190.386813,1181.193268,569.881837,13269.648375,9298091736,0,9298091736
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",19683,59049,0,7,46,"Success",0.007184,2.163186,2.187513,5138.99195,3160.190808,3159.256158,1181.411042,569.490055,13213.699763,9298091736,0,9298091736
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",19683,59049,0,8,46,"Success",0.00661,2.165382,2.182779,5137.919668,3148.475443,3110.219309,1184.411653,568.651614,13154.034326,9298091736,0,9298091736
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",19683,59049,0,9,46,"Success",0.006692,2.167101,2.190684,5141.315238,3210.929985,3225.243946,1182.838879,569.117664,13333.812265,9298091736,0,9298091736
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",19683,59049,0,10,46,"Success",0.006331,2.157637,2.196502,5140.689509,3212.263661,3222.30409,1181.535556,569.510125,13330.665378,9298091736,0,9298091736
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",19683,59049,0,11,46,"Success",0.006303,2.17265,2.192714,5140.696349,3210.893466,3222.873307,1184.053196,569.815111,13332.705161,9298091736,0,9298091736
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",15625,78125,0,0,58,"Warmup",0.006529,2.545153,2.522583,5414.751747,3236.248933,3232.747794,1240.566771,599.702302,13729.09384,9765625000,0,9765625000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",15625,78125,0,1,58,"Warmup",0.006627,2.55452,2.523258,5417.149406,3154.003115,3263.997629,1240.434302,598.598058,13679.268697,9765625000,0,9765625000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",15625,78125,0,2,58,"Success",0.006902,2.553928,2.510481,5413.475128,3244.505373,3253.248174,1240.31434,601.970127,13758.586178,9765625000,0,9765625000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",15625,78125,0,3,58,"Success",0.0067,2.546929,2.517337,5413.847298,3237.966098,3256.582412,1239.736997,598.276915,13751.48253,9765625000,0,9765625000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",15625,78125,0,4,58,"Success",0.006898,2.557745,2.52183,5415.695331,3269.651991,3275.821889,1244.133589,598.679766,13809.071038,9765625000,0,9765625000
"Fftw_mklwrapper","Inplace","Complex","float",2,"radix357",15625,78125,0,5,58,"Success",0.006331,2.544558,2.515748,5417.835049,3320.756506,3333.425749,1240.213455,599.533411,13916.832707,9765625000,0,9765625000
