; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",270383394816,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1497014160,"CurrentTimeLocal","Fri Jun  9 15:16:00 2017","Hostname","c02n15"
; "Time_ContextCreate [ms]", 0.000206
; "Time_ContextDestroy [ms]", 5.3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",4,4,8,4,4,"Success",0.000392,0.004993,0.002553,0.000315,0.008118,0.008015,0.000199,0.004655,0.029625,640,0,512
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",4,4,8,5,4,"Success",0.00038,0.00538,0.002661,0.000283,0.008932,0.008258,0.000203,0.005555,0.031994,640,0,512
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",4,4,8,6,4,"Success",0.000561,0.005609,0.002717,0.000283,0.008166,0.007935,0.000232,0.005383,0.031218,640,0,512
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",4,4,8,7,4,"Success",0.000387,0.00498,0.002839,0.000292,0.007795,0.007901,0.000212,0.004892,0.029637,640,0,512
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",4,4,8,8,4,"Success",0.000287,0.005079,0.002677,0.00026,0.008139,0.008685,0.000216,0.004971,0.030643,640,0,512
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",4,4,8,9,4,"Success",0.000333,0.004964,0.002565,0.000288,0.008005,0.008633,0.000197,0.004848,0.030188,640,0,512
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",4,4,8,10,4,"Success",0.000243,0.005111,0.002678,0.000266,0.0081,0.008019,0.000225,0.004681,0.029628,640,0,512
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",4,4,8,11,4,"Success",0.000344,0.00528,0.002591,0.000282,0.008073,0.008528,0.000194,0.005467,0.03111,640,0,512
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",4,8,8,0,5,"Warmup",0.000726,0.006412,0.003891,0.000993,0.209268,0.013171,0.000654,0.005767,0.241358,1280,0,1024
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",4,8,8,1,5,"Warmup",0.000732,0.006665,0.003294,0.000487,0.023297,0.011312,0.000388,0.005293,0.051898,1280,0,1024
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",4,8,8,2,5,"Success",0.000663,0.005631,0.003388,0.000474,0.021849,0.012236,0.000337,0.005154,0.050106,1280,0,1024
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",4,8,8,3,5,"Success",0.000619,0.005577,0.003077,0.000475,0.022256,0.012163,0.000278,0.005122,0.049915,1280,0,1024
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",4,8,8,4,5,"Success",0.000608,0.005481,0.003073,0.000446,0.022175,0.012133,0.000303,0.005355,0.049913,1280,0,1024
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",4,8,8,5,5,"Success",0.000609,0.005818,0.0026,0.000494,0.021611,0.012379,0.000317,0.006284,0.050442,1280,0,1024
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",4,8,8,6,5,"Success",0.000609,0.005786,0.002886,0.000485,0.022222,0.012751,0.000318,0.005563,0.050955,1280,0,1024
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",4,8,8,7,5,"Success",0.000605,0.005865,0.002883,0.000537,0.022742,0.013037,0.000312,0.005091,0.051403,1280,0,1024
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",4,8,8,8,5,"Success",0.000602,0.005996,0.00308,0.000493,0.028578,0.012167,0.000286,0.005553,0.057091,1280,0,1024
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",4,8,8,9,5,"Success",0.000608,0.00573,0.003017,0.00044,0.022342,0.012274,0.000355,0.004774,0.049857,1280,0,1024
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",4,8,8,10,5,"Success",0.000601,0.005544,0.003225,0.000448,0.021915,0.013088,0.000283,0.006322,0.051766,1280,0,1024
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",4,8,8,11,5,"Success",0.000609,0.00568,0.003015,0.000438,0.023218,0.012511,0.000319,0.006044,0.05216,1280,0,1024
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,8,8,0,6,"Warmup",0.000669,0.002802,0.001421,0.0015,0.001945,0.298627,0.000751,0.001774,0.309973,2560,0,2048
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,8,8,1,6,"Warmup",0.000671,0.00274,0.001173,0.000674,0.00152,0.001307,0.000427,0.000951,0.009881,2560,0,2048
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,8,8,2,6,"Success",0.000602,0.002222,0.001023,0.000615,0.001427,0.001231,0.000374,0.000955,0.008789,2560,0,2048
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,8,8,3,6,"Success",0.000587,0.002125,0.001014,0.000593,0.001359,0.001248,0.000321,0.000952,0.008523,2560,0,2048
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,8,8,4,6,"Success",0.000595,0.002129,0.000998,0.000595,0.001356,0.001254,0.000321,0.000924,0.008499,2560,0,2048
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,8,8,5,6,"Success",0.000591,0.002115,0.000978,0.000583,0.001353,0.001242,0.000339,0.000954,0.008483,2560,0,2048
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,8,8,6,6,"Success",0.000585,0.002125,0.000976,0.000491,0.001343,0.001253,0.000331,0.000953,0.008384,2560,0,2048
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,8,8,7,6,"Success",0.000603,0.002079,0.000982,0.00051,0.001348,0.001229,0.00032,0.000955,0.008352,2560,0,2048
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,8,8,8,6,"Success",0.000476,0.001928,0.000979,0.000489,0.001232,0.001332,0.000322,0.000931,0.008026,2560,0,2048
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,8,8,9,6,"Success",0.000595,0.002143,0.000995,0.000497,0.001345,0.00124,0.00032,0.000943,0.008408,2560,0,2048
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,8,8,10,6,"Success",0.000568,0.002119,0.001008,0.000586,0.001343,0.001253,0.000322,0.00094,0.008467,2560,0,2048
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,8,8,11,6,"Success",0.000436,0.001704,0.000969,0.000599,0.001196,0.001244,0.00032,0.000952,0.007746,2560,0,2048
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,8,16,0,7,"Warmup",0.000694,0.006857,0.003274,0.000935,0.24215,0.238797,0.001121,0.005761,0.500057,4608,0,4096
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,8,16,1,7,"Warmup",0.000697,0.007904,0.002967,0.000962,0.01303,0.012135,0.000744,0.004103,0.042919,4608,0,4096
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,8,16,2,7,"Success",0.000576,0.005843,0.002674,0.00084,0.011867,0.011297,0.000908,0.004493,0.038927,4608,0,4096
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,8,16,3,7,"Success",0.000549,0.005695,0.002715,0.000846,0.011651,0.011915,0.000671,0.004217,0.0386,4608,0,4096
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,8,16,4,7,"Success",0.000608,0.005631,0.002814,0.000819,0.012244,0.012384,0.000663,0.004505,0.040014,4608,0,4096
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,8,16,5,7,"Success",0.000571,0.005577,0.002598,0.000846,0.012247,0.012643,0.000668,0.005811,0.041313,4608,0,4096
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,8,16,6,7,"Success",0.000593,0.005714,0.003005,0.000796,0.011326,0.011723,0.000655,0.004643,0.038809,4608,0,4096
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,8,16,7,7,"Success",0.000609,0.00596,0.002773,0.000806,0.012014,0.01163,0.000877,0.005326,0.040318,4608,0,4096
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,8,16,8,7,"Success",0.000599,0.005861,0.002668,0.00089,0.013055,0.011985,0.000653,0.005909,0.041946,4608,0,4096
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,8,16,9,7,"Success",0.000566,0.005732,0.002629,0.000819,0.012269,0.012206,0.000863,0.004653,0.040064,4608,0,4096
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,8,16,10,7,"Success",0.000596,0.006235,0.002731,0.000907,0.012909,0.01122,0.000645,0.005411,0.041018,4608,0,4096
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,8,16,11,7,"Success",0.000599,0.005937,0.002698,0.00082,0.011385,0.012014,0.000765,0.005003,0.039543,4608,0,4096
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,16,16,0,8,"Warmup",0.001778,0.007138,0.003687,0.001805,0.201069,0.020932,0.00191,0.006419,0.245249,9216,0,8192
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,16,16,1,8,"Warmup",0.000595,0.007148,0.00294,0.002109,0.028281,0.018265,0.001566,0.004918,0.066254,9216,0,8192
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,16,16,2,8,"Success",0.000615,0.006104,0.002832,0.00197,0.026311,0.017984,0.00163,0.005067,0.062905,9216,0,8192
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,16,16,3,8,"Success",0.000442,0.0058,0.002781,0.002043,0.02795,0.018957,0.001523,0.005686,0.065542,9216,0,8192
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,16,16,4,8,"Success",0.000609,0.005964,0.002647,0.002272,0.028004,0.019842,0.001567,0.005312,0.066559,9216,0,8192
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,16,16,5,8,"Success",0.000383,0.005491,0.002587,0.001943,0.027843,0.019936,0.001548,0.005658,0.065718,9216,0,8192
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,16,16,6,8,"Success",0.000328,0.005324,0.002686,0.002008,0.028337,0.018473,0.001389,0.005974,0.064851,9216,0,8192
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,16,16,7,8,"Success",0.000595,0.005837,0.002444,0.002038,0.029057,0.018586,0.001542,0.005835,0.066269,9216,0,8192
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,16,16,8,8,"Success",0.000574,0.006011,0.002572,0.001977,0.027614,0.017721,0.001518,0.006092,0.064407,9216,0,8192
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,16,16,9,8,"Success",0.000388,0.005464,0.002616,0.002089,0.027279,0.017575,0.001398,0.006041,0.06318,9216,0,8192
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,16,16,10,8,"Success",0.000466,0.005582,0.002518,0.001936,0.027517,0.017968,0.001361,0.006112,0.063782,9216,0,8192
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",8,16,16,11,8,"Success",0.000438,0.005613,0.002531,0.001551,0.027926,0.017924,0.001563,0.005171,0.063048,9216,0,8192
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,16,16,0,9,"Warmup",0.001915,1.864994,0.02729,0.006401,5.247169,5.762934,0.009819,0.015894,12.936987,18432,0,16384
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,16,16,1,9,"Warmup",0.000822,0.017914,0.011029,0.004788,0.039348,0.026373,0.002909,0.01347,0.117088,18432,0,16384
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,16,16,2,9,"Success",0.000748,0.015797,0.010414,0.003965,0.037463,0.018821,0.00271,0.013791,0.104072,18432,0,16384
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,16,16,3,9,"Success",0.000659,0.014992,0.010293,0.004391,0.038034,0.019495,0.002905,0.013613,0.104752,18432,0,16384
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,16,16,4,9,"Success",0.000648,0.014582,0.010493,0.004662,0.039202,0.021207,0.002769,0.01511,0.109228,18432,0,16384
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,16,16,5,9,"Success",0.000662,0.014414,0.010261,0.00454,0.038929,0.021244,0.002666,0.015258,0.108382,18432,0,16384
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,16,16,6,9,"Success",0.000615,0.014337,0.010394,0.004676,0.037861,0.020286,0.003002,0.015222,0.106733,18432,0,16384
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,16,16,7,9,"Success",0.000701,0.014682,0.010466,0.004951,0.037606,0.02,0.003279,0.014594,0.106624,18432,0,16384
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,16,16,8,9,"Success",0.000612,0.014533,0.010423,0.004538,0.038554,0.019857,0.00296,0.015531,0.107474,18432,0,16384
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,16,16,9,9,"Success",0.000634,0.014587,0.010572,0.004184,0.038632,0.019274,0.002911,0.014942,0.106172,18432,0,16384
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,16,16,10,9,"Success",0.00064,0.014124,0.010464,0.004609,0.038417,0.020655,0.003019,0.015463,0.107811,18432,0,16384
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,16,16,11,9,"Success",0.000615,0.014336,0.010667,0.004666,0.038282,0.020505,0.002937,0.015105,0.107643,18432,0,16384
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,16,32,0,10,"Warmup",0.001876,0.595606,0.019975,0.007578,0.850347,0.026096,0.007025,0.016653,1.525707,34816,0,32768
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,16,32,1,10,"Warmup",0.000727,0.021212,0.013291,0.004824,0.041533,0.018901,0.004624,0.013747,0.119329,34816,0,32768
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,16,32,2,10,"Success",0.000525,0.015729,0.012222,0.004547,0.038734,0.019927,0.004541,0.014369,0.111097,34816,0,32768
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,16,32,3,10,"Success",0.000347,0.014654,0.011704,0.004388,0.040062,0.018788,0.004724,0.015138,0.110181,34816,0,32768
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,16,32,4,10,"Success",0.000528,0.014527,0.012696,0.004987,0.036804,0.019473,0.004633,0.01454,0.108642,34816,0,32768
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,16,32,5,10,"Success",0.000475,0.014659,0.012294,0.005108,0.043241,0.018529,0.004674,0.014118,0.11351,34816,0,32768
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,16,32,6,10,"Success",0.000476,0.014867,0.011423,0.005513,0.038766,0.019584,0.004844,0.013943,0.109824,34816,0,32768
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,16,32,7,10,"Success",0.000452,0.014516,0.011797,0.004733,0.039276,0.018405,0.004827,0.014793,0.109178,34816,0,32768
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,16,32,8,10,"Success",0.000493,0.014321,0.012113,0.005332,0.038493,0.018148,0.004645,0.014282,0.108252,34816,0,32768
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,16,32,9,10,"Success",0.000446,0.014316,0.011822,0.004807,0.039617,0.018885,0.004646,0.013908,0.108815,34816,0,32768
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,16,32,10,10,"Success",0.000489,0.014051,0.011742,0.004568,0.039318,0.024655,0.004799,0.014216,0.11426,34816,0,32768
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,16,32,11,10,"Success",0.000497,0.01473,0.011368,0.004774,0.037958,0.018482,0.00446,0.014043,0.106753,34816,0,32768
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,32,32,0,11,"Warmup",0.002976,0.018199,0.018008,0.015138,4.946881,0.610432,0.012569,0.023528,5.648352,69632,0,65536
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,32,32,1,11,"Warmup",0.00071,0.020649,0.012941,0.008483,0.018282,0.01457,0.009091,0.014352,0.099537,69632,0,65536
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,32,32,2,11,"Success",0.000544,0.024658,0.011481,0.008429,0.015355,0.014968,0.008929,0.014163,0.098932,69632,0,65536
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,32,32,3,11,"Success",0.000499,0.014991,0.011577,0.008444,0.01654,0.01912,0.008972,0.015054,0.095647,69632,0,65536
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,32,32,4,11,"Success",0.000462,0.014844,0.011793,0.00843,0.018363,0.016073,0.009121,0.014942,0.094825,69632,0,65536
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,32,32,5,11,"Success",0.000439,0.014744,0.01138,0.008357,0.017986,0.016062,0.009263,0.014085,0.092678,69632,0,65536
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,32,32,6,11,"Success",0.000294,0.014117,0.010253,0.008582,0.01802,0.016868,0.009002,0.013714,0.091378,69632,0,65536
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,32,32,7,11,"Success",0.000438,0.014236,0.011423,0.008146,0.016763,0.014961,0.009133,0.019836,0.095348,69632,0,65536
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,32,32,8,11,"Success",0.000427,0.014935,0.011774,0.008729,0.016485,0.014666,0.009291,0.013323,0.090047,69632,0,65536
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,32,32,9,11,"Success",0.000449,0.014293,0.010841,0.008724,0.017554,0.015884,0.008931,0.014898,0.092169,69632,0,65536
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,32,32,10,11,"Success",0.000452,0.014162,0.011575,0.008447,0.019284,0.01619,0.009104,0.015467,0.095041,69632,0,65536
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",16,32,32,11,11,"Success",0.000468,0.014314,0.01175,0.008576,0.01727,0.01576,0.009115,0.014074,0.091749,69632,0,65536
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,32,32,0,12,"Warmup",0.002248,0.018649,0.011481,0.054466,0.022123,0.034,0.023644,0.037178,0.204235,139264,0,131072
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,32,32,1,12,"Warmup",0.002724,0.016204,0.011571,0.040478,0.021005,0.019778,0.018818,0.015346,0.146297,139264,0,131072
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,32,32,2,12,"Success",0.000477,0.015214,0.011333,0.016769,0.025681,0.019313,0.018107,0.014602,0.121871,139264,0,131072
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,32,32,3,12,"Success",0.000443,0.014452,0.011062,0.016763,0.022475,0.019124,0.018019,0.015099,0.117806,139264,0,131072
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,32,32,4,12,"Success",0.00046,0.014454,0.011049,0.016066,0.02293,0.019663,0.023078,0.014675,0.122732,139264,0,131072
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,32,32,5,12,"Success",0.000471,0.014507,0.01104,0.016964,0.024175,0.019457,0.018152,0.014418,0.11963,139264,0,131072
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,32,32,6,12,"Success",0.000482,0.014554,0.011055,0.017117,0.024291,0.019545,0.018019,0.014691,0.120097,139264,0,131072
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,32,32,7,12,"Success",0.000501,0.014477,0.010914,0.017403,0.023853,0.019776,0.018254,0.015088,0.120613,139264,0,131072
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,32,32,8,12,"Success",0.000493,0.014327,0.010967,0.017118,0.024534,0.019988,0.017933,0.014137,0.119833,139264,0,131072
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,32,32,9,12,"Success",0.000471,0.014457,0.010939,0.017157,0.023368,0.019922,0.018205,0.014431,0.1193,139264,0,131072
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,32,32,10,12,"Success",0.000462,0.014242,0.010988,0.016911,0.025762,0.020284,0.018336,0.014462,0.121797,139264,0,131072
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,32,32,11,12,"Success",0.000466,0.014283,0.010983,0.017315,0.025814,0.019578,0.018315,0.014333,0.121431,139264,0,131072
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,32,64,0,13,"Warmup",0.002604,0.019541,0.011613,0.083701,0.036915,0.036998,0.03478,0.04348,0.27008,270336,0,262144
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,32,64,1,13,"Warmup",0.002569,0.015426,0.01163,0.078038,0.029913,0.026802,0.034736,0.015763,0.215284,270336,0,262144
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,32,64,2,13,"Success",0.000549,0.01488,0.011379,0.031397,0.029458,0.033866,0.034727,0.014777,0.171412,270336,0,262144
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,32,64,3,13,"Success",0.000492,0.015272,0.011433,0.031279,0.027327,0.028649,0.034772,0.014654,0.164293,270336,0,262144
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,32,64,4,13,"Success",0.00049,0.014545,0.011527,0.031664,0.02982,0.028938,0.03476,0.015487,0.16764,270336,0,262144
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,32,64,5,13,"Success",0.000491,0.014641,0.011428,0.031476,0.038604,0.024824,0.034984,0.015091,0.171935,270336,0,262144
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,32,64,6,13,"Success",0.000469,0.014652,0.011605,0.031163,0.028192,0.027033,0.034981,0.0155,0.164001,270336,0,262144
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,32,64,7,13,"Success",0.000539,0.014429,0.011349,0.031534,0.030091,0.029743,0.035113,0.015288,0.168462,270336,0,262144
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,32,64,8,13,"Success",0.000479,0.014363,0.011448,0.037722,0.031298,0.026416,0.0349,0.016275,0.173283,270336,0,262144
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,32,64,9,13,"Success",0.000475,0.014496,0.011443,0.031192,0.030715,0.028655,0.035017,0.016282,0.168675,270336,0,262144
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,32,64,10,13,"Success",0.000461,0.014614,0.011362,0.031472,0.029387,0.028047,0.034702,0.01444,0.164857,270336,0,262144
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,32,64,11,13,"Success",0.000482,0.014451,0.015954,0.032506,0.028323,0.024444,0.034535,0.014906,0.165992,270336,0,262144
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,64,64,0,14,"Warmup",0.003412,0.02194,0.012609,0.182358,1.80215,0.487983,0.07929,0.07841,2.668709,540672,0,524288
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,64,64,1,14,"Warmup",0.004881,0.022307,0.014778,0.155891,0.049539,0.043772,0.066811,0.01518,0.373707,540672,0,524288
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,64,64,2,14,"Success",0.000541,0.016723,0.011916,0.06464,0.042629,0.043099,0.066515,0.016194,0.262759,540672,0,524288
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,64,64,3,14,"Success",0.000448,0.015444,0.01194,0.065574,0.045397,0.043418,0.066488,0.01464,0.263732,540672,0,524288
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,64,64,4,14,"Success",0.000467,0.015189,0.01127,0.065054,0.042542,0.042362,0.066517,0.015174,0.258999,540672,0,524288
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,64,64,5,14,"Success",0.000426,0.014818,0.01114,0.063888,0.045315,0.045512,0.071465,0.014553,0.267505,540672,0,524288
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,64,64,6,14,"Success",0.000436,0.014893,0.011207,0.065105,0.040823,0.043873,0.066597,0.015104,0.25841,540672,0,524288
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,64,64,7,14,"Success",0.000424,0.014946,0.011059,0.0652,0.046875,0.041996,0.066725,0.014878,0.262463,540672,0,524288
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,64,64,8,14,"Success",0.00045,0.01471,0.011202,0.064262,0.046732,0.046695,0.066762,0.014525,0.265705,540672,0,524288
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,64,64,9,14,"Success",0.000499,0.015031,0.011165,0.064858,0.041222,0.042441,0.066517,0.014633,0.256868,540672,0,524288
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,64,64,10,14,"Success",0.000425,0.014885,0.011476,0.064711,0.038574,0.043583,0.066755,0.014181,0.254956,540672,0,524288
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",32,64,64,11,14,"Success",0.000449,0.01473,0.011106,0.065092,0.046526,0.042025,0.066649,0.014967,0.261906,540672,0,524288
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",64,64,64,0,15,"Warmup",0.003474,0.019627,0.011684,0.396386,0.105234,0.098423,0.143779,0.092396,0.87151,1081344,0,1048576
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",64,64,64,1,15,"Warmup",0.003295,0.019133,0.013937,0.338667,0.098575,0.064041,0.149806,0.015462,0.703322,1081344,0,1048576
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",64,64,64,2,15,"Success",0.000512,0.015664,0.011372,0.131972,0.065004,0.064173,0.149366,0.01535,0.453904,1081344,0,1048576
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",64,64,64,3,15,"Success",0.000512,0.015278,0.011323,0.1319,0.064732,0.063216,0.14286,0.02115,0.451396,1081344,0,1048576
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",64,64,64,4,15,"Success",0.000491,0.015056,0.011528,0.131618,0.064661,0.062767,0.14292,0.015432,0.444853,1081344,0,1048576
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",64,64,64,5,15,"Success",0.000486,0.014785,0.011105,0.131281,0.065132,0.064174,0.142693,0.016497,0.446572,1081344,0,1048576
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",64,64,64,6,15,"Success",0.000515,0.014857,0.011211,0.130743,0.066157,0.06284,0.142997,0.016186,0.445915,1081344,0,1048576
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",64,64,64,7,15,"Success",0.000476,0.015036,0.01116,0.131193,0.065818,0.063197,0.143468,0.015301,0.446148,1081344,0,1048576
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",64,64,64,8,15,"Success",0.000488,0.014792,0.011194,0.13179,0.065126,0.062963,0.142895,0.016153,0.445889,1081344,0,1048576
"Fftw_mklwrapper","Inplace","Real","float",3,"powerof2",64,64,64,9,15,"Success",0.000468,0.014829,0.011146,0.130001,0.064367,0.065062,0.14268,0.01572,0.444679,1081344,0,1048576
