; "SupportedThreads",40,"UsedThreads",40,"TotalMemory",540486615040,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1497007532,"CurrentTimeLocal","Fri Jun  9 13:25:32 2017","Hostname","r02n01"
; "Time_ContextCreate [ms]", 0.000397
; "Time_ContextDestroy [ms]", 5.2e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"Fftw_mklwrapper","Outplace","Complex","float",1,"oddshape",6859,0,0,9,53,"Success",0.00055,0.038776,0.037312,0.005247,0.125817,0.127145,0.003856,0.006245,0.34534,109744,0,54872
"Fftw_mklwrapper","Outplace","Complex","float",1,"oddshape",6859,0,0,10,53,"Success",0.000503,0.038463,0.037048,0.0053,0.12498,0.128639,0.003916,0.00636,0.345589,109744,0,54872
"Fftw_mklwrapper","Outplace","Complex","float",1,"oddshape",6859,0,0,11,53,"Success",0.000543,0.045881,0.03758,0.005286,0.125529,0.127769,0.003827,0.006126,0.352916,109744,0,54872
"Fftw_mklwrapper","Outplace","Complex","float",1,"oddshape",130321,0,0,0,54,"Warmup",0.000603,0.055479,0.049487,0.147883,0.59742,0.500313,0.156312,0.006302,1.514252,2085136,0,1042568
"Fftw_mklwrapper","Outplace","Complex","float",1,"oddshape",130321,0,0,1,54,"Warmup",0.000681,0.06569,0.061854,0.14922,0.47891,0.486514,0.153784,0.006177,1.403294,2085136,0,1042568
"Fftw_mklwrapper","Outplace","Complex","float",1,"oddshape",130321,0,0,2,54,"Success",0.000568,0.06315,0.060167,0.144689,0.491937,0.478729,0.158002,0.005516,1.403203,2085136,0,1042568
"Fftw_mklwrapper","Outplace","Complex","float",1,"oddshape",130321,0,0,3,54,"Success",0.000562,0.068228,0.059885,0.145256,0.495495,0.480312,0.154519,0.006265,1.410951,2085136,0,1042568
"Fftw_mklwrapper","Outplace","Complex","float",1,"oddshape",130321,0,0,4,54,"Success",0.00057,0.061152,0.059737,0.145226,0.504593,0.481567,0.153175,0.005827,1.412258,2085136,0,1042568
"Fftw_mklwrapper","Outplace","Complex","float",1,"oddshape",130321,0,0,5,54,"Success",0.000553,0.060978,0.060105,0.145214,0.493723,0.486775,0.153608,0.005845,1.407219,2085136,0,1042568
"Fftw_mklwrapper","Outplace","Complex","float",1,"oddshape",130321,0,0,6,54,"Success",0.000566,0.060529,0.064161,0.145955,0.481049,0.483049,0.154097,0.006067,1.395899,2085136,0,1042568
"Fftw_mklwrapper","Outplace","Complex","float",1,"oddshape",130321,0,0,7,54,"Success",0.000558,0.060844,0.059409,0.144352,0.493954,0.48237,0.162045,0.005878,1.409826,2085136,0,1042568
"Fftw_mklwrapper","Outplace","Complex","float",1,"oddshape",130321,0,0,8,54,"Success",0.000534,0.06062,0.059856,0.14628,0.498727,0.479073,0.155222,0.006066,1.406783,2085136,0,1042568
"Fftw_mklwrapper","Outplace","Complex","float",1,"oddshape",130321,0,0,9,54,"Success",0.000517,0.061076,0.05923,0.145376,0.505394,0.480089,0.155119,0.005586,1.412792,2085136,0,1042568
"Fftw_mklwrapper","Outplace","Complex","float",1,"oddshape",130321,0,0,10,54,"Success",0.000561,0.06105,0.059506,0.144617,0.524426,0.483832,0.154298,0.005941,1.434679,2085136,0,1042568
"Fftw_mklwrapper","Outplace","Complex","float",1,"oddshape",130321,0,0,11,54,"Success",0.000526,0.060549,0.059746,0.146367,0.488533,0.492664,0.161182,0.005573,1.415604,2085136,0,1042568
"Fftw_mklwrapper","Outplace","Complex","float",1,"oddshape",2476099,0,0,0,55,"Warmup",0.001425,0.610115,0.621473,1.469305,9.754185,9.352871,2.513837,0.022382,24.346417,39617584,0,19808792
"Fftw_mklwrapper","Outplace","Complex","float",1,"oddshape",2476099,0,0,1,55,"Warmup",0.001927,0.797185,0.750453,2.25235,10.60364,8.171787,2.377599,0.019545,24.975522,39617584,0,19808792
"Fftw_mklwrapper","Outplace","Complex","float",1,"oddshape",2476099,0,0,2,55,"Success",0.001664,0.778618,0.760073,2.202045,7.748607,7.540416,2.32404,0.023835,21.380953,39617584,0,19808792
"Fftw_mklwrapper","Outplace","Complex","float",1,"oddshape",2476099,0,0,3,55,"Success",0.001997,0.773072,0.751686,2.231634,7.18206,6.830879,2.355285,0.018278,20.145947,39617584,0,19808792
"Fftw_mklwrapper","Outplace","Complex","float",1,"oddshape",2476099,0,0,4,55,"Success",0.001884,0.770382,0.736482,2.236622,6.570425,6.503764,2.422369,0.01774,19.260724,39617584,0,19808792
"Fftw_mklwrapper","Outplace","Complex","float",1,"oddshape",2476099,0,0,5,55,"Success",0.001574,0.755945,0.735397,2.202075,6.284275,6.223824,2.333011,0.017349,18.554614,39617584,0,19808792
"Fftw_mklwrapper","Outplace","Complex","float",1,"oddshape",2476099,0,0,6,55,"Success",0.00185,0.768768,0.749109,2.208756,6.025846,5.839752,2.329515,0.017722,17.942226,39617584,0,19808792
"Fftw_mklwrapper","Outplace","Complex","float",1,"oddshape",2476099,0,0,7,55,"Success",0.001891,0.759713,0.73779,2.183732,5.817269,5.734512,2.26764,0.017499,17.520982,39617584,0,19808792
"Fftw_mklwrapper","Outplace","Complex","float",1,"oddshape",2476099,0,0,8,55,"Success",0.001631,0.762797,0.731533,2.178547,5.779668,5.731373,2.236763,0.016306,17.439968,39617584,0,19808792
"Fftw_mklwrapper","Outplace","Complex","float",1,"oddshape",2476099,0,0,9,55,"Success",0.001794,0.761068,0.73041,2.191854,5.781462,5.754767,2.236862,0.018138,17.477626,39617584,0,19808792
"Fftw_mklwrapper","Outplace","Complex","float",1,"oddshape",2476099,0,0,10,55,"Success",0.001669,0.754262,0.730135,2.194866,5.790394,5.750731,2.240213,0.016839,17.480238,39617584,0,19808792
"Fftw_mklwrapper","Outplace","Complex","float",1,"oddshape",2476099,0,0,11,55,"Success",0.001695,0.760278,0.728778,2.19314,5.759758,5.726778,2.230449,0.016728,17.418721,39617584,0,19808792
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",4,0,0,0,0,"Warmup",0.000864,0.00423,0.00232,0.000254,0.000346,0.00031,9.4e-05,0.002206,0.011337,64,0,32
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",4,0,0,1,0,"Warmup",0.000867,0.004224,0.002307,0.00025,0.000347,0.000323,9.7e-05,0.002217,0.011363,64,0,32
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",4,0,0,2,0,"Success",0.00087,0.004333,0.002307,0.000246,0.000347,0.000317,9.6e-05,0.002214,0.01146,64,0,32
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",4,0,0,3,0,"Success",0.001294,0.00609,0.002244,0.000366,0.000466,0.000394,9.3e-05,0.002196,0.01388,64,0,32
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",4,0,0,4,0,"Success",0.000853,0.004334,0.002323,0.000247,0.000346,0.000314,0.0001,0.002203,0.011453,64,0,32
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",4,0,0,5,0,"Success",0.00104,0.004277,0.002283,0.000246,0.00035,0.000327,0.0001,0.002153,0.011499,64,0,32
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",4,0,0,6,0,"Success",0.00085,0.004287,0.002257,0.00025,0.000347,0.00031,9.7e-05,0.002313,0.011436,64,0,32
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",4,0,0,7,0,"Success",0.00085,0.004273,0.002293,0.00025,0.00035,0.000337,9.7e-05,0.002196,0.011367,64,0,32
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",4,0,0,8,0,"Success",0.000863,0.004267,0.002264,0.000247,0.00035,0.00032,9.7e-05,0.002297,0.01144,64,0,32
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",4,0,0,9,0,"Success",0.000856,0.00419,0.002306,0.000247,0.00035,0.000323,0.0001,0.002197,0.011303,64,0,32
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",4,0,0,10,0,"Success",0.000903,0.004266,0.002273,0.00025,0.00035,0.000306,9.7e-05,0.002153,0.01133,64,0,32
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",4,0,0,11,0,"Success",0.001317,0.006104,0.00225,0.00036,0.000464,0.000373,0.0001,0.002123,0.013816,64,0,32
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",8,0,0,0,1,"Warmup",0.001286,0.006923,0.001749,0.000376,0.000688,0.000512,0.000277,0.004861,0.017642,128,0,64
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",8,0,0,1,1,"Warmup",0.000838,0.004008,0.001757,0.000266,0.000339,0.00032,0.000162,0.002003,0.010389,128,0,64
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",8,0,0,2,1,"Success",0.000963,0.003998,0.001785,0.000256,0.000339,0.000317,0.000147,0.002009,0.010514,128,0,64
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",8,0,0,3,1,"Success",0.000828,0.003869,0.001717,0.000254,0.000347,0.000317,8.3e-05,0.002095,0.010184,128,0,64
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",8,0,0,4,1,"Success",0.000824,0.003877,0.001688,0.000235,0.000344,0.000306,0.000136,0.002015,0.01009,128,0,64
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",8,0,0,5,1,"Success",0.000859,0.003901,0.001691,0.000237,0.000331,0.000323,0.000129,0.00196,0.010103,128,0,64
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",8,0,0,6,1,"Success",0.000888,0.003954,0.002003,0.00024,0.000339,0.000317,0.000129,0.001987,0.010517,128,0,64
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",8,0,0,7,1,"Success",0.000838,0.003872,0.001718,0.000237,0.000344,0.000328,8.3e-05,0.002083,0.010163,128,0,64
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",8,0,0,8,1,"Success",0.001232,0.005706,0.001675,0.000357,0.00049,0.00033,8.6e-05,0.002033,0.012565,128,0,64
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",8,0,0,9,1,"Success",0.000878,0.004024,0.001739,0.00024,0.000341,0.00032,8.3e-05,0.002008,0.010293,128,0,64
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",8,0,0,10,1,"Success",0.001002,0.003898,0.001745,0.000243,0.000341,0.000317,0.000133,0.001955,0.010297,128,0,64
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",8,0,0,11,1,"Success",0.000873,0.003898,0.001701,0.000237,0.000337,0.000315,8.5e-05,0.001994,0.010112,128,0,64
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",16,0,0,0,2,"Warmup",0.001226,0.006394,0.001843,0.000447,0.000662,0.000678,0.000275,0.0048,0.017358,256,0,128
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",16,0,0,1,2,"Warmup",0.001221,0.006053,0.001773,0.000349,0.000539,0.000419,0.000106,0.002038,0.013234,256,0,128
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",16,0,0,2,2,"Success",0.000877,0.004165,0.001707,0.000232,0.000352,0.000342,0.000111,0.001997,0.010445,256,0,128
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",16,0,0,3,2,"Success",0.001007,0.004093,0.001703,0.000234,0.000353,0.000352,0.000112,0.00201,0.010507,256,0,128
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",16,0,0,4,2,"Success",0.000883,0.004114,0.001767,0.000226,0.000352,0.00032,0.000102,0.001966,0.010394,256,0,128
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",16,0,0,5,2,"Success",0.000888,0.004023,0.001691,0.000229,0.000351,0.000325,0.000109,0.002019,0.010302,256,0,128
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",16,0,0,6,2,"Success",0.00088,0.004031,0.001675,0.000227,0.000349,0.000307,0.000106,0.001998,0.010266,256,0,128
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",16,0,0,7,2,"Success",0.000894,0.004038,0.001691,0.000232,0.00035,0.000341,9.9e-05,0.002018,0.010328,256,0,128
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",16,0,0,8,2,"Success",0.000874,0.004043,0.001768,0.000232,0.000354,0.00032,0.000106,0.002016,0.010373,256,0,128
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",16,0,0,9,2,"Success",0.000843,0.004101,0.007407,0.000232,0.000341,0.000346,0.000102,0.002104,0.016162,256,0,128
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",16,0,0,10,2,"Success",0.000878,0.004149,0.001682,0.000232,0.000357,0.000328,0.000106,0.001984,0.010379,256,0,128
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",16,0,0,11,2,"Success",0.000846,0.003992,0.001683,0.000229,0.00036,0.000328,0.000106,0.002059,0.010271,256,0,128
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",32,0,0,0,3,"Warmup",0.001298,0.007222,0.002446,0.000465,0.000775,0.000776,0.000223,0.002656,0.016685,512,0,256
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",32,0,0,1,3,"Warmup",0.000985,0.004969,0.002242,0.000525,0.000474,0.000478,0.000117,0.002293,0.012827,512,0,256
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",32,0,0,2,3,"Success",0.00084,0.004822,0.002184,0.000357,0.000437,0.000429,0.000129,0.00224,0.012144,512,0,256
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",32,0,0,3,3,"Success",0.000845,0.004728,0.002227,0.000378,0.000428,0.000448,0.00012,0.002203,0.012069,512,0,256
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",32,0,0,4,3,"Success",0.000862,0.004797,0.002181,0.000373,0.000437,0.000437,0.000128,0.002192,0.012091,512,0,256
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",32,0,0,5,3,"Success",0.000859,0.004781,0.00217,0.000376,0.000432,0.000435,0.000128,0.002237,0.012103,512,0,256
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",32,0,0,6,3,"Success",0.001302,0.006213,0.002177,0.000346,0.000563,0.000432,0.000109,0.002171,0.013984,512,0,256
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",32,0,0,7,3,"Success",0.000847,0.004514,0.002232,0.000249,0.00044,0.000362,0.000105,0.002237,0.011646,512,0,256
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",32,0,0,8,3,"Success",0.000969,0.004458,0.002249,0.000251,0.000431,0.000363,0.000102,0.002235,0.011731,512,0,256
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",32,0,0,9,3,"Success",0.000901,0.004486,0.002168,0.000254,0.00044,0.000381,0.000101,0.002195,0.011626,512,0,256
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",32,0,0,10,3,"Success",0.00089,0.004453,0.002174,0.000254,0.00044,0.000355,0.000105,0.002155,0.011483,512,0,256
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",32,0,0,11,3,"Success",0.000896,0.004423,0.002168,0.000254,0.000431,0.000374,0.000102,0.002141,0.011458,512,0,256
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",64,0,0,0,4,"Warmup",0.001195,0.006785,0.002069,0.000377,0.000951,0.000826,0.000338,0.002497,0.015809,1024,0,512
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",64,0,0,1,4,"Warmup",0.000963,0.0047,0.00218,0.000351,0.00066,0.000522,0.00014,0.001996,0.012169,1024,0,512
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",64,0,0,2,4,"Success",0.00137,0.006052,0.002104,0.000454,0.000678,0.000577,0.000146,0.002085,0.014097,1024,0,512
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",64,0,0,3,4,"Success",0.000849,0.00454,0.002113,0.000285,0.000546,0.000457,0.000228,0.002122,0.011759,1024,0,512
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",64,0,0,4,4,"Success",0.001002,0.004429,0.002111,0.000266,0.000546,0.000509,0.000235,0.002057,0.011769,1024,0,512
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",64,0,0,5,4,"Success",0.000812,0.004246,0.001815,0.000266,0.000526,0.000457,0.000151,0.002117,0.011029,1024,0,512
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",64,0,0,6,4,"Success",0.000949,0.004408,0.002211,0.000271,0.000546,0.000505,0.000148,0.002044,0.011695,1024,0,512
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",64,0,0,7,4,"Success",0.000834,0.004263,0.0018,0.000268,0.000537,0.000506,0.000152,0.002112,0.011091,1024,0,512
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",64,0,0,8,4,"Success",0.000922,0.004504,0.001837,0.000278,0.00054,0.000509,0.000154,0.002038,0.011403,1024,0,512
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",64,0,0,9,4,"Success",0.000869,0.004338,0.00211,0.000273,0.000538,0.000463,0.000152,0.002126,0.011492,1024,0,512
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",64,0,0,10,4,"Success",0.000845,0.004228,0.001806,0.000269,0.000535,0.000506,0.000146,0.00212,0.011077,1024,0,512
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",64,0,0,11,4,"Success",0.000963,0.004546,0.002112,0.000266,0.000537,0.000456,0.000152,0.002009,0.011671,1024,0,512
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",128,0,0,0,5,"Warmup",0.001431,0.017145,0.010909,0.000408,0.001217,0.001005,0.000311,0.002222,0.035463,2048,0,1024
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",128,0,0,1,5,"Warmup",0.001217,0.0135,0.010578,0.000351,0.00088,0.000745,0.0002,0.001883,0.030052,2048,0,1024
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",128,0,0,2,5,"Success",0.001009,0.013442,0.010585,0.000325,0.000902,0.000697,0.0002,0.00182,0.02962,2048,0,1024
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",128,0,0,3,5,"Success",0.001032,0.013349,0.010468,0.000343,0.000865,0.000645,0.000203,0.001902,0.029459,2048,0,1024
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",128,0,0,4,5,"Success",0.001029,0.013463,0.010468,0.000352,0.000917,0.000651,0.000195,0.001902,0.029624,2048,0,1024
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",128,0,0,5,5,"Success",0.001057,0.013388,0.010535,0.000345,0.00085,0.000702,0.000185,0.001832,0.029546,2048,0,1024
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",128,0,0,6,5,"Success",0.001432,0.0149,0.010476,0.000431,0.001048,0.00086,0.000203,0.001894,0.031917,2048,0,1024
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",128,0,0,7,5,"Success",0.001097,0.013498,0.010488,0.000328,0.000895,0.00066,0.000178,0.001911,0.029679,2048,0,1024
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",128,0,0,8,5,"Success",0.001215,0.013476,0.010523,0.000328,0.00092,0.000654,0.000174,0.001832,0.029748,2048,0,1024
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",128,0,0,9,5,"Success",0.001074,0.013454,0.010595,0.000345,0.000928,0.000657,0.00018,0.001829,0.029717,2048,0,1024
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",128,0,0,10,5,"Success",0.001017,0.013493,0.010459,0.000325,0.000897,0.000694,0.000202,0.00188,0.02962,2048,0,1024
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",128,0,0,11,5,"Success",0.001054,0.013408,0.010503,0.000331,0.000933,0.000657,0.000206,0.00186,0.029603,2048,0,1024
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",256,0,0,0,6,"Warmup",0.001311,0.027232,0.024385,0.000772,0.001558,0.00144,0.000297,0.002634,0.06044,4096,0,2048
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",256,0,0,1,6,"Warmup",0.001014,0.022986,0.019057,0.000609,0.001188,0.000982,0.000232,0.002112,0.048906,4096,0,2048
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",256,0,0,2,6,"Success",0.000922,0.02262,0.01884,0.000532,0.001171,0.00099,0.000222,0.002154,0.048152,4096,0,2048
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",256,0,0,3,6,"Success",0.001346,0.023556,0.018888,0.00062,0.001397,0.001115,0.000202,0.001906,0.049722,4096,0,2048
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",256,0,0,4,6,"Success",0.000917,0.022251,0.018774,0.000512,0.00116,0.000994,0.000203,0.002126,0.047651,4096,0,2048
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",256,0,0,5,6,"Success",0.001048,0.022295,0.018691,0.000505,0.001191,0.000992,0.000202,0.002051,0.047665,4096,0,2048
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",256,0,0,6,6,"Success",0.000926,0.022143,0.018868,0.000498,0.001166,0.000975,0.0002,0.002129,0.047579,4096,0,2048
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",256,0,0,7,6,"Success",0.000928,0.022211,0.018728,0.000511,0.001163,0.000985,0.000203,0.002108,0.047528,4096,0,2048
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",256,0,0,8,6,"Success",0.000928,0.022246,0.018865,0.000509,0.00118,0.000982,0.000207,0.002042,0.04764,4096,0,2048
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",256,0,0,9,6,"Success",0.000942,0.02228,0.01882,0.000508,0.001183,0.00844,0.000217,0.002277,0.055363,4096,0,2048
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",256,0,0,10,6,"Success",0.001312,0.023491,0.018791,0.000589,0.001442,0.001105,0.000205,0.002147,0.049758,4096,0,2048
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",256,0,0,11,6,"Success",0.000917,0.022151,0.018732,0.000531,0.00118,0.000983,0.000209,0.002123,0.047505,4096,0,2048
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",512,0,0,0,7,"Warmup",0.001363,0.047923,0.039506,0.001132,0.002657,0.002949,0.000471,0.002906,0.09968,8192,0,4096
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",512,0,0,1,7,"Warmup",0.001005,0.0412,0.03722,0.000975,0.002223,0.002425,0.000534,0.0023,0.088649,8192,0,4096
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",512,0,0,2,7,"Success",0.000866,0.040303,0.036931,0.00094,0.002183,0.00238,0.000494,0.002211,0.087005,8192,0,4096
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",512,0,0,3,7,"Success",0.00092,0.039757,0.03662,0.000968,0.002197,0.002458,0.000489,0.002169,0.086253,8192,0,4096
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",512,0,0,4,7,"Success",0.00126,0.041052,0.036475,0.000962,0.002538,0.002656,0.000486,0.002186,0.088348,8192,0,4096
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",512,0,0,5,7,"Success",0.000877,0.039537,0.036489,0.00084,0.002208,0.002605,0.000529,0.002277,0.086029,8192,0,4096
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",512,0,0,6,7,"Success",0.001029,0.039475,0.036588,0.00096,0.0022,0.002368,0.000489,0.002174,0.085946,8192,0,4096
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",512,0,0,7,7,"Success",0.000876,0.0393,0.036591,0.000972,0.002152,0.002475,0.000474,0.002288,0.085797,8192,0,4096
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",512,0,0,8,7,"Success",0.000866,0.039548,0.036507,0.000951,0.002169,0.002415,0.000509,0.002222,0.085859,8192,0,4096
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",512,0,0,9,7,"Success",0.000868,0.046408,0.03646,0.000955,0.002212,0.002537,0.000514,0.002223,0.092879,8192,0,4096
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",512,0,0,10,7,"Success",0.001237,0.040771,0.036459,0.000965,0.002591,0.002683,0.000537,0.002248,0.088175,8192,0,4096
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",512,0,0,11,7,"Success",0.000853,0.039846,0.036509,0.00088,0.002171,0.002554,0.000514,0.00222,0.086212,8192,0,4096
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",1024,0,0,0,8,"Warmup",0.001327,0.085513,0.099611,0.00168,0.0045,0.004731,0.000727,0.008867,0.207899,16384,0,8192
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",1024,0,0,1,8,"Warmup",0.001516,0.078593,0.072464,0.001626,0.004207,0.004278,0.000605,0.00258,0.16663,16384,0,8192
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",1024,0,0,2,8,"Success",0.001049,0.074664,0.070682,0.001527,0.003792,0.004064,0.000633,0.002331,0.159482,16384,0,8192
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",1024,0,0,3,8,"Success",0.000998,0.073253,0.069581,0.001587,0.003744,0.004117,0.000604,0.00228,0.15688,16384,0,8192
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",1024,0,0,4,8,"Success",0.001245,0.091366,0.069047,0.001536,0.00411,0.004169,0.000595,0.002431,0.175215,16384,0,8192
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",1024,0,0,5,8,"Success",0.000854,0.072124,0.068755,0.001478,0.00372,0.004057,0.000625,0.00236,0.154665,16384,0,8192
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",1024,0,0,6,8,"Success",0.000973,0.071937,0.068852,0.001589,0.003765,0.004059,0.000593,0.002262,0.154699,16384,0,8192
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",1024,0,0,7,8,"Success",0.000849,0.071831,0.068661,0.001558,0.003669,0.003993,0.000598,0.002315,0.154182,16384,0,8192
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",1024,0,0,8,8,"Success",0.000867,0.072213,0.068796,0.001487,0.003707,0.004035,0.000663,0.002254,0.154797,16384,0,8192
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",1024,0,0,9,8,"Success",0.000855,0.071876,0.068703,0.001466,0.003685,0.003996,0.000649,0.00234,0.154277,16384,0,8192
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",1024,0,0,10,8,"Success",0.000871,0.072277,0.068814,0.001443,0.003689,0.004007,0.000649,0.002419,0.154908,16384,0,8192
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",1024,0,0,11,8,"Success",0.000849,0.072077,0.068826,0.001476,0.003654,0.010165,0.000698,0.00248,0.160973,16384,0,8192
"Fftw_mklwrapper","Outplace","Complex","float",1,"powerof2",2048,0,0,0,9,"Warmup",0.001176,0.17183,0.15871,0.00276,0.008662,0.008256,0.001398,0.003222,0.356838,32768,0,16384
