; "SupportedThreads",40,"UsedThreads",40,"TotalMemory",540486615040,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1497007535,"CurrentTimeLocal","Fri Jun  9 13:25:35 2017","Hostname","r02n08"
; "Time_ContextCreate [ms]", 0.000327
; "Time_ContextDestroy [ms]", 5.2e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",25,0,0,10,35,"Success",0.000443,0.003216,0.001845,0.000144,0.000404,0.000307,8.9e-05,0.001304,0.008089,400,0,200
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",25,0,0,11,35,"Success",0.000462,0.00335,0.001855,0.000141,0.000404,0.000281,8.9e-05,0.001299,0.008236,400,0,200
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",27,0,0,0,23,"Warmup",0.000637,0.004734,0.002386,0.000276,0.000807,0.000728,0.000187,0.003173,0.01351,432,0,216
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",27,0,0,1,23,"Warmup",0.000476,0.003529,0.00212,0.000212,0.00041,0.000408,6.1e-05,0.00144,0.00904,432,0,216
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",27,0,0,2,23,"Success",0.000468,0.003512,0.002065,0.000213,0.000394,0.000419,6.1e-05,0.001427,0.00892,432,0,216
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",27,0,0,3,23,"Success",0.000458,0.003457,0.00204,0.000213,0.000402,0.000396,6.2e-05,0.001421,0.00882,432,0,216
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",27,0,0,4,23,"Success",0.00044,0.003452,0.002028,9.9e-05,0.000432,0.00042,6.3e-05,0.001423,0.008723,432,0,216
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",27,0,0,5,23,"Success",0.000465,0.003428,0.002032,9.9e-05,0.000423,0.000399,6.1e-05,0.001422,0.0087,432,0,216
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",27,0,0,6,23,"Success",0.000465,0.003413,0.002038,9.9e-05,0.000423,0.000422,0.0001,0.001429,0.00876,432,0,216
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",27,0,0,7,23,"Success",0.000465,0.003422,0.002054,0.000156,0.000408,0.000393,6.7e-05,0.001426,0.008763,432,0,216
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",27,0,0,8,23,"Success",0.000463,0.003491,0.002016,0.000158,0.000404,0.000424,6.4e-05,0.001425,0.008804,432,0,216
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",27,0,0,9,23,"Success",0.00047,0.003584,0.002043,0.0001,0.000425,0.000393,0.0001,0.001422,0.008896,432,0,216
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",27,0,0,10,23,"Success",0.00047,0.003397,0.002096,0.000157,0.000411,0.000417,6.2e-05,0.001424,0.008787,432,0,216
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",27,0,0,11,23,"Success",0.000464,0.003389,0.002003,0.000156,0.000408,0.000397,6.4e-05,0.001424,0.008663,432,0,216
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",49,0,0,0,44,"Warmup",0.000589,0.005408,0.003425,0.000288,0.000797,0.000693,0.000189,0.002932,0.014905,784,0,392
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",49,0,0,1,44,"Warmup",0.000465,0.004286,0.002554,0.000182,0.000579,0.000424,7.1e-05,0.001406,0.010361,784,0,392
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",49,0,0,2,44,"Success",0.000452,0.004156,0.00255,0.000109,0.000504,0.000412,5.8e-05,0.001347,0.009932,784,0,392
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",49,0,0,3,44,"Success",0.000449,0.004093,0.002629,0.000112,0.000473,0.000424,5.9e-05,0.001361,0.009947,784,0,392
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",49,0,0,4,44,"Success",0.000442,0.004091,0.00258,0.00011,0.00048,0.000411,5.9e-05,0.001349,0.009853,784,0,392
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",49,0,0,5,44,"Success",0.000442,0.004123,0.002505,0.000108,0.000475,0.000417,5.8e-05,0.001371,0.009831,784,0,392
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",49,0,0,6,44,"Success",0.000448,0.004138,0.002573,0.000109,0.000465,0.00042,6e-05,0.001344,0.009889,784,0,392
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",49,0,0,7,44,"Success",0.000446,0.00413,0.002506,0.000108,0.000482,0.000422,5.9e-05,0.001358,0.009837,784,0,392
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",49,0,0,8,44,"Success",0.000452,0.004141,0.002574,0.000115,0.000468,0.000415,5.7e-05,0.001357,0.00991,784,0,392
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",49,0,0,9,44,"Success",0.000443,0.004195,0.00254,0.000111,0.000476,0.00042,5.7e-05,0.001348,0.00992,784,0,392
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",49,0,0,10,44,"Success",0.000475,0.00435,0.002561,0.000164,0.000451,0.00042,6e-05,0.001334,0.01017,784,0,392
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",49,0,0,11,44,"Success",0.000444,0.004084,0.002544,0.000113,0.000481,0.000417,6.2e-05,0.001342,0.00982,784,0,392
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",81,0,0,0,24,"Warmup",0.000545,0.005803,0.003893,0.000341,0.001204,0.001077,0.000228,0.003464,0.017086,1296,0,648
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",81,0,0,1,24,"Warmup",0.000462,0.004886,0.00339,0.000119,0.000586,0.000577,0.000109,0.001566,0.012029,1296,0,648
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",81,0,0,2,24,"Success",0.000465,0.008837,0.003334,0.000105,0.000579,0.000537,0.000109,0.00154,0.015835,1296,0,648
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",81,0,0,3,24,"Success",0.000471,0.004788,0.003361,0.0001,0.000556,0.00056,7.5e-05,0.001529,0.011772,1296,0,648
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",81,0,0,4,24,"Success",0.000432,0.00477,0.003322,0.000103,0.000556,0.000538,7.6e-05,0.001509,0.011634,1296,0,648
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",81,0,0,5,24,"Success",0.000427,0.004727,0.003276,0.000105,0.000553,0.000567,7.1e-05,0.001527,0.011584,1296,0,648
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",81,0,0,6,24,"Success",0.000427,0.004756,0.003272,0.000107,0.000563,0.00054,7.4e-05,0.001525,0.011597,1296,0,648
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",81,0,0,7,24,"Success",0.000432,0.004713,0.00331,0.000104,0.000559,0.000564,7.4e-05,0.001525,0.011617,1296,0,648
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",81,0,0,8,24,"Success",0.000429,0.004741,0.003302,0.000101,0.000558,0.000539,7.5e-05,0.001531,0.011608,1296,0,648
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",81,0,0,9,24,"Success",0.000438,0.004754,0.003302,0.0001,0.00056,0.000569,7.3e-05,0.001529,0.011653,1296,0,648
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",81,0,0,10,24,"Success",0.000423,0.004744,0.0033,0.000102,0.000556,0.000537,7.5e-05,0.001523,0.011592,1296,0,648
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",81,0,0,11,24,"Success",0.000421,0.004749,0.003274,0.000106,0.000559,0.000561,7.8e-05,0.00153,0.011609,1296,0,648
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",125,0,0,0,36,"Warmup",0.000876,0.006676,0.004244,0.000219,0.001244,0.001391,0.000239,0.003261,0.01868,2000,0,1000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",125,0,0,1,36,"Warmup",0.000499,0.005838,0.004132,0.000136,0.000722,0.000733,9.4e-05,0.001438,0.013959,2000,0,1000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",125,0,0,2,36,"Success",0.000488,0.005879,0.004151,0.000138,0.000741,0.000691,7.4e-05,0.001416,0.013922,2000,0,1000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",125,0,0,3,36,"Success",0.000472,0.005796,0.004055,0.000132,0.000737,0.000705,8.2e-05,0.001396,0.013719,2000,0,1000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",125,0,0,4,36,"Success",0.000514,0.005994,0.004048,0.000122,0.000709,0.000725,8.2e-05,0.001391,0.01392,2000,0,1000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",125,0,0,5,36,"Success",0.00047,0.005664,0.004009,0.000123,0.000714,0.000704,7.5e-05,0.001419,0.013504,2000,0,1000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",125,0,0,6,36,"Success",0.000458,0.005713,0.004038,0.000125,0.000743,0.000682,8e-05,0.001423,0.013589,2000,0,1000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",125,0,0,7,36,"Success",0.00046,0.005694,0.004068,0.000123,0.000742,0.000706,8e-05,0.001422,0.013626,2000,0,1000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",125,0,0,8,36,"Success",0.000464,0.005687,0.004085,0.000149,0.000737,0.000678,8.3e-05,0.001427,0.013643,2000,0,1000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",125,0,0,9,36,"Success",0.000472,0.005653,0.004061,0.000121,0.000744,0.000697,7.9e-05,0.001418,0.013584,2000,0,1000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",125,0,0,10,36,"Success",0.000474,0.005656,0.004036,0.000122,0.000739,0.000678,7.9e-05,0.001429,0.013543,2000,0,1000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",125,0,0,11,36,"Success",0.000462,0.005748,0.004059,0.000128,0.00074,0.000707,8.1e-05,0.001389,0.013644,2000,0,1000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",243,0,0,0,25,"Warmup",0.000527,0.026296,0.012986,0.00029,0.002992,0.003108,0.000309,0.013641,0.060668,3888,0,1944
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",243,0,0,1,25,"Warmup",0.000516,0.015061,0.018186,0.000247,0.001107,0.001225,0.00016,0.001509,0.038363,3888,0,1944
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",243,0,0,2,25,"Success",0.000476,0.015004,0.012892,0.000223,0.001105,0.001196,0.000161,0.001484,0.032874,3888,0,1944
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",243,0,0,3,25,"Success",0.000473,0.014836,0.012706,0.000212,0.001183,0.001167,0.000108,0.00148,0.032495,3888,0,1944
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",243,0,0,4,25,"Success",0.000469,0.014746,0.012701,0.000265,0.001157,0.00119,0.000107,0.001505,0.032491,3888,0,1944
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",243,0,0,5,25,"Success",0.000504,0.014792,0.01273,0.000213,0.001166,0.001163,0.000108,0.001481,0.032487,3888,0,1944
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",243,0,0,6,25,"Success",0.000464,0.014825,0.012815,0.000221,0.001153,0.001193,0.000108,0.001484,0.032595,3888,0,1944
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",243,0,0,7,25,"Success",0.000471,0.014711,0.012823,0.000213,0.001081,0.001177,0.00011,0.001498,0.032409,3888,0,1944
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",243,0,0,8,25,"Success",0.00047,0.0148,0.012772,0.000208,0.001143,0.001178,0.000107,0.001474,0.032488,3888,0,1944
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",243,0,0,9,25,"Success",0.000467,0.014721,0.012739,0.000215,0.001143,0.001166,0.000108,0.00148,0.032371,3888,0,1944
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",243,0,0,10,25,"Success",0.000469,0.014798,0.012779,0.000222,0.001145,0.001187,0.000109,0.001486,0.032526,3888,0,1944
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",243,0,0,11,25,"Success",0.0005,0.014873,0.012703,0.000255,0.001167,0.001204,0.000111,0.00146,0.032601,3888,0,1944
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",343,0,0,0,45,"Warmup",0.000507,0.019928,0.016919,0.000397,0.003079,0.003344,0.000431,0.013294,0.058464,5488,0,2744
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",343,0,0,1,45,"Warmup",0.000469,0.018924,0.016893,0.000321,0.001596,0.001421,0.000195,0.001311,0.041546,5488,0,2744
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",343,0,0,2,45,"Success",0.000463,0.018844,0.01684,0.000303,0.001568,0.001395,0.000196,0.001314,0.041322,5488,0,2744
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",343,0,0,3,45,"Success",0.000458,0.018781,0.016723,0.000281,0.00156,0.001425,0.000138,0.001323,0.041067,5488,0,2744
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",343,0,0,4,45,"Success",0.000434,0.022728,0.016779,0.000278,0.001549,0.001377,0.000149,0.001301,0.044939,5488,0,2744
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",343,0,0,5,45,"Success",0.000435,0.018743,0.016548,0.000329,0.00157,0.001388,0.000134,0.001291,0.040787,5488,0,2744
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",343,0,0,6,45,"Success",0.000432,0.018772,0.016616,0.00028,0.001567,0.001376,0.000138,0.001303,0.040855,5488,0,2744
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",343,0,0,7,45,"Success",0.000432,0.018797,0.016648,0.000264,0.00156,0.001404,0.000135,0.001297,0.040874,5488,0,2744
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",343,0,0,8,45,"Success",0.000435,0.0188,0.016664,0.00027,0.00156,0.001378,0.000134,0.001277,0.040906,5488,0,2744
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",343,0,0,9,45,"Success",0.000435,0.018717,0.016594,0.000277,0.00154,0.001396,0.000132,0.0013,0.040743,5488,0,2744
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",343,0,0,10,45,"Success",0.000425,0.01875,0.016597,0.000274,0.001549,0.001382,0.000136,0.001277,0.040779,5488,0,2744
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",343,0,0,11,45,"Success",0.000429,0.018727,0.016648,0.000277,0.001551,0.001406,0.000133,0.001279,0.040803,5488,0,2744
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",625,0,0,0,37,"Warmup",0.000571,0.0424,0.03191,0.00058,0.005468,0.0161,0.000465,0.001779,0.099781,10000,0,5000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",625,0,0,1,37,"Warmup",0.000455,0.031051,0.035668,0.000446,0.002452,0.002444,0.00026,0.001625,0.074771,10000,0,5000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",625,0,0,2,37,"Success",0.000459,0.031248,0.029027,0.000505,0.002311,0.00236,0.000261,0.001523,0.068068,10000,0,5000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",625,0,0,3,37,"Success",0.000457,0.03074,0.028808,0.000463,0.002416,0.002372,0.0003,0.001474,0.0674,10000,0,5000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",625,0,0,4,37,"Success",0.00045,0.03073,0.028741,0.000459,0.002389,0.002313,0.00026,0.00149,0.067203,10000,0,5000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",625,0,0,5,37,"Success",0.000456,0.030836,0.028538,0.000457,0.002326,0.002333,0.000276,0.001506,0.067106,10000,0,5000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",625,0,0,6,37,"Success",0.00045,0.030736,0.028741,0.000474,0.002325,0.002322,0.000265,0.001491,0.067164,10000,0,5000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",625,0,0,7,37,"Success",0.000455,0.030698,0.028666,0.000453,0.002265,0.002348,0.00029,0.001456,0.066977,10000,0,5000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",625,0,0,8,37,"Success",0.00046,0.030744,0.033571,0.000475,0.002272,0.002499,0.000276,0.001503,0.072164,10000,0,5000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",625,0,0,9,37,"Success",0.000468,0.030814,0.028701,0.000489,0.002336,0.002337,0.000285,0.001538,0.067348,10000,0,5000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",625,0,0,10,37,"Success",0.000463,0.030844,0.02869,0.00046,0.002345,0.002329,0.000272,0.001491,0.067258,10000,0,5000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",625,0,0,11,37,"Success",0.000462,0.030868,0.028639,0.000457,0.002326,0.002326,0.000249,0.001467,0.067178,10000,0,5000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",729,0,0,0,26,"Warmup",0.000515,0.037215,0.037535,0.000609,0.008214,0.015354,0.000339,0.001822,0.102066,11664,0,5832
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",729,0,0,1,26,"Warmup",0.000522,0.037064,0.035385,0.000634,0.003163,0.003017,0.000288,0.001672,0.082105,11664,0,5832
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",729,0,0,2,26,"Success",0.000481,0.037049,0.035331,0.000628,0.003112,0.003045,0.00027,0.001687,0.081969,11664,0,5832
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",729,0,0,3,26,"Success",0.000479,0.042461,0.035164,0.000629,0.003127,0.003058,0.00027,0.001691,0.087256,11664,0,5832
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",729,0,0,4,26,"Success",0.000484,0.037079,0.034984,0.000593,0.00308,0.002944,0.000251,0.001693,0.081439,11664,0,5832
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",729,0,0,5,26,"Success",0.000474,0.03688,0.034879,0.000573,0.003085,0.002957,0.000265,0.001637,0.081076,11664,0,5832
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",729,0,0,6,26,"Success",0.000477,0.036981,0.035004,0.000566,0.003037,0.002985,0.00026,0.001645,0.081291,11664,0,5832
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",729,0,0,7,26,"Success",0.000476,0.03719,0.034871,0.000572,0.003077,0.002955,0.000257,0.001669,0.081398,11664,0,5832
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",729,0,0,8,26,"Success",0.00047,0.036882,0.034988,0.00057,0.003083,0.002987,0.000247,0.001651,0.081205,11664,0,5832
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",729,0,0,9,26,"Success",0.000485,0.037217,0.034923,0.000553,0.003081,0.003007,0.000268,0.001664,0.081533,11664,0,5832
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",729,0,0,10,26,"Success",0.00052,0.037462,0.034893,0.000597,0.003116,0.002985,0.000254,0.001649,0.081802,11664,0,5832
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",729,0,0,11,26,"Success",0.000476,0.036875,0.03486,0.000614,0.003079,0.002951,0.000268,0.001637,0.081096,11664,0,5832
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",2187,0,0,0,27,"Warmup",0.000646,0.073715,0.066227,0.001903,0.044008,0.02833,0.002157,0.007398,0.224893,34992,0,17496
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",2187,0,0,1,27,"Warmup",0.000595,0.072565,0.065756,0.002495,0.022359,0.02121,0.002245,0.006762,0.194384,34992,0,17496
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",2187,0,0,2,27,"Success",0.000663,0.071378,0.065212,0.002215,0.02274,0.020895,0.002154,0.007433,0.19308,34992,0,17496
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",2187,0,0,3,27,"Success",0.000543,0.071397,0.065054,0.002232,0.02264,0.021176,0.002159,0.006669,0.192253,34992,0,17496
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",2187,0,0,4,27,"Success",0.000549,0.070192,0.070536,0.002196,0.023267,0.021979,0.002191,0.006967,0.198239,34992,0,17496
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",2187,0,0,5,27,"Success",0.000509,0.070535,0.064642,0.002286,0.021928,0.023257,0.002117,0.007179,0.192818,34992,0,17496
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",2187,0,0,6,27,"Success",0.000647,0.070347,0.064864,0.002427,0.023225,0.021316,0.002158,0.007858,0.193192,34992,0,17496
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",2187,0,0,7,27,"Success",0.000528,0.070705,0.06481,0.002393,0.024474,0.023641,0.002064,0.007237,0.196219,34992,0,17496
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",2187,0,0,8,27,"Success",0.00055,0.070729,0.064487,0.0023,0.022977,0.021292,0.002126,0.008109,0.192931,34992,0,17496
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",2187,0,0,9,27,"Success",0.000505,0.07102,0.064488,0.002312,0.022433,0.02204,0.002229,0.007564,0.192937,34992,0,17496
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",2187,0,0,10,27,"Success",0.000539,0.070889,0.064504,0.002331,0.023061,0.022301,0.002205,0.006421,0.192615,34992,0,17496
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",2187,0,0,11,27,"Success",0.000528,0.07046,0.064614,0.002092,0.027045,0.022058,0.00224,0.00725,0.19663,34992,0,17496
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",2401,0,0,0,46,"Warmup",0.000532,0.069692,0.063541,0.001636,0.045115,0.019987,0.002527,0.005383,0.208904,38416,0,19208
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",2401,0,0,1,46,"Warmup",0.000724,0.070463,0.067095,0.001958,0.020036,0.02012,0.00272,0.005115,0.18866,38416,0,19208
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",2401,0,0,2,46,"Success",0.000646,0.070261,0.065365,0.00219,0.022003,0.022826,0.002347,0.00536,0.1914,38416,0,19208
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",2401,0,0,3,46,"Success",0.000707,0.07031,0.065514,0.001958,0.021036,0.018606,0.00239,0.004396,0.185329,38416,0,19208
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",2401,0,0,4,46,"Success",0.000468,0.070507,0.065346,0.001764,0.021823,0.019927,0.002587,0.004704,0.18753,38416,0,19208
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",2401,0,0,5,46,"Success",0.00074,0.069358,0.066137,0.002001,0.020788,0.01929,0.002422,0.005829,0.186944,38416,0,19208
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",2401,0,0,6,46,"Success",0.000646,0.069343,0.065203,0.001848,0.032887,0.020384,0.002752,0.005432,0.19889,38416,0,19208
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",2401,0,0,7,46,"Success",0.00056,0.069538,0.06507,0.001945,0.02271,0.020097,0.002241,0.005567,0.188088,38416,0,19208
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",2401,0,0,8,46,"Success",0.000606,0.069458,0.065234,0.001871,0.022217,0.020617,0.0019,0.004812,0.187064,38416,0,19208
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",2401,0,0,9,46,"Success",0.00051,0.069588,0.066361,0.001783,0.021758,0.018945,0.002607,0.005209,0.187112,38416,0,19208
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",2401,0,0,10,46,"Success",0.000597,0.073686,0.065969,0.002208,0.022474,0.019655,0.002708,0.006084,0.193734,38416,0,19208
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",2401,0,0,11,46,"Success",0.000486,0.069719,0.065438,0.001904,0.021309,0.019233,0.002771,0.004585,0.185778,38416,0,19208
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",3125,0,0,0,38,"Warmup",0.000631,0.105094,0.096454,0.002574,0.045987,0.024537,0.002885,0.006799,0.285401,50000,0,25000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",3125,0,0,1,38,"Warmup",0.000621,0.096223,0.090468,0.003084,0.024361,0.022806,0.002845,0.007094,0.247922,50000,0,25000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",3125,0,0,2,38,"Success",0.000551,0.095318,0.089749,0.00304,0.023476,0.023813,0.002869,0.006858,0.246078,50000,0,25000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",3125,0,0,3,38,"Success",0.00056,0.094695,0.102898,0.002931,0.023927,0.02336,0.002821,0.006225,0.257819,50000,0,25000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",3125,0,0,4,38,"Success",0.000558,0.094436,0.089626,0.003016,0.024415,0.023513,0.002866,0.006513,0.245315,50000,0,25000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",3125,0,0,5,38,"Success",0.000541,0.094708,0.08903,0.003163,0.023585,0.023829,0.002979,0.007504,0.245718,50000,0,25000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",3125,0,0,6,38,"Success",0.000548,0.094549,0.095898,0.003,0.02498,0.024096,0.002844,0.006074,0.252344,50000,0,25000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",3125,0,0,7,38,"Success",0.000544,0.094708,0.089853,0.002937,0.023266,0.022866,0.002742,0.007029,0.244292,50000,0,25000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",3125,0,0,8,38,"Success",0.000545,0.094696,0.089526,0.002976,0.024102,0.021935,0.002796,0.006574,0.243504,50000,0,25000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",3125,0,0,9,38,"Success",0.000548,0.093969,0.102362,0.002995,0.025224,0.023881,0.002841,0.006424,0.2586,50000,0,25000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",3125,0,0,10,38,"Success",0.000549,0.094372,0.089468,0.003179,0.023633,0.024039,0.002795,0.006852,0.24522,50000,0,25000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",3125,0,0,11,38,"Success",0.000534,0.094193,0.089272,0.003025,0.023712,0.025596,0.002837,0.00715,0.246652,50000,0,25000
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",6561,0,0,0,28,"Warmup",0.00066,0.021886,0.015407,0.005607,0.054087,0.032357,0.007208,0.006053,0.143746,104976,0,52488
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",6561,0,0,1,28,"Warmup",0.000606,0.018112,0.014868,0.007055,0.030787,0.031209,0.008411,0.005538,0.116973,104976,0,52488
"Fftw_mklwrapper","Outplace","Complex","float",1,"radix357",6561,0,0,2,28,"Success",0.000557,0.017594,0.014658,0.007835,0.031859,0.030864,0.013279,0.005744,0.122759,104976,0,52488
