; "Tesla K20Xm", "CC", 3.5, "Multiprocessors", 14, "Memory [MiB]", 5759, "MemoryFree [MiB]", 5674, "MemClock [MHz]", 2600, "GPUClock [MHz]", 784, "CUDA Runtime", 7050, "cufft", 7050
; "Time_ContextCreate [ms]", 12.7537
; "Time_ContextDestroy [ms]", 145.371
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","Time_Device [ms]","Time_Allocation [ms]","Time_PlanInit [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"CuFFT","Inplace","Real","float",1,"powerof2",67108864,0,0,2,"Success",232.995,0.534682,1.39742,97.5942,18.1668,18.143,96.5142,0.43142,235.36,2.68435e+08,2.68435e+08,2.68435e+08
"CuFFT","Inplace","Real","float",1,"powerof2",67108864,0,0,3,"Success",233.206,0.559286,1.5135,97.805,18.0967,18.0227,96.5575,0.419701,235.7,2.68435e+08,2.68435e+08,2.68435e+08
"CuFFT","Inplace","Real","float",1,"powerof2",67108864,0,0,4,"Success",232.968,0.570069,1.36095,97.6054,18.1297,18.1064,96.6077,0.438129,235.338,2.68435e+08,2.68435e+08,2.68435e+08
"CuFFT","Inplace","Real","float",1,"powerof2",134217728,0,0,0,"Success",470.408,0.816048,1.72718,195.196,39.3111,39.3643,193.798,0.53201,473.485,5.36871e+08,5.36871e+08,5.36871e+08
"CuFFT","Inplace","Real","float",1,"powerof2",134217728,0,0,1,"Success",470.828,0.852434,1.67193,195.263,39.3214,39.3491,194.03,0.523909,473.877,5.36871e+08,5.36871e+08,5.36871e+08
"CuFFT","Inplace","Real","float",1,"powerof2",134217728,0,0,2,"Success",470.844,0.823898,1.7445,195.139,39.3349,39.3319,194.016,0.526688,473.941,5.36871e+08,5.36871e+08,5.36871e+08
"CuFFT","Inplace","Real","float",1,"powerof2",134217728,0,0,3,"Success",470.591,0.828521,1.6506,195.241,39.3417,39.318,193.681,0.537922,473.609,5.36871e+08,5.36871e+08,5.36871e+08
"CuFFT","Inplace","Real","float",1,"powerof2",134217728,0,0,4,"Success",470.529,0.820541,1.64485,194.954,39.3879,39.3096,193.862,0.530385,473.526,5.36871e+08,5.36871e+08,5.36871e+08
"CuFFT","Inplace","Real","float",2,"powerof2",512,512,0,0,"Success",2.9284,0.179117,1.15811,0.525248,0.121952,0.123552,0.517824,0.298206,4.56479,1.05267e+06,1.05266e+06,1.04858e+06
"CuFFT","Inplace","Real","float",2,"powerof2",512,512,0,1,"Success",3.18521,0.18168,1.17409,0.518496,0.13328,0.120064,0.533216,0.29329,4.83523,1.05267e+06,1.05266e+06,1.04858e+06
"CuFFT","Inplace","Real","float",2,"powerof2",512,512,0,2,"Success",2.91207,0.177295,1.1463,0.522496,0.121088,0.118944,0.52416,0.298636,4.53525,1.05267e+06,1.05266e+06,1.04858e+06
"CuFFT","Inplace","Real","float",2,"powerof2",512,512,0,3,"Success",3.00749,0.182828,1.18495,0.524736,0.121056,0.125216,0.519616,0.293685,4.66994,1.05267e+06,1.05266e+06,1.04858e+06
"CuFFT","Inplace","Real","float",2,"powerof2",512,512,0,4,"Success",2.90262,0.175873,1.1847,0.52016,0.121184,0.118944,0.518784,0.307744,4.57195,1.05267e+06,1.05266e+06,1.04858e+06
"CuFFT","Inplace","Real","float",2,"powerof2",1024,1024,0,0,"Success",5.33141,0.180063,1.16323,1.56122,0.284768,0.288736,1.54717,0.30127,6.97697,4.2025e+06,4.20249e+06,4.1943e+06
"CuFFT","Inplace","Real","float",2,"powerof2",1024,1024,0,1,"Success",5.34151,0.1806,1.15607,1.54579,0.285536,0.289056,1.55165,0.301656,6.98088,4.2025e+06,4.20249e+06,4.1943e+06
"CuFFT","Inplace","Real","float",2,"powerof2",1024,1024,0,2,"Success",5.32565,0.183072,1.16036,1.5384,0.284,0.289344,1.55149,0.301257,6.9713,4.2025e+06,4.20249e+06,4.1943e+06
"CuFFT","Inplace","Real","float",2,"powerof2",1024,1024,0,3,"Success",5.35536,0.196915,1.15692,1.55904,0.286208,0.289088,1.54822,0.30198,7.01218,4.2025e+06,4.20249e+06,4.1943e+06
"CuFFT","Inplace","Real","float",2,"powerof2",1024,1024,0,4,"Success",5.57654,0.195538,1.18419,1.56346,0.28592,0.289248,1.62736,0.30184,7.25925,4.2025e+06,4.20249e+06,4.1943e+06
"CuFFT","Inplace","Real","float",2,"powerof2",2048,2048,0,0,"Success",15.3829,0.285299,1.17098,6.01424,1.06883,1.03779,5.48451,0.312098,17.1526,1.67936e+07,1.67936e+07,1.67772e+07
"CuFFT","Inplace","Real","float",2,"powerof2",2048,2048,0,1,"Success",15.4784,0.302326,1.20789,5.99987,1.07706,1.04381,5.48781,0.323224,17.3131,1.67936e+07,1.67936e+07,1.67772e+07
"CuFFT","Inplace","Real","float",2,"powerof2",2048,2048,0,2,"Success",15.371,0.29539,1.17751,6.01002,1.06797,1.04131,5.44307,0.306474,17.1516,1.67936e+07,1.67936e+07,1.67772e+07
"CuFFT","Inplace","Real","float",2,"powerof2",2048,2048,0,3,"Success",15.4843,0.28757,1.17159,5.99709,1.06819,1.04544,5.50966,0.30531,17.25,1.67936e+07,1.67936e+07,1.67772e+07
"CuFFT","Inplace","Real","float",2,"powerof2",2048,2048,0,4,"Success",15.3721,0.286865,1.17895,6.01002,1.07085,1.04643,5.42685,0.305762,17.145,1.67936e+07,1.67936e+07,1.67772e+07
"CuFFT","Inplace","Real","float",2,"powerof2",4096,4096,0,0,"Success",58.3855,0.378958,1.21515,24.4261,4.10701,3.98131,23.5284,0.348869,60.3298,6.71416e+07,6.71416e+07,6.71089e+07
"CuFFT","Inplace","Real","float",2,"powerof2",4096,4096,0,1,"Success",58.3043,0.378501,1.22041,24.3591,4.10442,3.99949,23.514,0.350709,60.2552,6.71416e+07,6.71416e+07,6.71089e+07
"CuFFT","Inplace","Real","float",2,"powerof2",4096,4096,0,2,"Success",58.2463,0.366476,1.21862,24.3078,4.11283,4.00054,23.4931,0.342844,60.1755,6.71416e+07,6.71416e+07,6.71089e+07
"CuFFT","Inplace","Real","float",2,"powerof2",4096,4096,0,3,"Success",58.2693,0.380483,1.20935,24.3306,4.13846,3.97741,23.5185,0.344518,60.2049,6.71416e+07,6.71416e+07,6.71089e+07
"CuFFT","Inplace","Real","float",2,"powerof2",4096,4096,0,4,"Success",58.3976,0.395652,1.23631,24.3048,4.08854,3.98013,23.4996,0.352579,60.3835,6.71416e+07,6.71416e+07,6.71089e+07
"CuFFT","Inplace","Real","float",2,"powerof2",8192,8192,0,0,"Success",230.644,0.547099,1.46288,97.3869,16.9528,17.05,96.6219,0.432793,233.088,2.68501e+08,2.68501e+08,2.68435e+08
"CuFFT","Inplace","Real","float",2,"powerof2",8192,8192,0,1,"Success",230.826,0.582138,1.39942,97.3857,17.3466,17.004,96.4915,0.437922,233.247,2.68501e+08,2.68501e+08,2.68435e+08
"CuFFT","Inplace","Real","float",2,"powerof2",8192,8192,0,2,"Success",230.75,0.556621,1.38237,97.4957,17.0548,17.0369,96.566,0.434445,233.124,2.68501e+08,2.68501e+08,2.68435e+08
"CuFFT","Inplace","Real","float",2,"powerof2",8192,8192,0,3,"Success",231.242,0.682174,1.44394,97.2734,17.3812,17.0661,96.9202,0.440901,233.811,2.68501e+08,2.68501e+08,2.68435e+08
"CuFFT","Inplace","Real","float",2,"powerof2",8192,8192,0,4,"Success",230.98,0.590647,1.4702,97.4229,17.3892,16.846,96.6799,0.428474,233.471,2.68501e+08,2.68501e+08,2.68435e+08
"CuFFT","Inplace","Real","float",3,"powerof2",64,64,64,0,"Success",3.93194,0.180839,1.19113,0.735968,0.163552,0.08768,0.955776,0.304094,5.60901,1.08134e+06,1.08134e+06,1.04858e+06
"CuFFT","Inplace","Real","float",3,"powerof2",64,64,64,1,"Success",3.60434,0.178476,1.18955,0.732896,0.120608,0.088096,0.744832,0.296628,5.26998,1.08134e+06,1.08134e+06,1.04858e+06
"CuFFT","Inplace","Real","float",3,"powerof2",64,64,64,2,"Success",3.99815,0.178126,1.22193,0.793856,0.119584,0.089344,0.81248,0.29428,5.69348,1.08134e+06,1.08134e+06,1.04858e+06
"CuFFT","Inplace","Real","float",3,"powerof2",64,64,64,3,"Success",3.53484,0.179673,1.18976,0.714656,0.119296,0.088,0.737376,0.301816,5.20704,1.08134e+06,1.08134e+06,1.04858e+06
"CuFFT","Inplace","Real","float",3,"powerof2",64,64,64,4,"Success",3.84381,0.186217,1.22256,0.936544,0.118112,0.088224,0.728544,0.29457,5.54813,1.08134e+06,1.08134e+06,1.04858e+06
"CuFFT","Inplace","Real","float",3,"powerof2",128,128,128,0,"Success",9.44669,0.235334,1.19374,3.14714,0.571104,0.556096,3.24374,0.300496,11.1773,8.51968e+06,8.51967e+06,8.38861e+06
"CuFFT","Inplace","Real","float",3,"powerof2",128,128,128,1,"Success",9.85431,0.247075,1.19952,3.14534,0.569664,0.552896,3.55741,0.314815,11.6168,8.51968e+06,8.51967e+06,8.38861e+06
"CuFFT","Inplace","Real","float",3,"powerof2",128,128,128,2,"Success",10.1223,0.243382,1.18766,3.7096,0.575232,0.552832,3.26758,0.309592,11.864,8.51968e+06,8.51967e+06,8.38861e+06
"CuFFT","Inplace","Real","float",3,"powerof2",128,128,128,3,"Success",9.41906,0.255489,1.18857,3.136,0.571712,0.554752,3.21626,0.310724,11.1749,8.51968e+06,8.51967e+06,8.38861e+06
"CuFFT","Inplace","Real","float",3,"powerof2",128,128,128,4,"Success",9.88255,0.24469,1.19097,3.14272,0.57312,0.553248,3.5711,0.308778,11.6281,8.51968e+06,8.51967e+06,8.38861e+06
"CuFFT","Inplace","Real","float",3,"powerof2",128,256,128,0,"Success",15.6346,0.29935,1.28846,5.9535,1.1159,1.12877,5.52352,0.321218,17.5447,1.70394e+07,1.70394e+07,1.67772e+07
"CuFFT","Inplace","Real","float",3,"powerof2",128,256,128,1,"Success",15.6432,0.294073,1.20482,5.95507,1.1184,1.12573,5.55274,0.313836,17.4571,1.70394e+07,1.70394e+07,1.67772e+07
"CuFFT","Inplace","Real","float",3,"powerof2",128,256,128,2,"Success",15.5852,0.293876,1.20084,5.92691,1.11648,1.12282,5.51696,0.306354,17.3874,1.70394e+07,1.70394e+07,1.67772e+07
"CuFFT","Inplace","Real","float",3,"powerof2",128,256,128,3,"Success",15.5306,0.292566,1.19974,5.92131,1.11328,1.12474,5.52093,0.306354,17.3304,1.70394e+07,1.70394e+07,1.67772e+07
"CuFFT","Inplace","Real","float",3,"powerof2",128,256,128,4,"Success",15.625,0.296213,1.23677,5.94925,1.12694,1.12182,5.53526,0.315459,17.4747,1.70394e+07,1.70394e+07,1.67772e+07
"CuFFT","Inplace","Real","float",3,"powerof2",256,256,256,0,"Success",58.0416,0.381581,1.2347,23.9334,4.14429,4.15066,23.4847,0.347294,60.0065,6.76332e+07,6.76331e+07,6.71089e+07
"CuFFT","Inplace","Real","float",3,"powerof2",256,256,256,1,"Success",58.1676,0.389817,1.23877,24.0722,4.14486,4.15283,23.4303,0.339691,60.1372,6.76332e+07,6.76331e+07,6.71089e+07
"CuFFT","Inplace","Real","float",3,"powerof2",256,256,256,2,"Success",58.0375,0.381952,1.23361,23.9084,4.1681,4.16906,23.4545,0.348118,60.0025,6.76332e+07,6.76331e+07,6.71089e+07
"CuFFT","Inplace","Real","float",3,"powerof2",256,256,256,3,"Success",57.9634,0.380222,1.23854,23.8808,4.16672,4.14211,23.4028,0.34656,59.9301,6.76332e+07,6.76331e+07,6.71089e+07
"CuFFT","Inplace","Real","float",3,"powerof2",256,256,256,4,"Success",58.0619,0.38983,1.25374,23.8734,4.14822,4.1543,23.4218,0.339184,60.046,6.76332e+07,6.76331e+07,6.71089e+07
"CuFFT","Inplace","Real","float",3,"powerof2",512,512,512,0,"Success",483.478,0.862158,1.65465,192.542,47.92,46.7989,193.038,0.52813,486.524,5.38968e+08,5.38968e+08,5.36871e+08
"CuFFT","Inplace","Real","float",3,"powerof2",512,512,512,1,"Success",482.707,0.823651,1.70563,192.404,47.8882,46.5343,192.921,0.55336,485.791,5.38968e+08,5.38968e+08,5.36871e+08
"CuFFT","Inplace","Real","float",3,"powerof2",512,512,512,2,"Success",483.15,0.775962,1.64543,192.578,47.5802,46.4508,193.534,0.544113,486.116,5.38968e+08,5.38968e+08,5.36871e+08
"CuFFT","Inplace","Real","float",3,"powerof2",512,512,512,3,"Success",483.056,0.812136,1.78866,192.627,47.8097,46.7718,192.936,0.537534,486.195,5.38968e+08,5.38968e+08,5.36871e+08
"CuFFT","Inplace","Real","float",3,"powerof2",512,512,512,4,"Success",482.525,0.812031,1.73613,192.338,47.3381,46.7936,193.043,0.534924,485.609,5.38968e+08,5.38968e+08,5.36871e+08
"CuFFT","Inplace","Real","float",3,"powerof2",1024,512,512,0,"Success",965.965,1.32608,2.36703,384.286,96.5264,94.8231,386.747,0.754669,970.414,1.07794e+09,1.07794e+09,1.07374e+09
"CuFFT","Inplace","Real","float",3,"powerof2",1024,512,512,1,"Success",965.306,1.464,2.31821,385.33,95.6784,93.5707,387.549,0.751756,969.845,1.07794e+09,1.07794e+09,1.07374e+09
"CuFFT","Inplace","Real","float",3,"powerof2",1024,512,512,2,"Success",965.073,1.30259,2.31283,385.177,96.1018,93.8036,386.505,0.754777,969.444,1.07794e+09,1.07794e+09,1.07374e+09
"CuFFT","Inplace","Real","float",3,"powerof2",1024,512,512,3,"Success",963.976,1.34454,2.30357,384.94,95.8976,93.6513,386.383,0.749689,968.375,1.07794e+09,1.07794e+09,1.07374e+09
"CuFFT","Inplace","Real","float",3,"powerof2",1024,512,512,4,"Success",964.946,1.45475,2.44775,384.787,96.7296,93.7152,386.365,0.749607,969.6,1.07794e+09,1.07794e+09,1.07374e+09
"CuFFT","Inplace","Real","float",3,"powerof2",1024,1024,512,0,"Success",1927.61,2.35142,3.30602,768.564,191.74,188.811,773.621,1.15676,1934.43,2.15587e+09,2.15587e+09,2.14748e+09
"CuFFT","Inplace","Real","float",3,"powerof2",1024,1024,512,1,"Success",1927.74,2.36306,3.10734,769.085,191.853,188.73,773.192,1.15954,1934.37,2.15587e+09,2.15587e+09,2.14748e+09
"CuFFT","Inplace","Real","float",3,"powerof2",1024,1024,512,2,"Success",1927.47,2.3007,3.4275,769.476,191.772,188.586,773.028,1.15619,1934.35,2.15587e+09,2.15587e+09,2.14748e+09
"CuFFT","Inplace","Real","float",3,"powerof2",1024,1024,512,3,"Success",1927.39,2.49773,3.4287,769.434,191.778,188.358,773.218,1.15707,1934.47,2.15587e+09,2.15587e+09,2.14748e+09
"CuFFT","Inplace","Real","float",3,"powerof2",1024,1024,512,4,"Success",1927.85,2.49237,3.36487,769.485,191.989,188.643,773.059,1.15721,1934.86,2.15587e+09,2.15587e+09,2.14748e+09
"CuFFT","Inplace","Real","float",3,"powerof2",1024,1024,1024,0,"Not enough GPU memory available. 5912276992<8606711800 (bytes)",0,0,0,0,0,0,0,0,0,4.30336e+09,0,0
"CuFFT","Inplace","Real","float",3,"powerof2",1024,1024,1024,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"CuFFT","Inplace","Real","float",3,"powerof2",1024,1024,1024,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"CuFFT","Inplace","Real","float",3,"powerof2",1024,1024,1024,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"CuFFT","Inplace","Real","float",3,"powerof2",1024,1024,1024,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"CuFFT","Inplace","Real","float",1,"radix357",390625,0,0,0,"Success",4.50513,0.17801,1.72456,0.609728,0.239584,0.252608,0.988512,0.293975,6.70265,1.5625e+06,6.2505e+06,1.5625e+06
"CuFFT","Inplace","Real","float",1,"radix357",390625,0,0,1,"Success",4.52923,0.18585,1.80139,0.610272,0.237536,0.251712,0.9608,0.293348,6.81077,1.5625e+06,6.2505e+06,1.5625e+06
"CuFFT","Inplace","Real","float",1,"radix357",390625,0,0,2,"Success",4.41156,0.177273,1.72681,0.610944,0.240224,0.248768,0.682176,0.301308,6.61793,1.5625e+06,6.2505e+06,1.5625e+06
"CuFFT","Inplace","Real","float",1,"radix357",390625,0,0,3,"Success",4.2257,0.176662,1.72796,0.61008,0.23984,0.249152,0.687168,0.290434,6.42173,1.5625e+06,6.2505e+06,1.5625e+06
"CuFFT","Inplace","Real","float",1,"radix357",390625,0,0,4,"Success",4.54772,0.188473,1.716,0.635936,0.242528,0.250208,0.967712,0.295058,6.74821,1.5625e+06,6.2505e+06,1.5625e+06
"CuFFT","Inplace","Real","float",1,"radix357",823543,0,0,0,"Success",5.96816,0.178627,1.72939,1.2272,0.47824,0.487648,1.25507,0.299226,8.17645,3.29418e+06,1.31768e+07,3.29417e+06
"CuFFT","Inplace","Real","float",1,"radix357",823543,0,0,1,"Success",6.01044,0.178711,1.74638,1.22582,0.475584,0.493568,1.25277,0.301276,8.23783,3.29418e+06,1.31768e+07,3.29417e+06
"CuFFT","Inplace","Real","float",1,"radix357",823543,0,0,2,"Success",6.01648,0.178331,1.72603,1.22378,0.486656,0.494464,1.26877,0.302054,8.22388,3.29418e+06,1.31768e+07,3.29417e+06
"CuFFT","Inplace","Real","float",1,"radix357",823543,0,0,3,"Success",5.91417,0.179625,1.72938,1.23229,0.477504,0.493344,1.24944,0.305632,8.12984,3.29418e+06,1.31768e+07,3.29417e+06
"CuFFT","Inplace","Real","float",1,"radix357",823543,0,0,4,"Success",5.90883,0.180651,1.72042,1.22285,0.480064,0.493024,1.25488,0.306296,8.11719,3.29418e+06,1.31768e+07,3.29417e+06
"CuFFT","Inplace","Real","float",1,"radix357",1953125,0,0,0,"Success",10.0805,0.223577,1.81381,2.68954,1.03062,1.09875,2.7328,0.308283,12.4271,7.8125e+06,3.12504e+07,7.8125e+06
"CuFFT","Inplace","Real","float",1,"radix357",1953125,0,0,1,"Success",9.98479,0.233753,1.73873,2.67405,1.02278,1.08685,2.73603,0.319682,12.278,7.8125e+06,3.12504e+07,7.8125e+06
"CuFFT","Inplace","Real","float",1,"radix357",1953125,0,0,2,"Success",10.1273,0.230651,1.76412,2.70333,1.02989,1.08941,2.75152,0.314686,12.4378,7.8125e+06,3.12504e+07,7.8125e+06
"CuFFT","Inplace","Real","float",1,"radix357",1953125,0,0,3,"Success",10.0752,0.234325,1.74929,2.71184,1.02314,1.09958,2.7519,0.325088,12.3849,7.8125e+06,3.12504e+07,7.8125e+06
"CuFFT","Inplace","Real","float",1,"radix357",1953125,0,0,4,"Success",10.0738,0.237575,1.75033,2.67632,1.02234,1.09446,2.74995,0.313795,12.3765,7.8125e+06,3.12504e+07,7.8125e+06
"CuFFT","Inplace","Real","float",1,"radix357",5764801,0,0,0,"Success",25.3385,0.296343,1.84457,8.34317,3.24832,3.4727,7.44128,0.329434,27.8101,2.30592e+07,9.22378e+07,2.30592e+07
"CuFFT","Inplace","Real","float",1,"radix357",5764801,0,0,1,"Success",25.5421,0.309668,1.90534,8.3647,3.25322,3.4609,7.44278,0.331133,28.0896,2.30592e+07,9.22378e+07,2.30592e+07
"CuFFT","Inplace","Real","float",1,"radix357",5764801,0,0,2,"Success",25.3921,0.296585,1.84458,8.34982,3.23702,3.45898,7.44646,0.348121,27.8826,2.30592e+07,9.22378e+07,2.30592e+07
"CuFFT","Inplace","Real","float",1,"radix357",5764801,0,0,3,"Success",25.361,0.303589,1.84019,8.32,3.25178,3.46378,7.4663,0.330629,27.8366,2.30592e+07,9.22378e+07,2.30592e+07
"CuFFT","Inplace","Real","float",1,"radix357",5764801,0,0,4,"Success",25.4988,0.307884,1.92689,8.32678,3.23658,3.4553,7.45101,0.335282,28.0701,2.30592e+07,9.22378e+07,2.30592e+07
"CuFFT","Inplace","Real","float",1,"radix357",9765625,0,0,0,"Success",42.4902,0.310302,1.91851,14.1349,5.72141,6.14544,13.4487,0.351085,45.0714,3.90625e+07,1.5625e+08,3.90625e+07
"CuFFT","Inplace","Real","float",1,"radix357",9765625,0,0,1,"Success",42.5537,0.308482,1.92579,14.1566,5.72189,6.12733,13.3546,0.355734,45.1451,3.90625e+07,1.5625e+08,3.90625e+07
"CuFFT","Inplace","Real","float",1,"radix357",9765625,0,0,2,"Success",42.7933,0.310745,1.90922,14.11,5.71997,6.14118,13.5371,0.35217,45.3667,3.90625e+07,1.5625e+08,3.90625e+07
"CuFFT","Inplace","Real","float",1,"radix357",9765625,0,0,3,"Success",42.4225,0.306286,1.98913,14.1192,5.75434,6.12131,13.3521,0.352623,45.0718,3.90625e+07,1.5625e+08,3.90625e+07
"CuFFT","Inplace","Real","float",1,"radix357",9765625,0,0,4,"Success",42.7019,0.320892,2.00824,14.1608,5.74912,6.11923,13.4014,0.361308,45.3936,3.90625e+07,1.5625e+08,3.90625e+07
"CuFFT","Inplace","Real","float",1,"radix357",14348907,0,0,0,"Success",59.5577,0.332406,2.01646,20.7959,7.51792,8.02166,19.9646,0.362286,62.2702,5.73956e+07,2.29583e+08,5.73956e+07
"CuFFT","Inplace","Real","float",1,"radix357",14348907,0,0,1,"Success",59.428,0.330339,1.97159,20.8737,7.46205,8.03856,19.9823,0.369036,62.1003,5.73956e+07,2.29583e+08,5.73956e+07
"CuFFT","Inplace","Real","float",1,"radix357",14348907,0,0,2,"Success",59.3537,0.32431,1.99025,20.8493,7.42118,8.05955,19.9771,0.368494,62.0381,5.73956e+07,2.29583e+08,5.73956e+07
"CuFFT","Inplace","Real","float",1,"radix357",14348907,0,0,3,"Success",59.9282,0.322148,2.10684,20.8007,7.48909,8.06333,20.1666,0.379104,62.7377,5.73956e+07,2.29583e+08,5.73956e+07
"CuFFT","Inplace","Real","float",1,"radix357",14348907,0,0,4,"Success",59.4094,0.328286,1.96612,20.8221,7.49466,8.01411,19.9867,0.362967,62.0681,5.73956e+07,2.29583e+08,5.73956e+07
"CuFFT","Inplace","Real","float",1,"radix357",40353607,0,0,0,"Success",172.186,0.415961,2.38294,58.6389,25.3914,27.0537,57.87,0.467859,175.454,1.61414e+08,6.45659e+08,1.61414e+08
"CuFFT","Inplace","Real","float",1,"radix357",40353607,0,0,1,"Success",172.562,0.431597,2.51906,58.9034,25.3405,27.105,57.7369,0.473321,175.987,1.61414e+08,6.45659e+08,1.61414e+08
"CuFFT","Inplace","Real","float",1,"radix357",40353607,0,0,2,"Success",172.819,0.461853,2.34029,58.7138,25.4048,27.0567,58.1925,0.468861,176.091,1.61414e+08,6.45659e+08,1.61414e+08
"CuFFT","Inplace","Real","float",1,"radix357",40353607,0,0,3,"Success",172.078,0.442543,2.37958,58.6868,25.2665,27.0688,57.6898,0.469637,175.371,1.61414e+08,6.45659e+08,1.61414e+08
"CuFFT","Inplace","Real","float",1,"radix357",40353607,0,0,4,"Success",172.937,0.424486,2.41013,58.7474,25.3706,27.058,58.2493,0.468787,176.241,1.61414e+08,6.45659e+08,1.61414e+08
"CuFFT","Inplace","Real","float",1,"radix357",129140163,0,0,0,"Success",536.023,0.797968,3.83159,187.822,75.3305,80.7915,186.704,0.816398,541.47,5.16561e+08,2.06624e+09,5.16561e+08
"CuFFT","Inplace","Real","float",1,"radix357",129140163,0,0,1,"Success",535.492,0.797172,3.66587,187.564,75.4079,80.728,186.586,0.814253,540.77,5.16561e+08,2.06624e+09,5.16561e+08
"CuFFT","Inplace","Real","float",1,"radix357",129140163,0,0,2,"Success",535.771,0.818275,3.68538,187.695,75.312,80.8257,186.519,0.826164,541.102,5.16561e+08,2.06624e+09,5.16561e+08
"CuFFT","Inplace","Real","float",1,"radix357",129140163,0,0,3,"Success",535.374,0.790064,3.81674,187.587,75.3362,80.8012,186.468,0.825765,540.808,5.16561e+08,2.06624e+09,5.16561e+08
"CuFFT","Inplace","Real","float",1,"radix357",129140163,0,0,4,"Success",535.748,0.784924,3.74469,188.017,75.4523,80.7559,186.328,0.811017,541.09,5.16561e+08,2.06624e+09,5.16561e+08
"CuFFT","Inplace","Real","float",2,"radix357",625,343,0,0,"Success",4.22049,0.179473,2.20451,0.464224,0.214688,0.157824,0.497792,0.304791,6.91028,860000,3.44064e+06,857500
"CuFFT","Inplace","Real","float",2,"radix357",625,343,0,1,"Success",4.23726,0.178343,2.05993,0.467168,0.21424,0.157984,0.4808,0.312936,6.78943,860000,3.44064e+06,857500
"CuFFT","Inplace","Real","float",2,"radix357",625,343,0,2,"Success",4.08489,0.177839,2.0575,0.460384,0.2136,0.157792,0.483008,0.308768,6.62996,860000,3.44064e+06,857500
"CuFFT","Inplace","Real","float",2,"radix357",625,343,0,3,"Success",4.10463,0.178105,2.06216,0.460576,0.213536,0.158528,0.491744,0.29599,6.64183,860000,3.44064e+06,857500
"CuFFT","Inplace","Real","float",2,"radix357",625,343,0,4,"Success",4.08548,0.179977,2.11271,0.460384,0.213312,0.1584,0.48928,0.294728,6.67385,860000,3.44064e+06,857500
"CuFFT","Inplace","Real","float",2,"radix357",729,2187,0,0,"Success",9.62629,0.194746,2.17002,2.45286,1.02266,0.846176,2.37046,0.300044,12.2921,6.38021e+06,2.55222e+07,6.37729e+06
"CuFFT","Inplace","Real","float",2,"radix357",729,2187,0,1,"Success",9.67288,0.202344,2.08144,2.44813,1.02477,0.848032,2.36861,0.312452,12.2701,6.38021e+06,2.55222e+07,6.37729e+06
"CuFFT","Inplace","Real","float",2,"radix357",729,2187,0,2,"Success",9.51659,0.196122,2.18207,2.4497,1.0231,0.839648,2.35533,0.303045,12.1988,6.38021e+06,2.55222e+07,6.37729e+06
"CuFFT","Inplace","Real","float",2,"radix357",729,2187,0,3,"Success",9.51723,0.194698,2.08996,2.44902,1.02064,0.841568,2.37616,0.30958,12.1124,6.38021e+06,2.55222e+07,6.37729e+06
"CuFFT","Inplace","Real","float",2,"radix357",729,2187,0,4,"Success",9.74699,0.194889,2.08278,2.4425,1.01965,0.844736,2.34339,0.305436,12.3311,6.38021e+06,2.55222e+07,6.37729e+06
"CuFFT","Inplace","Real","float",2,"radix357",2187,2401,0,0,"Success",24.6058,0.296194,2.16867,8.1913,3.48902,2.76042,7.04115,0.335624,27.4075,2.10127e+07,8.4052e+07,2.10039e+07
"CuFFT","Inplace","Real","float",2,"radix357",2187,2401,0,1,"Success",24.6948,0.302028,2.18911,8.29824,3.48141,2.7695,7.00973,0.330734,27.5179,2.10127e+07,8.4052e+07,2.10039e+07
"CuFFT","Inplace","Real","float",2,"radix357",2187,2401,0,2,"Success",24.6689,0.304342,2.17544,8.20797,3.47171,2.77779,7.04218,0.33305,27.4829,2.10127e+07,8.4052e+07,2.10039e+07
"CuFFT","Inplace","Real","float",2,"radix357",2187,2401,0,3,"Success",24.9191,0.309143,2.2886,8.20346,3.48842,2.77642,7.01155,0.33078,27.8489,2.10127e+07,8.4052e+07,2.10039e+07
"CuFFT","Inplace","Real","float",2,"radix357",2187,2401,0,4,"Success",24.6514,0.295138,2.18753,8.23763,3.47312,2.7776,7.01034,0.340831,27.4762,2.10127e+07,8.4052e+07,2.10039e+07
"CuFFT","Inplace","Real","float",2,"radix357",3125,6561,0,0,"Success",89.1828,0.391913,2.37095,31.895,14.0567,11.0082,28.6747,0.396069,92.343,8.2025e+07,3.28102e+08,8.20125e+07
"CuFFT","Inplace","Real","float",2,"radix357",3125,6561,0,1,"Success",89.3776,0.412112,2.4324,31.9308,14.0658,11.007,28.7176,0.412778,92.6361,8.2025e+07,3.28102e+08,8.20125e+07
"CuFFT","Inplace","Real","float",2,"radix357",3125,6561,0,2,"Success",89.6896,0.378297,2.36658,32.238,14.0856,11.0175,28.7208,0.397226,92.833,8.2025e+07,3.28102e+08,8.20125e+07
