; "ClFFT Informations","Device","Tesla K20Xm","Hardware","OpenCL 1.2 CUDA","Software","352.39","OpenCL","OpenCL C 1.2 ","ComputeUnits","14"
; "Time_ContextCreate [ms]", 971.768
; "Time_ContextDestroy [ms]", 28.1309
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","Time_Device [ms]","Time_Allocation [ms]","Time_PlanInit [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]"
ClFFT,Inplace,Real,float,2,1,512,512,0,3,8.85728,0.002426,6.49969,0.680802,0.714646,0.482732,0.503208,0.303598,15.6641,1.05267e+06,1.05267e+06
ClFFT,Inplace,Real,float,2,1,512,512,0,4,8.7601,0.002549,6.29643,0.681443,0.592432,0.470185,0.506763,0.292738,15.3529,1.05267e+06,1.05267e+06
ClFFT,Inplace,Real,float,2,1,1024,1024,0,0,16.0379,0.002205,9.94429,1.6647,1.38793,1.55884,1.49644,0.301573,26.287,4.2025e+06,4.2025e+06
ClFFT,Inplace,Real,float,2,1,1024,1024,0,1,16.1647,0.002564,9.70414,1.64096,1.48237,1.5539,1.49806,0.296742,26.1691,4.2025e+06,4.2025e+06
ClFFT,Inplace,Real,float,2,1,1024,1024,0,2,16.1059,0.002065,9.72394,1.63686,1.34023,1.59545,1.50488,0.294329,26.1273,4.2025e+06,4.2025e+06
ClFFT,Inplace,Real,float,2,1,1024,1024,0,3,16.0252,0.002162,9.65625,1.64293,1.31382,1.55072,1.49559,0.304021,25.9887,4.2025e+06,4.2025e+06
ClFFT,Inplace,Real,float,2,1,1024,1024,0,4,15.9321,0.002191,9.72566,1.64046,1.30513,1.54653,1.49635,0.29927,25.9603,4.2025e+06,4.2025e+06
ClFFT,Inplace,Real,float,2,1,2048,2048,0,0,35.1921,0.002398,14.3359,5.90562,4.55189,4.50807,5.24739,0.335422,49.8669,1.67936e+07,1.67936e+07
ClFFT,Inplace,Real,float,2,1,2048,2048,0,1,35.1555,0.002183,14.358,5.91581,4.56393,4.50078,5.34372,0.329592,49.8463,1.67936e+07,1.67936e+07
ClFFT,Inplace,Real,float,2,1,2048,2048,0,2,35.0619,0.00234,14.3508,5.9377,4.54925,4.51622,5.24336,0.327618,49.7438,1.67936e+07,1.67936e+07
ClFFT,Inplace,Real,float,2,1,2048,2048,0,3,35.2668,0.002269,14.3057,5.91956,4.58181,4.49004,5.26107,0.342061,49.9179,1.67936e+07,1.67936e+07
ClFFT,Inplace,Real,float,2,1,2048,2048,0,4,34.9925,0.002381,14.329,5.86311,4.52871,4.51856,5.23946,0.32754,49.6524,1.67936e+07,1.67936e+07
ClFFT,Inplace,Real,float,2,1,4096,4096,0,0,124.334,0.002425,27.3867,22.8461,25.3774,25.7088,22.1669,0.355266,152.08,6.71416e+07,6.71416e+07
ClFFT,Inplace,Real,float,2,1,4096,4096,0,1,124.441,0.002314,27.8536,22.8696,25.3763,25.7072,22.1695,0.35079,152.649,6.71416e+07,6.71416e+07
ClFFT,Inplace,Real,float,2,1,4096,4096,0,2,124.759,0.002287,28.0917,22.9712,25.3905,25.687,22.2058,0.345031,153.199,6.71416e+07,6.71416e+07
ClFFT,Inplace,Real,float,2,1,4096,4096,0,3,124.892,0.002364,27.5297,22.8249,25.4067,25.688,22.74,0.347261,152.772,6.71416e+07,6.71416e+07
ClFFT,Inplace,Real,float,2,1,4096,4096,0,4,124.502,0.002231,27.3643,22.9892,25.3744,25.9876,22.1859,0.357435,152.228,6.71416e+07,6.71416e+07
ClFFT,Inplace,Real,float,3,1,63,67,65,0,10.4477,0.002166,6.89493,0.788845,0.536294,0.180636,1.38584,0.214489,17.5603,1.11488e+06,16640
ClFFT,Inplace,Real,float,3,1,63,67,65,1,10.0835,0.002402,7.13574,0.786642,0.523056,0.181142,1.37818,0.215005,17.4377,1.11488e+06,16640
ClFFT,Inplace,Real,float,3,1,63,67,65,2,9.21382,0.002581,6.82486,0.786599,0.246179,0.182003,1.39386,0.215451,16.2578,1.11488e+06,16640
ClFFT,Inplace,Real,float,3,1,63,67,65,3,9.31648,0.002447,6.49138,0.794197,0.246941,0.182191,1.38832,0.216362,16.0277,1.11488e+06,16640
ClFFT,Inplace,Real,float,3,1,63,67,65,4,9.36266,0.002575,6.41131,0.78665,0.2472,0.183962,1.38283,0.21638,15.9939,1.11488e+06,16640
ClFFT,Inplace,Real,float,3,2,64,64,64,0,4.64451,0.002528,2.99697,0.655067,0.406141,0.102495,0.520814,0.198685,7.84368,1.08134e+06,16896
ClFFT,Inplace,Real,float,3,2,64,64,64,1,4.6777,0.002467,3.29398,0.671216,0.397359,0.102095,0.521928,0.194184,8.16943,1.08134e+06,16896
ClFFT,Inplace,Real,float,3,2,64,64,64,2,4.66172,0.002365,3.30423,0.661274,0.403009,0.101895,0.525962,0.193285,8.16272,1.08134e+06,16896
ClFFT,Inplace,Real,float,3,2,64,64,64,3,4.70078,0.002452,3.32833,0.670267,0.400385,0.103335,0.524856,0.193252,8.22596,1.08134e+06,16896
ClFFT,Inplace,Real,float,3,2,64,64,64,4,4.69229,0.002611,3.35069,0.654539,0.400359,0.102676,0.526399,0.192964,8.23966,1.08134e+06,16896
ClFFT,Inplace,Real,float,3,2,128,128,128,0,10.9697,0.002593,4.39915,2.94234,0.636301,0.115815,2.81647,0.218266,15.5908,8.51968e+06,66560
ClFFT,Inplace,Real,float,3,2,128,128,128,1,10.95,0.002623,4.39335,2.89551,0.633877,0.115649,2.82626,0.217552,15.5645,8.51968e+06,66560
ClFFT,Inplace,Real,float,3,2,128,128,128,2,10.9362,0.002548,4.42543,2.907,0.632818,0.115447,2.82708,0.217194,15.5823,8.51968e+06,66560
ClFFT,Inplace,Real,float,3,2,128,128,128,3,10.9186,0.002404,4.39831,2.89435,0.633432,0.114281,2.83901,0.212368,15.5327,8.51968e+06,66560
ClFFT,Inplace,Real,float,3,2,128,128,128,4,10.9037,0.002393,4.42281,2.88862,0.631053,0.113698,2.83002,0.204702,15.5345,8.51968e+06,66560
ClFFT,Inplace,Real,float,3,2,128,256,128,0,17.4285,0.002284,5.35148,5.77113,0.853962,0.114649,5.32352,0.270143,23.0535,1.70394e+07,66560
ClFFT,Inplace,Real,float,3,2,128,256,128,1,17.2063,0.003118,5.01379,5.76816,0.913778,0.118047,5.30149,0.277455,22.5019,1.70394e+07,66560
ClFFT,Inplace,Real,float,3,2,128,256,128,2,17.3243,0.002328,5.30332,5.76723,0.855354,0.118399,5.29723,0.26186,22.893,1.70394e+07,66560
