; "ClFFT Informations","Device","Tesla K80","Hardware","OpenCL 1.2 CUDA","Software","367.48","OpenCL","OpenCL C 1.2 ","UsedComputeUnits","13","MaxGlobalMemSize","11995578368","clFFT","2.12.2"
; "Time_ContextCreate [ms]", 1091.62
; "Time_ContextDestroy [ms]", 513.649
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","Time_Device [ms]","Time_Allocation [ms]","Time_PlanInit [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","ID"
"ClFFT","Inplace","Complex","float",3,"oddshape",3,9,9,0,"Success",0.414208,0.001897,1.15594,0.19225,0.084871,0.067501,0.066549,0.325787,1.89834,1944,0,1944,30
"ClFFT","Inplace","Complex","float",3,"oddshape",3,9,9,1,"Success",0.418512,0.002496,1.14843,0.192917,0.085726,0.069899,0.067073,0.318217,1.88819,1944,0,1944,30
"ClFFT","Inplace","Complex","float",3,"oddshape",3,9,9,2,"Success",0.411765,0.002446,1.13164,0.189138,0.082622,0.067247,0.069902,0.31448,1.86086,1944,0,1944,30
"ClFFT","Inplace","Complex","float",3,"oddshape",3,9,9,3,"Success",0.409092,0.002583,1.14171,0.189336,0.084676,0.065966,0.066308,0.315011,1.86895,1944,0,1944,30
"ClFFT","Inplace","Complex","float",3,"oddshape",3,9,9,4,"Success",0.415192,0.00234,1.14506,0.188884,0.082872,0.074908,0.065612,0.313982,1.87707,1944,0,1944,30
"ClFFT","Inplace","Complex","float",3,"oddshape",7,7,7,0,"Success",0.390896,0.001548,0.987819,0.1834,0.078309,0.064794,0.061568,0.298434,1.67918,2744,0,2744,56
"ClFFT","Inplace","Complex","float",3,"oddshape",7,7,7,1,"Success",0.384085,0.001727,1.04874,0.178466,0.077897,0.063434,0.061421,0.298644,1.73372,2744,0,2744,56
"ClFFT","Inplace","Complex","float",3,"oddshape",7,7,7,2,"Success",0.387748,0.00168,0.98645,0.177373,0.075711,0.065253,0.066565,0.30643,1.6828,2744,0,2744,56
"ClFFT","Inplace","Complex","float",3,"oddshape",7,7,7,3,"Success",0.398582,0.00168,0.995495,0.183478,0.07932,0.065502,0.067448,0.300094,1.69632,2744,0,2744,56
"ClFFT","Inplace","Complex","float",3,"oddshape",7,7,7,4,"Success",0.389007,0.001655,0.980449,0.182358,0.078687,0.064949,0.060147,0.296628,1.66822,2744,0,2744,56
