; "Tesla K20Xm", "CC", 3.5, "Multiprocessors", 14, "Memory [MiB]", 5699, "MemoryFree [MiB]", 5631, "MemClock [MHz]", 2600, "GPUClock [MHz]", 784, "CUDA Runtime", 8000, "cufft", 8000
; "Time_ContextCreate [ms]", 68.0766
; "Time_ContextDestroy [ms]", 1006.51
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","0","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","ID"
"CuFFT","Inplace","Complex","float",2,"oddshape",7,49,0,0,"Success",0,0.204596,0.489935,0.000173,0.015808,0.060736,0.061344,0.024096,0.155184,1.09721,2744,2744,2744,60
"CuFFT","Inplace","Complex","float",2,"oddshape",7,49,0,1,"Success",0,0.206011,0.470847,0.000164,0.016032,0.060576,0.053184,0.024736,0.154886,1.07397,2744,2744,2744,60
"CuFFT","Inplace","Complex","float",2,"oddshape",7,49,0,2,"Success",0,0.200038,0.469306,0.000174,0.01568,0.060416,0.052384,0.025184,0.15719,1.0683,2744,2744,2744,60
"CuFFT","Inplace","Complex","float",2,"oddshape",7,49,0,3,"Success",0,0.201635,0.462491,0.000164,0.015936,0.060608,0.053152,0.02464,0.162576,1.06805,2744,2744,2744,60
"CuFFT","Inplace","Complex","float",2,"oddshape",7,49,0,4,"Success",0,0.202566,0.462871,0.000172,0.015904,0.06112,0.052448,0.024928,0.153518,1.06709,2744,2744,2744,60
"CuFFT","Inplace","Complex","float",2,"oddshape",19,19,0,0,"Success",0,0.204639,0.470469,0.000154,0.015552,0.032256,0.026336,0.023456,0.154332,1.01115,2888,2888,2888,68
"CuFFT","Inplace","Complex","float",2,"oddshape",19,19,0,1,"Success",0,0.19975,0.443085,0.000156,0.01568,0.032352,0.023744,0.024448,0.153409,0.977765,2888,2888,2888,68
"CuFFT","Inplace","Complex","float",2,"oddshape",19,19,0,2,"Success",0,0.199657,0.446471,0.000152,0.015744,0.032384,0.026432,0.023808,0.154247,0.982791,2888,2888,2888,68
"CuFFT","Inplace","Complex","float",2,"oddshape",19,19,0,3,"Success",0,0.205205,0.434849,0.000152,0.015776,0.032448,0.023488,0.023936,0.152445,0.972843,2888,2888,2888,68
"CuFFT","Inplace","Complex","float",2,"oddshape",19,19,0,4,"Success",0,0.207871,0.435215,0.000152,0.015648,0.03184,0.02656,0.024032,0.152118,0.978015,2888,2888,2888,68
"CuFFT","Inplace","Complex","float",2,"oddshape",19,361,0,0,"Success",0,0.200244,0.478315,0.000166,0.04,0.058976,0.050688,0.0472,0.15235,1.11001,54872,54872,54872,69
"CuFFT","Inplace","Complex","float",2,"oddshape",19,361,0,1,"Success",0,0.204477,0.466589,0.000158,0.040032,0.058368,0.051552,0.047136,0.159247,1.11079,54872,54872,54872,69
"CuFFT","Inplace","Complex","float",2,"oddshape",19,361,0,2,"Success",0,0.198938,0.443985,0.000152,0.03984,0.057952,0.052064,0.048288,0.15511,1.08354,54872,54872,54872,69
"CuFFT","Inplace","Complex","float",2,"oddshape",19,361,0,3,"Success",0,0.199684,0.450575,0.000158,0.039872,0.0576,0.050496,0.047744,0.152441,1.08407,54872,54872,54872,69
"CuFFT","Inplace","Complex","float",2,"oddshape",19,361,0,4,"Success",0,0.206969,0.445027,0.000175,0.040064,0.05888,0.050688,0.047712,0.151762,1.08661,54872,54872,54872,69
"CuFFT","Inplace","Complex","float",2,"oddshape",361,361,0,0,"Success",0,0.20448,0.640822,0.00016,0.523456,0.210304,0.195392,0.489952,0.284568,2.63757,1.04257e+06,1.04257e+06,1.04257e+06,70
"CuFFT","Inplace","Complex","float",2,"oddshape",361,361,0,1,"Success",0,0.202056,0.639152,0.00016,0.52624,0.203648,0.195232,0.495648,0.271171,2.62079,1.04257e+06,1.04257e+06,1.04257e+06,70
"CuFFT","Inplace","Complex","float",2,"oddshape",361,361,0,2,"Success",0,0.20215,0.656247,0.000158,0.52768,0.20384,0.195744,0.488416,0.269974,2.63052,1.04257e+06,1.04257e+06,1.04257e+06,70
"CuFFT","Inplace","Complex","float",2,"oddshape",361,361,0,3,"Success",0,0.200546,0.636821,0.000158,0.52496,0.202848,0.194912,0.489728,0.274494,2.61366,1.04257e+06,1.04257e+06,1.04257e+06,70
"CuFFT","Inplace","Complex","float",2,"oddshape",361,361,0,4,"Success",0,0.201985,0.644506,0.000158,0.52224,0.20432,0.196384,0.486848,0.2779,2.62323,1.04257e+06,1.04257e+06,1.04257e+06,70
"CuFFT","Inplace","Complex","float",2,"oddshape",361,6859,0,0,"Success",0,0.312631,0.669146,0.00016,7.02186,4.25683,4.45437,5.94662,0.354405,23.1403,1.98088e+07,1.98088e+07,1.98088e+07,71
"CuFFT","Inplace","Complex","float",2,"oddshape",361,6859,0,1,"Success",0,0.331434,0.669546,0.00016,7.0137,4.19939,4.16598,5.9537,0.355107,22.8111,1.98088e+07,1.98088e+07,1.98088e+07,71
"CuFFT","Inplace","Complex","float",2,"oddshape",361,6859,0,2,"Success",0,0.329821,0.707468,0.000158,7.00573,4.2,4.16832,5.94957,0.363013,22.8499,1.98088e+07,1.98088e+07,1.98088e+07,71
"CuFFT","Inplace","Complex","float",2,"oddshape",361,6859,0,3,"Success",0,0.329647,0.697278,0.000158,7.1023,4.19366,4.17402,5.95974,0.347426,22.9337,1.98088e+07,1.98088e+07,1.98088e+07,71
"CuFFT","Inplace","Complex","float",2,"oddshape",361,6859,0,4,"Success",0,0.32743,0.669444,0.00017,7.00646,4.3216,4.39059,5.94394,0.349221,23.1345,1.98088e+07,1.98088e+07,1.98088e+07,71
"CuFFT","Inplace","Complex","float",2,"oddshape",6859,6859,0,0,"Success",0,1.29262,1.29075,0.000182,134.812,104.16,168.093,146.915,0.671891,557.696,3.76367e+08,3.76367e+08,3.76367e+08,72
"CuFFT","Inplace","Complex","float",2,"oddshape",6859,6859,0,1,"Success",0,1.28973,1.29491,0.000176,134.165,103.321,177.048,146.948,0.683688,565.269,3.76367e+08,3.76367e+08,3.76367e+08,72
"CuFFT","Inplace","Complex","float",2,"oddshape",6859,6859,0,2,"Success",0,1.29221,1.30087,0.00018,134.227,103.445,175.077,148.953,0.681463,566.978,3.76367e+08,3.76367e+08,3.76367e+08,72
"CuFFT","Inplace","Complex","float",2,"oddshape",6859,6859,0,3,"Success",0,1.28789,1.29469,0.00019,134.288,103.946,168.436,147.041,0.680004,557.393,3.76367e+08,3.76367e+08,3.76367e+08,72
"CuFFT","Inplace","Complex","float",2,"oddshape",6859,6859,0,4,"Success",0,1.30104,1.28113,0.00018,134.19,103.301,177.232,147.724,0.670671,566.222,3.76367e+08,3.76367e+08,3.76367e+08,72
"CuFFT","Inplace","Complex","float",3,"oddshape",3,3,3,0,"Success",0,0.205643,0.494284,0.000161,0.015168,0.074816,0.0656,0.024,0.158644,1.12584,216,216,216,28
"CuFFT","Inplace","Complex","float",3,"oddshape",3,3,3,1,"Success",0,0.204601,0.482499,0.000178,0.014976,0.07376,0.071136,0.024,0.157248,1.11628,216,216,216,28
"CuFFT","Inplace","Complex","float",3,"oddshape",3,3,3,2,"Success",0,0.202742,0.48922,0.000164,0.014912,0.073504,0.065792,0.02384,0.157137,1.11559,216,216,216,28
"CuFFT","Inplace","Complex","float",3,"oddshape",3,3,3,3,"Success",0,0.203081,0.489279,0.000163,0.015232,0.073632,0.06464,0.023584,0.156342,1.11433,216,216,216,28
"CuFFT","Inplace","Complex","float",3,"oddshape",3,3,3,4,"Success",0,0.20266,0.486597,0.000164,0.015328,0.074368,0.072992,0.023136,0.15591,1.11635,216,216,216,28
"CuFFT","Inplace","Complex","float",3,"oddshape",3,3,9,0,"Success",0,0.199836,0.501576,0.000158,0.015232,0.077184,0.067936,0.024,0.157251,1.13125,648,648,648,29
"CuFFT","Inplace","Complex","float",3,"oddshape",3,3,9,1,"Success",0,0.200802,0.481098,0.00017,0.015488,0.076608,0.076352,0.02384,0.154753,1.11756,648,648,648,29
"CuFFT","Inplace","Complex","float",3,"oddshape",3,3,9,2,"Success",0,0.202628,0.488453,0.000158,0.014976,0.075008,0.068384,0.023328,0.154437,1.1145,648,648,648,29
"CuFFT","Inplace","Complex","float",3,"oddshape",3,3,9,3,"Success",0,0.215767,0.512265,0.000168,0.01536,0.077216,0.065312,0.023104,0.163065,1.15713,648,648,648,29
"CuFFT","Inplace","Complex","float",3,"oddshape",3,3,9,4,"Success",0,0.204607,0.483979,0.000168,0.015712,0.078208,0.06752,0.023968,0.155978,1.18185,648,648,648,29
"CuFFT","Inplace","Complex","float",3,"oddshape",5,5,5,0,"Success",0,0.200844,0.500755,0.000172,0.015296,0.077504,0.066752,0.023968,0.156188,1.12899,1000,1000,1000,45
"CuFFT","Inplace","Complex","float",3,"oddshape",5,5,5,1,"Success",0,0.200546,0.505263,0.000164,0.0152,0.076,0.074816,0.02304,0.156588,1.13629,1000,1000,1000,45
"CuFFT","Inplace","Complex","float",3,"oddshape",5,5,5,2,"Success",0,0.202875,0.514433,0.00017,0.015232,0.075488,0.067328,0.023328,0.154278,1.13634,1000,1000,1000,45
"CuFFT","Inplace","Complex","float",3,"oddshape",5,5,5,3,"Success",0,0.213155,0.482737,0.000166,0.015104,0.075776,0.066688,0.023936,0.167129,1.13186,1000,1000,1000,45
"CuFFT","Inplace","Complex","float",3,"oddshape",5,5,5,4,"Success",0,0.200676,0.483009,0.000164,0.020992,0.076384,0.0664,0.02384,0.155677,1.11521,1000,1000,1000,45
"CuFFT","Inplace","Complex","float",3,"oddshape",3,9,9,0,"Success",0,0.217957,0.507703,0.000164,0.015072,0.081088,0.070208,0.024064,0.163487,1.16694,1944,1944,1944,30
