; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",67312496640,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberRuns",10,"NumberWarmups",1,"ErrorBound",1e-05,"CurrentTime",1489872338,"CurrentTimeLocal","Sat Mar 18 22:25:38 2017"
; "Time_ContextCreate [ms]", 0.000351
; "Time_ContextDestroy [ms]", 0.000109
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"Fftw","Inplace","Complex","float",2,"oddshape",19,19,0,0,68,"Success",0.000353,3.436192,3.093231,0.000311,0.087062,0.038628,0.000703,0.011671,6.66928,2888,0,2888
"Fftw","Inplace","Complex","float",2,"oddshape",19,19,0,1,68,"Success",0.000323,3.506638,3.13357,0.00028,0.091901,0.028739,0.000678,0.011149,6.774526,2888,0,2888
"Fftw","Inplace","Complex","float",2,"oddshape",19,19,0,2,68,"Success",0.000357,3.532472,3.147466,0.000314,0.08371,0.030099,0.000729,0.011129,6.807527,2888,0,2888
"Fftw","Inplace","Complex","float",2,"oddshape",19,19,0,3,68,"Success",0.000314,3.499235,3.12946,0.000301,0.088335,0.031139,0.001444,0.010485,6.762134,2888,0,2888
"Fftw","Inplace","Complex","float",2,"oddshape",19,19,0,4,68,"Success",0.000368,3.53204,3.146846,0.000266,0.082953,0.0289,0.000569,0.011378,6.804468,2888,0,2888
"Fftw","Inplace","Complex","float",2,"oddshape",19,19,0,5,68,"Success",0.000349,3.511407,3.135155,0.000283,0.083478,0.029109,0.000789,0.011392,6.773174,2888,0,2888
"Fftw","Inplace","Complex","float",2,"oddshape",19,19,0,6,68,"Success",0.000359,3.522626,3.147421,0.000299,0.085622,0.031845,0.000629,0.01134,6.801382,2888,0,2888
"Fftw","Inplace","Complex","float",2,"oddshape",19,19,0,7,68,"Success",0.000387,3.499579,3.11414,0.000308,0.087015,0.033702,0.000627,0.011142,6.74826,2888,0,2888
"Fftw","Inplace","Complex","float",2,"oddshape",19,19,0,8,68,"Success",0.000323,3.521903,3.138972,0.000293,0.082402,0.033783,0.000608,0.010694,6.790285,2888,0,2888
"Fftw","Inplace","Complex","float",2,"oddshape",19,19,0,9,68,"Success",0.000349,3.523498,3.160717,0.000313,0.104223,0.06681,0.000702,0.010739,6.8686,2888,0,2888
"Fftw","Inplace","Complex","float",2,"oddshape",19,361,0,0,69,"Success",0.000554,18.887971,18.695871,0.005696,0.176259,0.149631,0.007686,0.075075,37.999758,54872,0,54872
"Fftw","Inplace","Complex","float",2,"oddshape",19,361,0,1,69,"Success",0.000591,18.895051,18.57499,0.005587,0.200072,0.215806,0.00901,0.077337,37.979704,54872,0,54872
"Fftw","Inplace","Complex","float",2,"oddshape",19,361,0,2,69,"Success",0.000614,18.891859,18.575913,0.006926,0.230558,0.17056,0.007616,0.074524,37.959597,54872,0,54872
"Fftw","Inplace","Complex","float",2,"oddshape",19,361,0,3,69,"Success",0.000526,18.812874,18.60505,0.006145,0.159912,0.114301,0.006622,0.072219,37.778664,54872,0,54872
"Fftw","Inplace","Complex","float",2,"oddshape",19,361,0,4,69,"Success",0.000544,18.714993,18.553597,0.005964,0.242071,0.151481,0.006653,0.075976,37.752293,54872,0,54872
"Fftw","Inplace","Complex","float",2,"oddshape",19,361,0,5,69,"Success",0.000644,18.89563,18.558394,0.008659,0.189853,0.129688,0.007785,0.077939,37.869742,54872,0,54872
"Fftw","Inplace","Complex","float",2,"oddshape",19,361,0,6,69,"Success",0.00051,18.897935,18.583466,0.00579,0.204103,0.188961,0.007201,0.075865,37.965184,54872,0,54872
"Fftw","Inplace","Complex","float",2,"oddshape",19,361,0,7,69,"Success",0.000594,18.933316,18.600097,0.007009,0.23382,0.161592,0.007884,0.083949,38.029296,54872,0,54872
"Fftw","Inplace","Complex","float",2,"oddshape",19,361,0,8,69,"Success",0.000527,18.776272,18.601146,0.007719,0.223268,0.137927,0.008412,0.07877,37.835074,54872,0,54872
"Fftw","Inplace","Complex","float",2,"oddshape",19,361,0,9,69,"Success",0.000573,18.962796,18.603066,0.006744,0.184771,0.132461,0.007736,0.084396,37.983634,54872,0,54872
"Fftw","Inplace","Complex","float",2,"oddshape",361,361,0,0,70,"Success",0.000403,58.076242,58.082795,0.115833,1.309438,1.20029,0.149595,0.144696,119.080977,1042568,0,1042568
"Fftw","Inplace","Complex","float",2,"oddshape",361,361,0,1,70,"Success",0.000531,58.270811,58.207477,0.113074,1.26007,1.241987,0.149379,0.14419,119.389595,1042568,0,1042568
